,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.33284854500176,0,0.339491175195401,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.241085514856895,0,0,-0.0518152059349058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676105088495423,0,0.0102684272778487,0,0
X601939.CH.EQUITY,0.359117049507442,0,0,0.288300425566784,0,0,-0.0972050375669632,0,0,0,0.00283915501920107,0,0.141256497589382,-0.0661311112450927,0,0,0,0,0,0,0,0,0,0,0,0.0319974110827235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200137267598943,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.110835766354276,0,0,0,0,0,0,0,0,0,0,0.041335109919485,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.268114977626925,0,0,0,0,0,0.109811938408356,0,0,0.0705031702994072,0,0.132735805116417,0,0,0,0
X601288.CH.EQUITY,0.454262377589406,0,0,0,0.200317911443564,0,0,0,0,0,0,0,0.0262513428210672,0,0,0,0,0,0,0,0,0.168814593503666,0,0,0,0,0,0.0184339592730071,3.46944695195361e-18,0,0,0,0.029252907843755,0,0,0,0,0,0,0.00675059304634265,0,0.0636572862696607,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.130293712201341,0,0.342283590474046,0,0,0,0,0,0.241558987348314,0,0,0,0,0,0,0,0.319806569098743,0,0,0,0,0,0,0,0,0,0,0,0.0344633821984933,0,0,0,0,0,0,-0.102192276216959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205826199470395
X600036.CH.EQUITY,0,0,0.0196970423990305,0,0,0,0,0,0,0,0,0.408319082047599,0,0,0,0,0,0,0,0,0,0,0.0524468409696975,0.013602203924828,0.124989805906682,0,0,0,0,0,0,0,0,0.0886589028732108,0,0,0,0,0,0,0.057228124076407,0,0,0,0,0,0,0,0.269072196896657,0,0
X1299.HK.EQUITY,0,0,0,-1.73472347597681e-18,0,0.117173462939294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047700258037652,0.205031021640718,0,0,0.0594965567289671,0,0,0.193975163636711,0,0,0,0,0,0,0,0,0,0,0,0,0.191298007799258,-6.93889390390723e-18,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440917292470873,0.25601690200831,0,0,0,-0.251783757941854,0,0,0,0.957136675720393,-0.802813351434734,0,0,0.59660636870982,0,0,0,0,0,0,0,0,0,0,0,0,0.248290254288008,0,0,0,0,0,0,-0.17149875439861,0,0.042586772371985,0,-0.17168044310176
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.381369710387691,0,0,0,0,0,0,0.173354916313028,0,0,0.15571037576527,-0.049452011419971,0,0,0.0211906620779993,0,0,0.078741162754063,0,0,0,0,0,0,0,0.0425911355821729,0,0,0.0297048826266293,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.514499664630215,0,0,0,0,0,0,0,0,0,0,-0.259558262381636,0,0,0,0,0,0,0,0.10774533350457,0,0.143445576546718,0,0,0,0.733234906138782,-0.0671250208993651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837390998163475,0,0
X601328.CH.EQUITY,0,0,0,0.382723119169753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217637320189696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370608580061953,0.0419120787371808,0,0,0,0,0,0,0,0.341436953252053,0,0,0,0,0,0
X601166.CH.EQUITY,0.0241122340621793,0.0721552077424754,0,0,0,0.270665384416567,0,0,0,0,0.0824870574724585,0,0,0,0,0,0,0,0.10880527746945,0,0.046084153425269,0,0,0,0,0,0,0,0,0,0.153455107758587,0,0,0,0,0,0,0.0160299317337929,0,0,0.0127954914388685,0,0.00607288621723701,0,0.0977539329436658,0,0.0996248327615811,0,0.0324444476840775,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.317618951434882,0,0,0,0,0,0,0,0,0,0.239280707039514,0,0,0.0223412276483713,0,0.182583930497553,0,0,0,0,0,0,0.0195082083380939,0,0,0,0,0,0.0685551117595566,0,0,0,0,0,0.0822091328096383,0.0583489800716465,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.190779094837125,0,0,0,0,0,0,0,0.00902827550367002,0,0,0,0,0,0,0,0,0,0,0,-0.00636419470105362,0,-0.0304084646519189,0,0,0,0,0.47838892373322,0,0.210869667845462,0,0,0.180854809800221,0,0,0,0,0,0,0,0,-0.0933907015874091,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.217264833204422,0,0,0.00544855963168099,0.466330783288298,0,0,0,0,0,0,0,0,0.000347159348711002,0,0.0160956217535939,0.0350536713119405,0,0,0,0,0,0.0356037428000313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00442335556210216,0,0,0,0,0,0,0,0,0,0,0
