,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.443889548350015,0.0634612352947274,0,0,0,0,0,0,0,0,0,0.130832836589513,0,0.0899491029230989,0,0,0,-0.120396902185079,0,0.0104041289947019,0,0,0,0,0,0,0.0476227347399505,0,0,0,0,0,0,0,0.0413742100617049,0,0,0,0,0,0,0,0,0,0.121314523736076,0.137856434668055,0,0
X601318.CH.EQUITY,0,0,0.178622692276241,0,0.0291935037481594,0,0,0,0,0,0,0,0,0,0.3011765508814,0,0.0366720403695196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154899665767474,0,0,0,0,0,0.170416501377183,0,0,0,0,0,0,0,0.0833827043803876,0,0
X601939.CH.EQUITY,0.163262975714546,0,0,0,0,0,0,0,0,0,0.170597269403472,0,0,0.288588751378321,0,0,0,0,0.0431377524131003,0.177701239428295,0,0,-0.0326259812151721,0,0,0,0,0,0,0.0187523483875239,0,0,0,0,0,0.0878686499022651,0,0,0,0,0.0368287262976053,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.347025218674444,0,0.0192408419483759,0,0.502098774253815,0,0,0,0,0,0.0113220361193093,0,0,0,0,0,0.0453215963826921,-0.026798673436901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0893651288154934,0,0
X601988.CH.EQUITY,0,0,0,0.115333289533003,0,0,0,0,0,0,0,0.475440116283461,0,0.0154467231881471,0,0,0,0,0,0,0,0,0,0.0388010371939634,0,0,0,0,0,0,0,0,0,0.0895207851560355,0,0,0,0,0,0,0.0892637680031939,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.412277885521479,1.38777878078145e-17,0,0,0.284287617946728,0,0,0,0.670925287792675,0,0,0,0,0.651816634884261,-0.665609771505683,0,0,0,0,0.00863008685083833,0.16428371158666,0,0,0,0,0,0,0,0,0,0.0126630385754686,0,0,0,0,0,0,0,-0.0242313736944414
X600036.CH.EQUITY,0,0,0,0.0519158458976606,0,0,0,0.101327061735412,0,0,0,0,0,0,0.145135332089283,0,0,0,0.088814744971552,0,0,0,0.0529389825803562,0,0,0,0,0,0,0,0.185372096113284,0,0.199241365452645,0,0,0.0555087797143407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079694382976445,0,0,0,0,0.0947043739237179,0.16824527515395,0,0,0,0,0,0,0.0497225905229424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267169068695436,0,0
X601628.CH.EQUITY,0,0,0.264547846533386,0.0324273027911466,0.227216198411876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536338314682095,0,0,0,0.133126001553314,0,0,0,0,0,0,0.110722290909594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.224637078049274,0,0,0,0,0,0.0806917794835735,0,0,0,-0.111477214705035,0,0,0,0,0,0,0.45040632446403,0,0,0,0,0,0.146993162697909,0,0,-0.166230856833106,0,0,0.139593828278658,0,0,-0.0220298686059017,0,0.575289449337732,-0.20790991092682,0,0,0,0,0.513022253284759,0,-0.23058349068846,0,0
X601166.CH.EQUITY,0,0,0,0.15108645764806,0,0,0.255415954801535,0,0,0,0,0,0,0.171957042330894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294499024013848,0,0,0,0.0323250600019775,0,0,0,0.114734816217592,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0
