,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.271347248615852,0,0.0567153752040869,0,0,0.300522424949425,0,0,0.00465500029629353,0.104885610644777,0,0,0,0.00412285791954584,0,0,0,0,0,0,0,-0.0248749649510772,0.156437887546183,0,0,0,0,0,0,0.0635909220924906,0,0,0,0.00242450855032944,0,0.114245514158189,0,0,0,0,0,0,0,0,0,0,-0.0221079592126227,0,-0.0306926810782729
X601318.CH.EQUITY,0,0,0.252570301636165,0,0,0,0,0,0.067581846872812,0,0.0648881309525167,0,0.00852057219545905,0,0.209605758192133,0,0,0,0,0,0,0.0826015607047172,0,0,0,0,0,0.129974221208628,0,0,0,0,0,0,0.00914719984437672,0,0,0,0,0,0,0,0,0,0.106143198146517,0,0,0.0356202516177673,0,0,0
X601939.CH.EQUITY,0.363095049234973,0.172801468042478,0,0,0,0,0,0.216446952608615,0,0,0,0,0,0,0,0,0.134094481872618,0,0,-0.0889820838385982,0,0,0,0,0,0,0,0.183017126334319,0,-0.0652854589879865,0,0,0,0,0,0.246829569252847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674034462654651
X601288.CH.EQUITY,0,0,0.135893808351097,0,0,0,0,0.512968224236739,0,-0.0524319788016228,0,0.0142309497619146,0,0,0,0,0,0,0,0,0,0,0.142449917720851,0,0.00878929516809443,0,0,0.145415921607971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176566263485431,0
X600036.CH.EQUITY,0,0,0,0,0,0.238419283352683,0,0,0,-0.130269973286354,0,0,0.088482259535238,0,0,0.0358696941856731,0,0.146003708658518,0,0,0,0,0,0,0,0.46634840632231,0,0.124628800108168,0,0,0.0199903329842982,0,0,0,0,0,0,0,0,-0.052960754303871,0,0,0,0,0,0,0,0,0,0,0.040062834794172
X1299.HK.EQUITY,0,0,0,-0.086329804919862,0,0,0,0,0,0.185266441321272,0,-0.0530055154692092,0,0,0,0,0,0,0,0,0.0597867138962348,0,0.147895526048319,0,0,0,0,0,0,0,0,0,0,0,0,0.0995467819321533,0,0.147511091922315,0,0,0.134808012502819,0.108968892907283,0.0520598373073252,0,0,0,0,0,0.209362722873818,0,0
X601628.CH.EQUITY,0.096997978562102,0,0,0,0,0,0,0,0,0,0,0,-0.0308535525942564,0,0,-0.228309039650853,0,0,0,0.214512107509162,0,0,0,0,0,0,-0.0957109742570428,0,-2.16840434497101e-19,-0.00355032888296193,0,0,0,-0.0244643529949601,0,0,0.609121736273313,0.0434802809687393,0,0,0,0,0,0,0,0,0,0,0,0,0.0636569718350783
X601988.CH.EQUITY,0,0,0.074855365828636,0.441801150375708,0,0,0,0,-0.0916396918590515,0,0,0,0,0,0,0,0.280069293017472,0,0,0,0,0,0,0,0.0834934469321082,0,0.0452756664937029,0,0,0,0,0,0,0,0,0,0,0.00190106686992727,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.258943759823433,0.0151751341301147,0,0,0,0,0,0,-0.0850133771017981,0,0.121921359350145,0,0,0,0,0,0,0,-0.203744437209193,0,0,0.0988962924143253,0.250803511856669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212504654318634,0,0,0.114252346729036,0,0,0,0,0,0,0,-0.201831254396578
X388.HK.EQUITY,0,0,0,0,-0.29003308705218,0.262591664774213,-0.0306683669359565,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.272552226983388,0.314794378845588,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0841096720323422,0,0,0.114043922065585,0,0,0,0,0,0,0.0428314467210606,0,0,0,0,0
