,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.00243554691578423,0,0.223290854256456,0,0,0.110573159294488,0,0.243616669126179,0,0,0,0,0,0.127861995952438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103899953386214,0,0,0,0,0,0,0,0,0,0,0,0,0.0479467631675811,0,0,0.0771565987640913,0
X601318.CH.EQUITY,0.136049926404739,0,0,0,0,0,0,0,0.32805039167822,0,0,0,0,0,0.00443429073858951,0,0.334284987419852,0,0,0,0,0.0205245976020023,0,0,0,0.119164569353253,0,0.0216985377393773,0,0,-0.132550908732427,0,0,0.127580339432472,0.0766895345163021,0,0,0,0,-0.0387460916562326,0.0396948276138006,0,0,-0.00713993780158895,0,0,0,0,0,0,-0.00557665837739292
X601939.CH.EQUITY,0,0,0,0.285141918474842,0,0.0754663374859161,0,0,0,0,0,0,0,0.423870114403486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562276380302488,0,0,0,0.0735058251015242,0,0,0.00953188122451445,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.33342956818026,0,0.0166424508162369,0,0,0.50288544017584,0,0,0,0,0.0138680389763326,0,0,0,0.0434233154143241,0,0,0,0,0,0,-0.0200835876757225,8.67361737988404e-19,0,0,0,0,-0.0139517185272446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104122814264978,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0166845567154583,0,0,0,0,0,0.0704868504815447,0,0,0,0.0681193189099665,0,0,0,0,0.0913416301067665,0.050692106657134,0,0,0.577861401875943,0,0,-0.0676766490354503,0,0,0,0,0.0483701751452266,0,0,0,0,0,0,0,0,0,0,-0.0421221012853971
X601988.CH.EQUITY,0.39846469948789,0,0.0083517820068677,0,0,0,0,0,0,0,0.063341768269858,0,0,0,0,6.93889390390723e-18,0,0,0.0390845889901848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152113560236429,0.0102639514169713,0,0,0,0,0,0,0,0,0,0,0.291940952309,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.205108614575272,0,0,0.284678172399112,-1.38777878078145e-17,0,0,0,0,0.12789974137813,0,0,0,0,0,0,0,0,0,0,0,0,0.131816076781841,0,0.157409092695654,0.0918944374508568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00997199537862244,0.0547267504821965,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0601908151298682,0,0,0,0.470730746962257,0,0,0,0.124968038416782,0.106204279647592,0,0,0,0,0,0,0,0,0.268544473928584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.265984877246979,0.0413144925196225,0,0,0,0,0,0,0,0,0,0,0,0.0498986056935187,0,0,0,0,0,0.0927136489050136,0,0,0,0,0,0,0,0,0.0802817383544837,0.272937929842222,0,0,0,0,0.0554059124387297,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.00429142142302505,0,0,0,0,0,0.222697035527114,0,0,-0.13461908745684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227780426334325,-0.182138816879955,0,0,0,0,-0.080482542874758,0,0,0,0,0.739335741698625,0,0,0,0,0.618495822537451,-0.276955552892002,0,-0.479144986767445,0
