,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0.14394117499196,0,0.0166262308663034,0,0,0,0,0,0,0.282988798867315,0.244529676113984,0,0,0,-0.0962272966754606,0,0,0.0179072232600559,0,0,0,0,0,0,0,0,0,0,0,0,0.265299290843132,0.0253203824591222,0,0,0,0,0,0.0408292300771875,0,0,0.0614795912625665,0,-6.93889390390723e-18,0,0.0203405831012842,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.103096558595586,0,0,0.261920552151352,0,0,0.372948030809111,0,0,0,0.128649407845367,0,0,0.0383102021704696,-0.0158472064047263,0,0,0,0,0,0,0,0,0,0,0,0,0.0764515356508683,0,0,0,0,0,-0.259359193181008,0,0.0233597321924961,0,0.104863288602521,0,0,0,0,0.0514542950936306,0,0
X601939.CH.EQUITY,0.473983057284219,0,0,0,0,0.184218892931482,0,0,0,0,0,0,0,0.0612292444968302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370526516507874,-0.115392654814617,0,0,0.0490414459649509,0,0,-0.0446091923703548,0,0,0,0
X601288.CH.EQUITY,0.523634418614904,0,0.151903035134534,0,0.126356068077266,0.0102424488025492,0,0,0.0836090624386699,0,0,0,0,0,0,-0.0555114351444843,0,0,0,0,0,0,0,0,0,0,0.0934165433918354,0,0,0,0,0,0,0.00578517792110454,0,0.0461628181052102,0,0.0699017431025077,0.178647510223927,0,0,0,0,0,0,0.0120862711594995,0,0,0,-0.0578857864590009
X5.HK.EQUITY,0,0,0.217184123578356,0.0729114603709404,0,0,6.93889390390723e-18,-0.108349613160423,0,0,0.100033279963801,0.229456895289254,0,0,0,0,0,0.625012646393768,0,0,0,0,-0.148298554430666,0.0410255485907937,0,0,-0.159239202013441,0,0,0,0,0,0,0,0,0.0335490644432744,0,0,0,0,0,0,0,0,0,0.171692857990429,0,-0.0316047780998059,0,0
X601988.CH.EQUITY,0.0913645692919013,0,0.13419856127525,0.145913317871416,0,0,0,0,0.14403031640789,0.107991347723177,0.163057759128378,0,-0.325010375946532,0,0,0,0,0,0.000798593476638893,0,0,0.213869291156499,0,0,0,0,0.0698482800976677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247297060866617,0,0,0,0.0180055708102472,0
X600036.CH.EQUITY,0,0.274961397146545,0,0,0,0,0,0,0,0,0,0.0880020177122981,0,0.180648843010644,0,0.106680833738692,0,0,0,0.00290655295465876,0,0,0,0.0818139148484415,0,0,0,0,0,0,0,0,0.166425417996723,0,0,0,0,0,0,0.0878374203098982,0,0,0,0,0,0,0.0635870703279117,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.129122931906421,0,0,0,0,-0.0165933295559984,0,-0.0323946757787334,0,0,0.225679245084573,0.259458375926568,0.19725665685092,0,0,0,0,0,0,0,0.095795637711818,0,0,0.0238097967302647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.254585342764581,0.299579552314537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102184843150684,0,0,0,0,0,0,0.0523373270168171,0,0,0,0,-0.0132357910532389,0,0.0989416284338079,0,0,0,0,0,0,0,0,0,0,0,0.0480977987538657,0,-0.183703670263395,0,0.213589520003662
X601166.CH.EQUITY,0.128708686504858,0,0,0,0,0.0988796171223129,0.313615496700394,0,0,0,0,0,0,0.0940975597524644,0,0.424604888451165,0,0,0,0,0,0,0,0,0.142526264869848,0,0,0.0118628463129453,0,0,0,0,-6.93889390390723e-18,0.0065189130223754,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0461015748174529,0,0,0,0.072040708823052,0.00538088704831701,0,0,0,0.020282623728255,0,0.276932464454724,0,0,0,0,0,0,-0.145756331796937,0.0551333323362228,0.185074183332626,0.0567972745881909,0,0,0.0885275871591616,0,0,0,0,0,0,0,0.00370000734103659,0,0,0,0,0,0,0,0.0907510341508763,0,0.23819337129245,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0255415486583265,0,0,0,0,0.219361052413187,0,0,0,0.42329806079612,0,0,0.0673011422639453,0,-0.0957592235702196,-0.000843248952907081,0,0,0,0,0,0,0,0,0,0,0.19171346805378,-0.0207175200712275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432118946060192,0.196305342690643,0.0116947969766576,0
X000002.CH.EQUITY,0,0,0,0,0,-0.0694204312244273,0,0,0,0,0,0,0,0,0,0,0.244306504813891,0,0,0,0.0311954636658349,0,0.0355112064751546,0,0,0.016870833227398,0.0545046541029159,0,0,0.361600034729493,0,0,0,0.279013106005218,0,0,0,0,0,0,0,0.00462887929506902,0,0,0.064884374641235,0,0,0.0872516864428754,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0.0970020887328932,0,0.181725411109616,0,0,0,0,0,0,0,0.0930827006857964,0,0,0,0,0,0,0,0.00560574689847767,0,0,0,0,0,-0.181407236009425,0.224578158720895,0,0.133818880385803,-0.144937187190279,0,0.124423667479343,0.200653490429345,0,-0.161867044945484,0,0,0,0,0,0.162963984025358,0.174760000224797,0,-0.0500099535373413
X16.HK.EQUITY,0,0,0,0.250406654208157,0,0,0,0.252714724508303,0,0,0,0,0,0,0,0,0.0571816786878911,0.158797957290723,0,0,0,0,0,0.179427026210232,0,0,0.050466883326879,0,0,0.0266874785944171,0.127464391266491,1.38777878078145e-17,-0.117134464941681,0,0,0,0,0,0,0,0,0.201712978772378,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,-0.0564255684608903,-0.247740047632424,0.205910284285305,0,0.220830934079367,0.355955106500415,0,0,0,0,0,0,0.206846992954168,0,0.263859958284768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260328295889206,0,0,0,0,0,-0.0364167706198246,-0.127033778534512,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.284355795464298,0,0,0,0,0,0,0,0.0373314320510071,0,0,-0.0428511237758034,0,0,0,0,0,0,0,0,0,0,-0.00711481733165783,0.125284311404931,0,0,-0.0534366756744593,0,0,0,-0.398018038776869,0,0,0,0.471365010495021,0,0.227431590628288,0,-0.0758911815542916,0,-3.46944695195361e-18,0,0
X11.HK.EQUITY,0,0,0,0,0.284576652345012,0,0,0.339547432198165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184013221344069,0,-0.095912536831575,0,0,0,0,0,0.163677576825968,0,0,0,0,0,0,-0.104218347056576,-0.131196723020534,0,0,0,0,0,0,0,0,0,0
