,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.106757203020775,0,0.254061348099518,0,0.155085144987539,0,0,-0.048963733116233,0,0,0,0,0,0,0,0,0,0,0,0.133907194809397,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0534792895204411,0,0,0,0,0.049090984873914,0,0,0,0,0,0,0,0,0.211362870844573,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0151559176252759,0.140689592481359,0,0.0333307298692837,0,0,0.134167886767166,0,0,0,0,0.258702895999557,0.274590298073261,0,0,0,0,0,0,0,-0.0334228038728103,0,0,0,0.081813402246278,0,0,0,0,0,0.0330811237930001,0,0,0,0,0,0.00822771623442333,0,0,0,0,0,0,0.0852703435229344
X601939.CH.EQUITY,0,0,0,0,0.243759824146609,0,0.155847756810383,0,0,0,0.17953278850639,0,-0.0255876138167056,0,0,0,0,0,0,0,0.0914496545060088,0,0.519927448066506,-0.174938003576174,0,-0.0689463831981875,0,0,0,0,0.0958886210474102,0,0,0,0,0,0,-0.0453831842340283,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0385173616389531,0,0,0,0.0987216175850199,0,0,0,0,0,0,0,0.263546074191872,0,0,0,0,0,0.0546596195864326,0,-0.204263371475162,-2.16840434497101e-19,0,0,0,0,0.0450364704450489,0,0.249426424347977,0.398271045687785,0,0,0,-0.0300917786085733,0,0,0,0,0,0,0,0.114870286832634,0,0,0,0.0436693163434176
X601288.CH.EQUITY,0.103011023185637,0,0.111631625743216,0,0,0,0.0771237629884993,-0.0629587608003871,0,0,0,0,0,0,0,0.169148748202136,0,0.104953606494101,0,0,0,0,0.226165244014542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764683726936462,0,0.0737500973781235,0,0,0,0,-0.079076646598849,0,0
X600036.CH.EQUITY,0,0.189427938691692,0,0.0443294527360865,0,0,0.111905155191034,0.0360077182732124,0,0,0,0,0,0.179693503188893,0,0,0,0,0,0,0,0,0,0,0.3644920356676,0,0,0.0448103416753485,0,0,0.0447538276737324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431668340892005,0,0,0,0.0272485882425113
X601988.CH.EQUITY,0,0.0227943374117297,0,0,0.23223547431525,0.411622190367338,0,0,0,0,0,0,0,0.0477215143791425,0,0.217709887965936,0,0,0,0,0.113788758399166,0,0,0,0,0,0,-0.0650268590233943,0,0,-3.46944695195361e-18,0.0442691681470731,0,0,-0.0529162956961882,0,0,0,0,0,0,0,-0.133177876348708,0,0,0,0.0221665012515959,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,-0.147598338629341,0.0449921681005952,0,0,0,0.357115443465004,0,0,0,0,0,0,0.114258549338433,0,0,0,-0.0592899941331108,0,0,0,0,0,0.336469083300168,0.144914866237787,0.0599048184481763,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0805861653301785,0.0206000333606495,0,0,-0.000190517923154138,0,0,0,6.93889390390723e-18,0,-0.0122503156457578
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0454104283108391,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0867737372622496,0,0,0,0,0.555920897402689,0.0222695748569315,0,0.124750010415702,0,0,0,0,0,0,0,0,0,0,0,0.188114282486009,-0.025291842256555,0.149552743498665,0,0,0,0.115803787908397,0,0.140405779557677,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0220005034170414,0,0,0,0,0,0.153083939575252,0,0,-0.121766905917775,0,0,0,0,0,0,0.427672966288757,-0.0824515216742967,0.132343430410557,0.00546080473875073,0.0442379938158189,0,0,0.295838744779192,0,0,-0.177566558992833,0.387092355898585,0,0,0,0.112488767413867,0,0.178005044388143,0,0,0,-0.319874118041982,0,0.00171594698729411,0,-1.38777878078145e-17,0,0
