,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0570718598203158,0,0.469771738299198,0,0.0477958627834667,0,0,0,0,0,0,0,0,0,0,0,0.124897092792681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263252293294516,0.022699716963543,0,0,0,0,0.0283306044242461,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.016003859436751,0,0,0,-0.0146849596175125,0,0,0,0.186658329699704,0,0,0,0,0,0.48971767525335,0,0,0,0,0,-0.0516591830517092,0,0.118303245667513,0,0,0,0,0,0,0.0652560027356997,0,0,0.0771779999464769,0,0,0,0,0,0,0,0,0,0.010891593156494,-6.93889390390723e-18,0.000832170110100987,0.144175710171134
X601939.CH.EQUITY,0,0,0,0,0.1441046062634,0,0.325702748220413,0,0,0,0.0725628105859678,0,-0.146733597273752,0,0.0124083901670482,0,0,0,0,0,0.0836804979136985,0,0.535303783667067,0,0,0,0,-0.0339763273796563,0,0,0,0,0,0,0,0,0,-0.0378340049209617,0,-0.0194172256323557,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0408081468408032,0,0,0,0.131392040193699,0,0,0,0,0,0,0,0.256065561787104,0,0,0,0,0,0.0580581529727365,0,0,0,-0.203716173165133,0,0.00185532361613395,0.0454670671459714,0,0.396850180747558,0,0.245466594195322,0,0,0,-0.0314308325679904,0,0,0,0,0,0,0,0.11519475510797,0,0,0,0.0432196731348583
X601288.CH.EQUITY,0.0825420023557272,0,0,0,0,0,0,-0.0116060983620376,0,0.0134192935934168,0,0,0,0.0410301043329221,0,0.451357387916786,0,0,0,0,0,0,0.315960976398453,0,0,0,0,0,0.000679050725491092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260462148237308,0,0,-0.0155440587715356,-0.0605904201159956
X600036.CH.EQUITY,0.191333671382844,0.0654738513945138,0,0.0588388084926485,0,0,0,0,0,0,0,0,0,0.30306883567422,0,0,0,0,0.0256086488677537,0,0,0,0,0,0.271193243288123,0,0,0,0,0.0451063784396851,0,0,0,0,0,0,0,0,0,0,0,0.0255529953693921,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0358177051092297,0,0,0,0.337435723065745,0.217570080613774,0,0,0,0,0,0,0,0.0222975777781957,0,0,0,0,0,0,0.0512684628122804,0,0,0,0.296419218944061,-0.0284503124360415,0,0,0,0,0.107055543762655,0,-0.0991574483135479,0,0,0,0,0,0,0,0,0,0.0997601315525373,-0.0729690602370191,0,0,0,0,0,0,-0.103905591360644
X1299.HK.EQUITY,0,0,-0.157919402974729,0,-0.0642984404722054,0,0,0,0,0.249442298630964,0,0,0,0,0,0,0.0260118549979136,0,0,0,-0.106668216541452,0,0,0,0.0470420230899834,0.177157705139575,0.449815671763391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429153139154812,0,-0.0500641470749539,0.0285270378713036,0.127844825704333,0,0,0,0.210800249885708,0,-0.0448629536676671
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.000900774489875704,0,-0.186343139077349,0,0,0,0,0,-0.130495398424697,0,0,0,0.14880328223613,0,0,0,0,0.0980325561924212,0.439823442885272,0,0,0,0.0539185298737179,0,0,0,0,0,0,0,0,0,0,0.0252075310751493,0.17945093597171,0.184835654325848,0,0,0,0,0.122810033314587,0
X388.HK.EQUITY,0,0.00385334080423702,0,0,0,0,0,0,0,0,0,0,0,0.133000527410213,0,0,0,0,0,0,0,0,0,0.0238369375296249,0,0.0565890178399151,0,0,0,0,0,0.312594665394013,0.02362473932416,0,0,0,0,0.0861223175132991,0.235089776607641,0,0,-0.247673473024825,0,0,0.0415864051742824,0,0.264960351857813,0,0,0,0
