,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0.221166042914143,0,0,0,0,0,0,0,-0.013291872250991,0,0,0.152497501598851,0,0,0,0.181700276193723,0,0.337807603214037,0,0,0,0.02181957529053,0,0,0,0,0,0,0,-0.169010600484519,0,0,0,0,0,0,0,0,0,0.166766877245864,-0.0516180779670843,-2.71050543121376e-20,0
X601939.CH.EQUITY,0.205573714929279,0,0,0.329770123550324,0,0,0,0,0,0,0,0,0,0.260469012503195,-0.0215763741156188,0,0,0,0,0,0.000979926329756114,0,0,0,-0.109497972692542,0.235421960103708,0,0,0,0,-0.108088058718159,0,0,0,0,0,0,0,-0.0222704068445204,0,-0.0384390270038718,0,0,0,0,0,0,0.0797798883980536,0,0,0
X601318.CH.EQUITY,0.0445829441917785,0,0,0,0.213303189464876,0.0432760466947544,0,0,0,0,0,0,0.170590773144595,0,0,0,0,0,0,0.137551871433497,0,0,0,0.141291061817983,8.67361737988404e-19,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0335939614799432,0,0,0,0,0.0662573128265318,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.261712243466627,0.0777707111787933,0,0.226071868411286,0,0,0,0,0,0.370506484488414,0,0.174856788057488,0.0438047740120776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176179344298681,0,0,0,0,0,0,-0.0426947693194323,0,0,0,0,0,0,-0.123684521212616,0,-0.0600253767001491,0
X601988.CH.EQUITY,0,0,0,0.416296133807373,0,0,0,0,0,0.343612591893809,0,0,0,0,0,0.197506600882572,0,0.0676540608711878,0,0.11070578621089,0,0,0,0,0,0,0.079742856084068,0,0,0,0,0,0,0,0,0,0,0,-0.53528170410996,0,0.0633434166786334,0,0,0,0,0,0,0,0,0,0.246533511149586
X600036.CH.EQUITY,0,0.175158351859782,0,0,0,0,0,0,0.0971438509703787,0,0,0,0.0355468122421729,0,0,0,0,0.175153392323998,-0.00180714922303769,0,0,0,0,0.181272004665666,0,0,0,0,0,0,0,0,0.369986589326336,0,0,0,0,0,0,0,0,0,0.0430125001025536,0.00828216952469387,0,0.0893249282914117,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131097448261174,0,0,0.373020989319932,8.67361737988404e-19,-3.46944695195361e-18,0,0,0,0.00749409220919766,0,0,0,0,0,0,0,0.0441561952304549,0,0,0,0,-2.16840434497101e-19,0,0,0,0.291457275168127,0,0,0.0289319712121197,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104584495896772,0,0,-0.0110928829628606,0,0,0,-0.356866284359103,0.563570849260943,0,0,0,0,0.640181357930469,0,0.105666774494631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245346772954286,0.0126136678183734,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.120920108519438,0,0,0,0,0,-0.11960751597667,0,0,0,0,0.0253958666830228,0,0,0,0,0.412593638558319,0,0.177777303451792,0,0,0,0,0,0,0.00491748670121034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302304693252183,0,0.279946992742651,0,0,0.0112783707577226
X601658.CH.Equity,0,0.145499935266221,0,0,0.0151748705929213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394244629006399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187780025892418,0,0,0.111775016856774,0,0,-6.93889390390723e-18,0,0,0,0.00877001631786233,0,0,0,0,0
