,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.177935382011727,0,0.183104582078179,0,0.15901935848036,0,0,-0.0642049778912567,0,0,0,0,0,0,0,0,0.0727387869484663,0,0,0.139830710110994,0,0,0,0,0,0,0,0,0,0,0,0,0.066974989794134,0,0,0.00893366016213804,0.0282292823120917,0,0,0,0,0,0,0,0,0.172195060068345,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0640083265636681,0,0.149675263595528,0.0369485140964235,0,0.0251605794955309,0,0,0.206204584405769,0,0,0,0,0,0.302890548453507,0,0,0,-0.0336877614893093,0,0,0,0,0,0,0.0377679679522936,0,0,0,0.17434241531419,0,0.052736908582182,0,0,0,0,0,0.0257022630301626,0,0,0,0,0,0,0,0.142608837923333
X601939.CH.EQUITY,0,0,0,0,0.142973647406021,0,0.322217044646526,0,0,0,0.0723506142039175,0,-0.149549600226417,0,0.0123591671789293,0,0,0,0,0,0.0836892592301021,0,0.540280293468871,0,0,0,0,-0.0339019370492433,0,0,0,0,0,0,0,0,-0.0378587502423064,0,0,0,-0.0195603259369332,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.103920422722332,0,0,0,0,0,0,0.0861787982430535,0,0,0,0,0,-0.0543974738021104,0.289891885221025,0,0,0,0,0,0,0,0.0395796273862259,0,0,-0.189377777087676,0.00808730018663616,0,0.0398556475731101,0,0,0.337812103300362,0.302020104946328,0,0,0,-0.0379516288039932,0,0,0,0,0,0,0.122711465750346,0,0,0.01278332963448,0,0.0420405827471429
X601288.CH.EQUITY,0.0836807363171273,0,0,0,0,0,2.16840434497101e-19,-0.0116429625143319,0,0.0110568028768776,0,0,0,0.0416500021590062,0,0.453431135338119,0,0,0,0,0,0,0.321441063738084,0,0,0,0,0,0,0.000665276891733256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261032418049915,0,0,-0.0157175521085064,0,-0.060504537906765
X600036.CH.EQUITY,0.122499582875024,0.151033073241399,0,0.161574401375586,0,0,0.051435811260187,0,0,-1.73472347597681e-18,0,0,0,0.310316991947439,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.188995028869135,0,0,0.0337217565058564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330648552165704,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.184051764149061,0,0,0.293140690277346,0.279395235508466,0,0,0,0,0,0,0,0.0413474087718935,0,0.0980707301714792,0,0,0,0,0.157330520493973,0,0,-0.0412886224974568,0,0,0,0,0,0,0.0908274926384416,0,0,0,0,0,0,0,0,0,0,0,0,-0.1530403026517,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,-0.135175088839993,0,0,0,0,0.384865891517426,0,0,0,0,0,0,0,0.122293669573081,0,0,-0.0577580975515067,0,0,0.149307206551742,0,0.0429082662900959,0.341785652441244,0,0.0562922764218936,0,0,0,0,0,0,0,0,0,0,0.0258467636409245,0,0.0602933382070249,0,0,0,0,0,0,0,0,-0.0186991858552622
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0623263361483424,0,0,0,0,0,0,-0.153055681634379,0,0,0.027405234136401,0,0.0161376574637026,0,0,0,0,0.124459661421229,0.448614041941363,0,0,0,0.134137845224092,0,0,0,0,0,0,0,-0.175572002240615,0,0.257744690019481,0,0.232514815914869,0,0,0,0,0.17417750497143,0,0
X388.HK.EQUITY,0,0.190385417596189,0,0,0,0,0,0,0,0,0,0,0,0.0565811592035343,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.0410867126426923,0,0,0,0,0,0,0.346887475515382,0,0.155270614210947,0,0,0.137079532328663,0,0,0,0,0,-0.162947755280607,0,0,0.31388078666925,0,0,0,0,0
