,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.0901136671923825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466778816256655,0.368112622471831,0,0,0,-0.238333952348925,0,0.334775027125976,0,0,0,0,-0.0838179503038167,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190078334999585,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.16795288025528,0,0,0,0,0,0,0,0,0,0,0,0.0743180358733594,0.0598285879491151,0.0618990585817334,0,0,0,0,0,0,0,0,0,0,0.0244717707861097,0.0592923589326122,0,0,0,0,0.229407535884845,0,0.0682144054644291,0,0,0,0,0,0,0,0,0,0,0.198448993639947,0.108073583870607
X601939.CH.EQUITY,0,0.0684912145647621,0,0.804172713216747,0,0,8.67361737988404e-19,0,0,0.00205379409518899,0,0,0,0,0,0,0.0829053948991449,0.018452127644197,0.0584054549607623,0,0,0.00323214769729301,0,0,0,0.0104596268020389,0,0,0,0.00997811404802476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.922506174362567,0,-0.0638246354521372,0,0,0,0,0,0,0,0,0,0,0,0,0.152183991362282,0,0,0,0,0,0,-0.0974068680271221,0,0,0,0.0228634172148291,0,0,0,0,0,0,0,0,0,0,0.017514495245199,0,-0.0815325824242585,0,0,0,0,0,0,-0.0480704276090951,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0158414711098009,0,0.419282530824604,0,0,0,0,0,0,0,0,0,0.0883652305572654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305131627187945,0,0,0,0,0,0,0,0,0,0.140090852203565,0.0436406095106429,0,0,0,0.0824445742340815
X600036.CH.EQUITY,0,0,0.408357945046334,0,0,0,0,0,0.0245910713992872,-0.00634431549246182,0,0,0,0,0,0,0.106654905031055,0,0,0.00503516355043897,0.0125352825238847,0,0,0,0,0.189130652500013,0,0,0,0.124475083807659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.0408767637345116,0.140454014505255,0,0,0,0,-0.0695794941197946,-0.0929420352381521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00574719160388694,0,-0.116845038347257,0,0,0.0193372188837091,0,0,0,-0.0484458148470139,1.08290287376976,0
X1299.HK.EQUITY,0,0,0,0,0.17062488814355,0,0,0,0,0.12857840722819,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.230798303776808,0,0.00232884426414396,0.408896341876289,0,0.0918704334150032,0.180811586972982,0,0.354466148562024,0.0409791981671719,0,0,0,0,0,0,0,0,0,0,0,0.0310464158380195,-0.138908298262656,0,0.0630298203272884,0,0,0,0
X5.HK.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.116904511092951,0,0,-0.0586173796139314,0,0,0,0,0,0,0.295439258963892,0.316259229754209,0,0,0,0,0,0,0,0,-0.267356888911651,0,0,0,0,0,0,0,0.0468238395994229,0.010349204669118,0,0,0,0.317853157584342,0,-0.0302608818879991
X388.HK.EQUITY,0,0,-5.42101086242752e-20,0,0.23427099253814,0,0,0,0,0,0,0,0,0,0,0.0296050134038649,0,0,-0.245225948697354,0,0,0,0,0,0.409795795035387,0,0,0.11515393786533,0.0199355190763266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.241043219181515,0,0.0652494358446331,0.181485696971372,0,0,0,0.021545315227403
