,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.00333755105859157,0,0,0,0,0.101080569088702,0,0,0.430986593792217,0,0,0,0,0,0,0.0751347137538777,0,0.128794928074099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270571844737648,0,0,0,0,0,0,0,0,0,0.0423705317407094
X601318.CH.EQUITY,0,0,0,0,0,0,0.145943847919422,0,0.0979041487473875,0,0,0,0.143022510582465,0,0,0,0,0.220183024387433,0.123027284771908,0,3.46944695195361e-18,0,0,0,0,0.0807995910611843,0,0,0,0,0,0,0,0,0,0.113321138086592,0,0,0,0.126976118438819,0.0503992011943708,0,0,0.0405232641619776,0,0,0,0.00390957382676287,0,0
X601939.CH.EQUITY,0,0,0,0.513599063341456,0.0215699970616594,0,0,0,0,0.339167644165105,0,0,0,0,0,0,0,0,0,0,0.119494286191771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161205799280955,0,0,0,0,0,0,0,0.00954727020751161
X601288.CH.EQUITY,0,0,0,0,0,0,-0.396773851848393,0,0,0,0.940965910908085,0,0,0,0,-0.118885634964226,0,0,0,-0.306818113532586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520265820045211,0,0.190988798645926,0,0,0,0,0,0,-0.036681400230054,0,0,0,0.0528823022579235,0,0
X5.HK.EQUITY,0,0.067036810910713,0,0,0,0.138464205587937,0.348785872252831,0,0,0,0,0,0,0,0,0.0163033697666524,0,0,0,0,0,0,0,0,0,0,0,-0.188835467016854,0,0,0,0,0,0,0,0,0.120378220871815,0,0,0.304900955465294,0,0,0,0,0,0,-0.0931324817024536,0,0.047084736607516,0
X601988.CH.EQUITY,0,0,0.250530412205245,0,0.144046474624892,0,0.136434123548088,0,0,0,0,0,0,0,0.149784780505447,0,0,0,0,0,-0.231684356418859,0,0,0,0.19874551109321,0,0,0,0,0,-0.123121882671161,0,0.021263528313904,0,0,0,0,-0.0038214247080099,0,0,0,0.0444189968074368,0,0,0,0,0,0,-0.00950398743716275,0
X1299.HK.EQUITY,0,0,0,0,0.223770308848964,0,0,0,0,0,0,0,0,0,0,0,0.191916085856511,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0394446546285289,0,0.0434223652423271,-0.111402855015097,0.0932391324759713,0.0419123522741037,0,0,0,0,0,0.518520054200339,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.01367183027677
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.432137657354962,0,0.0339991680338831,0.0685218888560785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459128637502987,0,0,0,0,0,0,0.099856217481579,0,0,0,0,-0.122664850418359,0.203268919114201,0.319071542029985,0,0,0,0,0,0,-0.0597631762929663
X601628.CH.EQUITY,0,0,0,0.00253828990470144,-0.0881352955266527,0.00495954499860081,0,0,0,0,0,0,0.0907908256707021,0,0,0,0,0.295087684316629,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.00835984242665707,0,0,0,0,0.347162805899003,0,0,0,0,0.259830847713651,0,0.100364096050863,0.0559057681636611,0,0,-0.00243293588910421,0,0,-0.0770033329869509
X601328.CH.EQUITY,0,0,0.219001532571583,0,0.0183046074495342,0,0,0.746466226991922,0,0,0,0,0,0.066921108616168,0,0.110379819303593,0,0,0,0.0304168319542014,0,0,0,0.099846847875658,-0.0487754056835261,0,0,0,0,0,0,0,-0.0303393073631322,0,0,0,-0.176082701937066,-0.135689925769108,0,0,0,-0.0541609027787681,0,-0.0414682890614572,0,0,0,0,0,0
