,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0,0.0763064062940127,0,0,0.361306461961439,0,0,0,0,0,0.0801573131626586,0.104879025530616,0,0,0,0,0,0,0,0,0,0,0,0.131094559426727,0,0,0,0,0,-0.000572671750346152,0,0,0,0,0,0,0.153335071786665,0,0,0.0955329473864402,0,0,0,0,0.0341644350019246,0,0
X002142.CH.EQUITY,3.46944695195361e-18,0,0,0,0,0.127440233048162,0.130980581307952,0,0.0869485519343246,0,0,0,0,0,0.306130555932601,0,0,0,0,0,0,0,0.233750142104096,0,0,0,0,0,0,0.115803369211804,0,0,0,0,-0.114930221000438,0,0,0,0,0,0,0,0,0,0,0,-0.0480615841631814,0,0,0,0.386137164885771,0.0131306562086133
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.223749806345592,0,0,0,0.117947730677289,0,0,0.104152694078541,0,0,0,0,0.118350963143817,0,0,0,0,0.058007202478735,0,0,0,0,-0.0998317770820874,0,0,0,0,0.274884936388286,0.0514253765936868,0,0,0,0,0,0,0.0558949850382629,0,0.111513114862951,0,0,0,0,0.0490378395149544,0,0
X600015.CH.EQUITY,0,0,0,0,0.0658086841480088,0,0,0,0,0,0.132816923951267,0.118106552568909,0,0.0325749607016796,0,0,0.480937993165461,0,0,0,0,0.0359514025346,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.144184221594357,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131973432869161,0,0,0,0,0.26277844313809,0,0,0,0.125813215025782,0.464452195546095,0,0,-0.123636655867863,0,-0.0694299214128921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180295055683695,0,0
X600036.CH.EQUITY,0,0.0231492685225926,0,0,0,0,0,0,0,0.166144924860931,-0.0521131604166732,0,0,0,0,0,0,0,0.382836395662072,0,0,0,0,0.00743288468270389,0,0,0,0,0,0,0.189924820331871,0,0,0,0,0,0,0.148826897153222,0,0.117366012101155,0,0,0.100084669734019,0.13459353030878,0,0.0857325675843491,0,0,0,0,0,0
X600919.CH.EQUITY,0.0213283506448106,0.384468574360085,0,0,0,0,0,0.0342399060218749,0,0,0,0,0,0.121725902928193,0,0,0,0,0,0.357224586328771,0,0,0,0,0,0,0,0.088852412344734,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0214178551784437,0.186009905960655,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.177790827776303,0,0,0,0.0476864527575698,0,0,0,0,0.125592078038425,0,0,0,0,0.339600076771559,0,0,0,-0.0390069942292336,0,0,0,0,0,0,0,0.222746913928541,0,0,0,0.113905846235212,0,0,0,0.0961376026929198,0,0,0,0,0,0,0,-0.0264450861827413,0.00956936943389583
X601009.CH.EQUITY,0,0,0,0,-0.111027773465627,0,0.459708761926979,0.282018802677583,0,0.152263143920572,0,0,0,0,0.0816694279291635,0,0,0.0296762417690657,0,0,0,0,0,0,0.0330865400283979,0.0705500570756959,0.0347492517955875,0.0222045291852999,0,0,0,0,-0.0561962281816865,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187387612134735,0,0,0,-0.240100163551187,0
X601166.CH.EQUITY,0.325687795150816,0,0.011593645315235,0,0,0,0,0,0.101794925074221,0,0,0,0,0,0,0,0,0.239525158746053,0,0.0978229962520028,0,0,8.67361737988404e-19,0,0,-0.0577917001518942,0,-0.0825471679699081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980241697464065,0.278705828094433,0,-0.046574593895925
