,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600061.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.186097936150382,0,0.0800177821710964,1.73472347597681e-18,0.0784251547068463,0,0,0,0.0538971382481569,0,0,0,0,0.0170177826968376,0,0.115794373424228,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.117324828341196,0,0.0597686601113607,0,0,0.0324874151427431,0,0,0,0.0918320088555465,0.0636312411056024,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.175605331220929,0,0,0,0,0,0,0,0,0,0.0948056285512429,0.0351414193692529,0,0,0,0,0,0.0829462444313974,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.288087965922596,0,0,-3.46944695195361e-18,0,0,0,0,0.215008219834067,0.0595363392899759,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0878905671680024,0.0723935083436407,0.0211640783932651,0,0.255575468720317,0,0.153414577629743,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0921713467602471,0,0.230358277764934,-0.0194284158227063,0,0,-0.044506811623681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150169550897582,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.468605940008103,0,0,0,0,0,0,0,0,0,0,0,0.169383872174469,0,0,0,0.00914339500715078,-0.0957541513613829,-0.331941699814444,0,0,0,0,0,0,0,0,0,0,0.0886341037554204,0.241469867778606,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0.0697006926622
X600016.CH.EQUITY,0.0583646706947352,0,0.155687694095149,0.292845580517317,0,0,0,0.0563049754016257,0,0,0.158054641813768,0.0686565717611919,0.121198147742343,0,0.013440090272629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0822739121104031,0,0,0,0,0,-0.00683100565493026,0
X600036.CH.EQUITY,0.61899433191067,0,0,0.234131921423353,0,0,0,0,0,0,0,0,0,0,0.0351697847074416,0,0,0,-0.00214171720222982,-0.134851702488052,0,0,0.00407631687256257,0.148707306250951,0,-0.0399866316708263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00870900124181546,0,0.0773179938378225,0,0,0.169976861512609,0,0,0.189193156662106
X600919.CH.EQUITY,0,0.046470439527451,0.0393415320071994,0,0.1066035027667,0,0,0.0989809937118326,0,0,0.0538746014807603,0,0,0,0.0335942288193367,0,0,0.202871147477528,0,0.256468381344617,0,0,0,0,0,0,0.0632852520938476,0.0267064444024525,0,0,0,0,0,0.0594673599483515,0,0,0,0,0,0,-0.0324292289205007,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.230761820354207,0,0,0,0,0,0.315590040861703,0,0.0871898072205438,0,0,0,0,0.0679879504508703,0,0,0,0,0,0.139680811488393,0,-0.0841718252511123,0,-0.0587609176889292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716591546889255,0,0,0,0,0,-0.0643708341736471,0,0.184874569172581,0.0390388274006754,0.114175758618408
X601166.CH.EQUITY,0,0,0.251723597798212,0,0,0,0.0299084445687543,0.103823009645051,0,0,0,0.265300826489208,0.186329283567306,0.0744376587479898,0,0,0.0100448717213191,0,0,0.0138929070803095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115246212463138,0,0,0,0,0,0,0,0,0,0.0381519006100104,0
X601169.CH.EQUITY,0,-0.0611829712117578,0,0.101031741228306,0,0.0754599153292296,0,0,0,0,0.256151766483269,0,0.0583472549059951,0,0,0,0,0.327116273750973,0,0,0,-0.0155200043616068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185511329738089,0,0,0,0,0,0,0,0.0371063657873088,0.105789413114969,0,0.0514052160659107,0,0,0
