,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.180366653132867,-0.0379852836222326,0,0,0.187585571388345,0,0.330207847441171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0448390024974647,0,0,0,-0.109522073587811,0.162370419215804,0,0,0.0378591245269827,0,0,0,0,0,0,0,0,0.155528674423798,0,0,0,0.0334100292089997,0.0409388709024778,0,0,-0.186514281869669,-0.0745961986647748,0.0809566580918775
X002142.CH.EQUITY,0.225183260714755,0,0,0,0,0,0,0.249938975499013,0,0.146105176998582,0,0,0,0,0,0,0,0,0.103313215744888,0,0,0,-0.104978613068567,0,0,0,0,0,0,0,0.0319729246577081,0.277380315213113,0,0.00405873137696941,0,0,0,0,0,0,0,0,0.102906595998157,0,0,0.067812147132908,-0.141578934245637,0,-0.0141661469949147,0,-0.047034993407198,0
X600000.CH.EQUITY,0,0,0,0.113168419096691,0,0,0,0,0.0414340886402913,0,0.187910934297936,0,0,0.170458857069252,0,0,0,0.237743230268805,-8.67361737988404e-19,0.024198068421404,0.100944088828695,0,0,0,-1.73472347597681e-18,0,0,0,0.0121390209674694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462062339857658,0,0,0,0,0.0261222348190933,0,-0.0281834628357974
X600015.CH.EQUITY,0,0,0,0,0,0,0.380638696802115,0,0.304824147975778,0,0.103272049665495,0,0.00336476796383742,0,0,0,0,0.269786736358051,0,3.46944695195361e-18,0.0766833713321466,0,0,0,0,0,0.00795448828528695,0,0,0,0,0.0589525761364878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0977309815245277,0,0,0.0399351690186943,0.465473014044134,0,0,0,0.336254732355389,0,0,0.0839233401803591,0,0.0553579334036938,0.104905536202204,0,0,0,0,0.131518957141198,0.0252351961557776,0,0,0,0,0,0,0,0,0,0,0,0,0.175553566948096,0,-0.0773884510362942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,-0.0560429045108634,0,0,0,0.194009292902023,0,0.00855610080321004,0.413007831924894,0,0,0,0,0.0889821790530588,0,0,0.0759734467224128,0,0,0,0,0,0,0.0996546308587246,0,0,0,0,0,0,0,0,0,0,0,0,0.0836847670126691,0,0,0,0,0.0428562423879787,0,0,0.103486458110969,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0.32560025617058,0,0,-0.0064697321846153,0.0223443369135415,0,0,0,0,0,0,0,0.155346324824285,0,0,0,0,0.0831896309140355,0,0,0,0,0,0,-0.0532373050890808,0,0,0,0,0,0,0.206869366453576,0.204461676213282,-0.612794135348257,0,0,0,0,0.48049528290796,0,0,0,0,0,0,0,0.207214494925374,-0.200903094230057
X600926.CH.EQUITY,0,0.0662998029775982,0,0,-0.151279697417149,0.0763728048261492,0,0,0,0.613880832153472,0,0,0,0,0,0,0,0,0,0,-0.04473938265768,0,0,0,-0.03822784835214,0,0,0,0.264287863168145,0,0,0,0,0,0,0,0,0,-0.0278632751791595,0,0,0,0,0.0280929288457773,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.163178952779977,0,0,0.15414710658262,0,0,0,0,0,0.0244701987710544,0,0.0865046595402056,0.0377112187458964,0.175825016328962,0,0,0,0,0,0,0,0,0,0,0,0,0.159443126859381,0,0,0,0,0,0,0,0,0,0,0,0,0.0815802025793229,0,0,0,0,-0.0412957984368361,-0.00672655865196159,0.0285066267334994,0,0
X601166.CH.EQUITY,0.470390208780784,0,0,0,0,0.107526402737281,0,0.0634159819028718,0,0,0,0,0,0,0,0.288315875233374,0,0,0,0,-0.0923860577653846,0,0,0,0,0,0,0,0,0,0,0.014383354482715,0,0,0,0,0,-0.0584551699375077,0,0.0673210609653469,-0.195603056065825,0,0,0,0,0,0,0.0654371724312043,0,0,-0.0749316568058845,0
X601169.CH.EQUITY,0,0,0.180195617553489,0,0.698235161394682,0.072964270354029,0,-0.0371809858023534,0,0,0,0,0,0,0,0,0.185052006100788,0,-0.0318558778355281,-0.0194073967322211,0,0.100344028328656,0,0,0,0,0,0,0,0,0,0,0,-0.10495964531912,0,0,0,0,0,0,0.0308835917665983,0.121627711196182,0,0,0,0,0,-0.19887906610623,0,-0.0173135279323462,0,0
X601229.CH.EQUITY,0,0,0.0361573214912046,0.143868270343559,0,0,0,0,0,0,0.126551531637065,0,0,0,0,0.0718615235152021,0,0,0,0.150633312582001,0,0.0240315604022239,0,0,0,0,0.0993266653904301,0,0,0,0,0,0,0,0,0,0,0,0,0.184007450539273,0,0,0,0,0.14848515622656,0,0.0445102382265512,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0309089704046457,0,0,0,0,0,0,0.00378644517700309,0.247301245249981,0.445747792977945,0.0864731368697842,0,0,0,0,0.0483413336463753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373306620047547,0,0,0,0.037717737128015,0,0,0,0,0,0
