,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0.00558684905397223,0,0,0,0,0,0,0,0.281235251907349,0,0.0781091722871854,0,0,0,0.255016814406375,0.0244346389730424,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.276818957617232,0,0,0,0,0.142040390599965,0.22099988371089,0,0,0,0,0,0,0,0,0,0,-0.0173541643520473,-0.0235871941461332,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.109914022387124,0,0.451322215173445,0,0.261482618983236,0,0,0,0,0,0,0,0,-0.0952230614437714,0,0,0,0.119213467733661,0,-0.15290925509239,0,-0.0715140321470261,0,0,0,0,0,0.0607116615961011,0,0.159123511646906,0,0,0,0,0,0,-0.0668434549837369,0,0,0,0.0512985350308573,0,0,-0.110967709221346,0,0
X002958.CH.EQUITY,-0.0369625511581241,0,0,0,0.196863944847078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292244857399365,0,0,0,0,0,0,0,0,0,0,0,-0.0498621355521522,0,0,0.316759802375676,-0.231418747112801,0.10905498333822,0,0,0.141031592383536,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.199591493034407,0.270273301936599
X600000.CH.EQUITY,0.0755357745832521,0.150990056954032,0,0,0,0,0,0,0,0,0,0.13395454572355,0.253062936261535,0,0,0,0,0.163748313276961,0,0,0,0,0,0,0,0,0,0,0.00244783570170795,0,0,0,0,0,0,0,0,0.0467581440800295,6.93889390390723e-18,0,0,0,0.0155852761234456,0,0,0,0,0,0,0,-0.20793916044758,0
X600015.CH.EQUITY,0,0,0,0,0,0.011803666171219,0,0,0,0.129273557532194,0,0,0,0,0,0,0,0.248946629345487,0,0,0,0,0.0686028173576069,0,0,0.0547952824046849,0.14232741287639,0,0,0,0.0698977124712507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.00263425025451489,0.443506202854944,0,0,0.279513930333254,0,0.0618205889195728,0.00304442342844165,0,0.0834734335670735,0,3.46944695195361e-18,0,0,0.0405113789292499,0,0,0,0.103238425199908,0,0,0,0,0,0,0,0,0,0,0,-0.0933501666695331,0,0.144052944317573,0,0,0,0,0,0,0,0.0201821727997951
X600036.CH.EQUITY,0.0363660242241622,0,0,0,0,0,0,0,0,0,0,0.266026089391814,0.289890588261503,0,0,0,0,0,0,0,0,0,0,0.206378555167575,0,0,0,0.0130074560909898,0,0,0,0,0,0,0.0297661506554943,0,0,0,0,0,0,0,0,0,0,0.000492088859455257,0,0.141584042452832,0.12393411058481,0.0425101095294717,0,-0.0158160059974795
X600919.CH.EQUITY,0,0,-0.00310073567176991,0,0,0,0,0,0,0,0.0710894774857626,0,0,0,0.211466709331461,0,0,0,0,0,0,0,0.43371466761164,0,0.354979760942624,0,0,0,0,0.194156578827115,0,0,0,0,0,-0.113442091162181,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16069810310387
X600926.CH.EQUITY,0,0.110137471515395,0,0,0,0,0,0,0,0,0,0.653694669260898,0,0,0,0,-0.255935081686273,0.0187959084613234,0,0.0661102151268271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731717559627242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600928.CH.EQUITY,0,0,0.0777035122717687,0,0,0,0,0,0,0,0,0,0,0,0.0617906681936747,0,0,0,0,0,0,0,0.150999097467529,0,0,0,0.407047856675115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206443214796774,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.080862284150954,0,0,0,0,0.10384378341219,0.2232189741681,0,0,0,0.231978605139352,0,0.0197164975934914,0,0,0,0,0,0,0,0,0,0.166073458418435,0,0,0,0,0,0,0.0129829258282517,0,0,0,0,0,0.162988565331553,0,0.0861307000596318,0,0,0,0,0,0,0,0,0.0442810963972112,0,0,0,-0.0769206572398952
