,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.210638148986951,0,0,0,0,0,0,0.104103540667877,-2.77555756156289e-17,0,-0.180765638791623,0,0,0,0.356233598292167,0,0,0,0,0.147006467520805,0,0,0,-0.00646303596527312,0.00269703145771617,0,0,0,0,0,0,0,0,0.327047953805462,0.081629861044648,0,-0.239308016835588,0,0.159778401566202,0,0,0.0388136234055555,-0.193093683993896,0.126270462344072,0,0,0,0,0,0.0318494332988057,-0.120819957166172
X002142.CH.EQUITY,0.221234216501399,0,0,0,0,0.167618438451601,0,0.134083617378765,0,0,0,0,0,0,0,0,0,-0.0715887269814082,0,0,0,0,0,0,-0.0453350223254202,0,0,-0.113553830002064,0,0,0,0.0749537731998172,0,0,-0.195475417985458,-0.0874120940450858,0,0,0,0,-1.38777878078145e-17,0.220779916288094,0,0.241957093619694,0,0,0,0,0,0,-0.0496619122787554,-0.034317303351068
X600000.CH.EQUITY,0.0830518782449117,0,0,0,0,0.163005411035393,0,0,0,0,0,0,0.33833386839085,0,0.146604047629496,0,0.110012413341794,0,0,0,0,-0.00989663802393531,0,0,0,0,0.172885766406297,0,0,0,0,0,0,0,0.0502828382548803,0,0,0,0,0,0,0,0,0,0,0,-0.0507355468787918,0,0,0,0,0.047991370365845
X600015.CH.EQUITY,0,0,0,0,0.0129364602599859,0,0.0644040804173357,0,0,0.0941963527109465,0,0,0,0,0.229743861296097,0.109853569480159,0,0,0,0.0289445784520156,0,0,0,0,0,0,0,0,0,0,0,0,0.0627409325562414,0.00975965680117146,0,0.0540420800167996,0.0279028528253673,0,0,0.0469349332354525,0,0,0,0.181529026421411,0,0,0,0.0348364131899877,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0417451170632578,0,0,0,0,0,0,0.126707095360245,0,0.349209900325008,0,0,0,0.0739195367005575,0,0.0123016876488444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.379414438468172,0,0,0,0,0,0,0.0934418063221303,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.208647167768082,0.138640296954573,0.332328459562492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193177959667725,0.0409656440215349,0.0865406486915553,0,0,0,0,0,-0.0770547105747289,0,0,0,0,0,0.0433668520235643,0,0,0,0,0.110047023454908,0,0,0,0,0,0,0,0.219620239737129,0,0.0456053207092307,0,0.0260798287077264,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.102756641587627,0.0527002108460107,0,0,0.291756188985858,0,0,0.203604761394394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369386065056281,0,0,0,0,0,-0.0386953922159111,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244575959267379,0,0,0.139525206430361
X601009.CH.EQUITY,0.146831949048996,0,0,0.363701934042855,0,0,0.0662043712268656,0,0,0,0.0944751718256641,0.0988928773545823,0,0,0,0,0,0,0,0,0,0,0.0858534586435869,0,0,0,0,0,0,0.0319885544106479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656910802306508,0,0,0,-0.140303560966735
X601166.CH.EQUITY,0,0,0,0.126804697954716,0,0.351599590455121,0,0.133941265359681,0,0,0,0,0,0.015994101583806,0,0.0379589476988529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186248356265087,0,0,0,0,0,0.27476952993697,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.301755772115518,0.446737012116277,0,0,0,0,0.0297890425670265,0,0,0,0.243443444162944,0,0,0,0,0,0,0,0,0,0,0,0,0.0197854282366677,0,-0.0983568411295301,0,0,-0.000192993765681415,0,0,0,0,0,0,0,0,0,0,0.0453967130968303,0,0,0,0,0,0,0,0,0,0
