,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X000627.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0205172392870692,0.153395621645765,0.120724710751014,6.93889390390723e-18,0,0.619251951492546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126055906607784,0,0,0,0,0,-0.15340509112811,0,0,0,0,0,0,0,-0.0032880926174635,0.31365070914209,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.207036987628303,0,0,0,0.212864509913836,0,0.28120320842534,0,0,0,0.160799918797711,0,0,0.0157157653540615,0,0,0,0,0,0.106906213654122,0,0,0,0,0.107382792919658,0,0,0,0.0175765107612627,-0.244896080047095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0869350970681824,0,0.0974358264375264,0,0.283065774877827,0.0223027147827608,0,0
X002958.CH.EQUITY,0.0386785599682198,0,0,0,0,0,0,0.0455991073605002,1.73472347597681e-18,0.38460390094821,0.0393479522457399,0,0,0.290702159384113,0,0,0,0,0,0,0,0,0,0,0,0,0.00106935692891293,0.0909444090681787,-0.0578852616336562,0,0,0.0183967695970497,0,0,0,0.236933178405973,0,0,0,0,0,0,0,0,-0.038736033977317,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0406017163790605,0,0,0,0,0,0,0,0.249297086389713,0,0,0,0.0648869482973817,0,0,0,0,0,0,0,0,0,0,0,0,0.258395037958227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207330870629023,0,0,0
X600015.CH.EQUITY,0.221362563840307,0.0331361295779367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120316968687794,0,0,0,0,0.0821232933441114,0,0,0,0.234310788219473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193063296739362,0.115344942270894,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.262942513458642,0,0,1.0842021724855e-19,0,0.145698377396813,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0809365533528869,0,0,0,0,0.0536060816704275,0,0.0401278710923306,0,0,-0.534525536812757,0,0.712825646924759,0,0,0,0,0.0148787122575716,-0.0155348996987192,0,0,0,0,0,0,-0.0838899436662559,0
X600036.CH.EQUITY,0.162358554423267,0.232361054510831,0,0,0.147611454885675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147774914850022,0.0648428055905583,0.0152072872738222,0,0,0,0,0,0,0,0,0,0,0,0.203142455293009,0,0,0,0,0.0123509710785844,0,0,0,0,0.0341130184977916,0,0,0
X600919.CH.EQUITY,0,0,0,0.00687331176780026,0,0.0139696122766891,0,0,0.262656130816948,0,0,0,0,0,0,0,0,0.348852379344802,0,0.149888930815683,0,0,0.167258230096086,0,0,0,0,0,0,0,0,0.00870292242406867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0900712781636754
X600926.CH.EQUITY,0.277459678426193,0,0,0.0236282868929887,0,0,0,0.0189204933058084,0,0,0,0.372186666575953,0,0,0,0,0,0,0,0.258507034526748,0,0,0,0,0.0804676434483731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176240857307113,-0.04927437385222,0,0.16872863561597
X600928.CH.EQUITY,0,0,0.164079645484014,0,0.0364923825353833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292424869898633,0,0,0.105823527015744,0,0,0,0,0,0.121426563609134,0,0,0,0,0,0.0115364548983506,0,0.126514223354285,0,0,-0.0603621173286521,0,0,0,0,0,0,0.0990373130617234,0,0
X601009.CH.EQUITY,0,0,0,0,0,-0.30687456064394,0,0,0,0,0,0,0,0,0,0,0,0.119751345360709,0,0,0,0,0,0,0,0.51469079050089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133020065354537,0,0,0,0,0,0,0,0.411612545083827,-0.666192216854066
X601166.CH.EQUITY,0.495777649716799,0,0,0,0,0,0,0,0.176058231848499,0,0,0,0,0,-8.67361737988404e-19,0,0,7.38052369821992e-05,0,0,0,0,0,-0.0809445541845198,0,0,0,0.0794874916437271,0,0,0.0935027285409381,0,0,0,0,0,0,0.124010302720487,0,0,0,0,0,0,0,0,0,0,0,0.318228599451968,-0.0147465439189881,0
X601169.CH.EQUITY,0.0138387812712461,0,0,0.00876901099648905,0.0230618283384705,0,0,0,0,0.0939572316695266,0,0,0,0,0.168222363787358,-0.110408566519575,0,0,0,0,0,0.705938622912268,0,-0.0574159645478266,0,0,0,0,0,0,0,-0.0449180440611406,0,0,0,0,0,0,0.138989936577101,0,0,0,0,0,0,0,0,0,0,0.0255171011931981,0,0.00238770696580316
X601229.CH.EQUITY,0,0.0161533231825904,0.0674870099329123,0,-0.15215788024285,0,0,0,0,0,0,0,0,0,0,0,-0.0429499685130467,0,0,0,0.936061835733139,-0.158040669680637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234407633474766,0,0,0,0,0,0,0,0,0,0,0.212200873368009,0,0,0,0,0
X601288.CH.EQUITY,0,-0.0404211077917797,0,0,0.0595957428092887,0,0,0,0,0,0,0,0.397751202078356,0,0,0,0.0260927240445018,0,0,0,0,0.434858735114135,-0.0935050048663278,0,0,0,0,0.0894950293387787,0,-0.0236133409714628,-0.024177284873336,-0.0161516140493811,0,0,0,-0.114582500759853,0.058176034479016,0,0,0,0,0.174208232668242,-0.0525065122728643,0.059130748458551,0,0,0,0,0,0,-0.0578859545515708,0
X601328.CH.EQUITY,0,0.0481209409263008,0.0790648603541735,0,-0.0255037891999317,-0.0864770350956258,0,-0.0479567596923365,0,0,0.161446936281188,0,0,0,0,0,0.907274512391677,0,0,-0.059605781706251,0,0,0,0,0.149928155407759,0,0,0,0,0,0,0,0,0.113302713706169,0,0,0,0,0,0,-0.0842909898353803,0,0.0224594078305303,0,0,0,0,0,-0.0198659764289589,0,0,0.268227563177644
X601398.CH.EQUITY,0,-0.0304212233651712,0,0.143994061807735,0,0,0,-0.00245729549178673,0,-0.056252806255661,0,0,0,-0.0466872945008157,0.0547361267291837,0.797543479804244,0,0,0,0,0,0,0,0.122672571666649,0.151757737089092,0,0,0,0,-0.0707345328877007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124736117134959,-0.0796171260044428,0,0
X601577.CH.EQUITY,0,0,0.167239288481113,0,0,0,0,0.347900844511819,0.124365403665578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991470953626795,0,0.858101273510213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594754135315154,0,0.0585972685911796,0,0.0962440195284087,0.172927649076218
