,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.31523007165463,0.0767371220500868,0,0,0.0485128765267829,0,0,0,0,0,0,0,0,0,0,0,0,0.0313598364065771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311967731815658,0.0361590043035136,0,0.0358590507961824,0,0.0193921707733466,0,0,-0.111780120580873
X002142.CH.EQUITY,0.0304862234167876,0,0,0,0,0.358531841657782,0.153259629558009,0,0,0,0,0,0,0,0,0.0260304322708425,0,0.0721639445406859,0,0.0164075508475819,0,0,0.141161028216029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0.0223885328997301,0,0,0,0.0727418560926849,0
X600000.CH.EQUITY,0,0,0,0.155092720703897,0.059654502429927,0.0796670943776292,0,0,0,0,0,0.227386828738913,6.93889390390723e-18,0.103878491666873,0,0,0.140920190004754,0,0,0,0,0,0,0,0.114510685978849,0,0,0.0743656043949829,0,0,0,0,0,0,0,0.0293493670587309,0,0,0.0548346715390776,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.34963401167785,0,0,0,0,0,0,0,0.172237604140513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429928951024103,0,0,0,0.0880160483564376,0,0,0,-0.081596860817362,0,0,0,-0.0628420231048919,0,0,0,0,0,0,0,0,0.0867012960343422,0,-0.0711475831478719,0,-0.0649816313107118,-0.0988306860051557,0.0676785545073474
X600016.CH.EQUITY,0,0,0.0458543504182565,0.215477301025134,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.13838870403166,0.0380789207318466,0,0.215509723705029,0,0,0.118976743303342,0,0,0.130310714476333,0,0,0,0,0,0,0.0356470234284499,0,0.0275758750893749,0,0,0,0,0,0,0.114257293782397,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.167858864296635,0.41502282119768,-3.46944695195361e-18,0,0.0728648848287685,0,0,0,0,0,0,0,0,0,0,0,0.113536445086915,0,0,0,0,0,0,0,0,0,0.218206593498749,-0.00961900591832303,0,0,0.142138275524719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035458847365599,0.0176929756379429,0
X600919.CH.EQUITY,0,0.0777549401993828,0,0,0,0,0,0.0233460111081853,0,0,0.00915280806794844,0,0,0.163074692712654,0.0536591571497438,0,0,0,0,0,0.154503558622058,0.03022125273136,0,0,0,0,0,0,0,0,-0.0612338600927287,0,0,0,0,0,0,0,0,0,0,0.195925126280889,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,1.73472347597681e-18,0,0.362994195302577,0,0,0,0.024818956998336,0.218042380949058,0,0,0,0,0,0,0,0,0,0,0,0.0329717069864027,0,0.00898570408180839,-0.0301167707881518,0,0,0,0,0,0.0588965297658554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040361303992231,0
X601009.CH.EQUITY,0,0,0,0,-1.38777878078145e-17,0,0.0455021103972616,0.419787212653741,0,0.329350625352116,0,0,0,0,0,0,0,0,0,0.0272799697753652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586217458746642,0,0.0849063258506381,0,0,-0.0243921962631629,0,0,-0.1919649253469,0.0170367338279488
X601166.CH.EQUITY,0,0.247737326736163,0,0,0,0.045249372343868,0,0,0.2069416613672,0,0,0,0.00892213799498995,0.10442835287076,0,0,0,0,0.0789807158472036,0.0290802367727852,0,0.254701481504951,0,0,0,0,0,0,0,0,0,0,0,0,0.0321024551756455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.053029710316894,0.00435197549878863,0
