,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2823.TT.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,MKRturn,RealEstateDiff
X601169.CH.EQUITY,0,0,0,0,0,0,0.20051670060701,0,0,0.0905310723011201,0,0,0,0.0921515229898191,0,0,0,0,0,0.0298340918796936,0,0.221134247286835,0,0.134785664798408,0,0,0,0,0,0,0,0.208831935565791,0,0,0,0,-0.0382270794420827,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457215274173892,0
X601229.CH.EQUITY,0,0,0,0.0943498678177626,0,0,0,0,0.185325405808358,0.0423613912707223,0,0,0,0.108238935492627,0,0,0.211073092180624,0,0,0,0.113289186298465,0.0327447462558356,0.219916539136172,0,0,0,0.0199082130670575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234518965882107
X601288.CH.EQUITY,0,0,0.0340705017660591,0,0,0,0,0,0.186507656376866,0,0,0,0,0,0.749887149673176,0,0,0,0,0.12851113745488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161536620686389,0,0,0,0,0,0,0,0,-0.11406877180023,-0.200053261167227,-0.039422595188952,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0.0881296091268771,0,0,0.107158184627449,0.0663178726927574,0,0,0,0,0,0,0.270787783615345,0,0.195031548959365,0,0,0,0.0257683358091448,0,0,0,0,0,0,0,0,0,0,0,0.0194236951293925,0,0,0,0,0,0,0.121035314999828,0,0,0,-0.00314193867681674,0,0,0
X601398.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,0,0,0.0124004502614972,0,0,0,0,0,0,0,0.0298141729698824,0.094035699271508,0.401384793902995,0,0,0.0423807279942936,0,0.0162622946333242,0,0,0,0,0,0,0,0,0.0608202151307015,0,0,0,0,0,0,0,0,0,0,0.0616386829659821,0.0684818297351628,0,0,0,0,0,0,0
X601577.CH.EQUITY,0.228070278728358,0,0,0.0722564515022612,0,0.00720622517726042,0,0.255552436933584,0,0.0466366069600775,0,0,0,0,0,0,0,0,0,0,0.248334709684496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100391468378342,0,-0.21592466854299,0.557573199224694,0,0,0,-0.186441448091807,0,-0.0562178242336956,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.203744176518921,0,0,0,0,0,0,0.075204660692906,0,0,0,0,0,0,0.0451436025488052,0,0,0,0.345433413831739,0,0,0.137675187153505,0,0,0,0,0,0,0,0,0.0913858286036203,0,0.0578496199666062,0,0,0,0,0,0,0,0,0.0436533731203891,0,0,0,0,0,0,0
X601838.CH.EQUITY,0,0,0,0.0698949568121331,0,0,0,0,0,0,0,0,0,0,0,0.278120091756014,0.0382780199165678,0,0.053304504653317,0,0,0.041401471078588,0.0281844081371738,-0.207945798103221,0,0,0,-0.0664349282917522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336008846377906,0,0,0,0,0,-0.0113002476263252,0
X601939.CH.EQUITY,0,0.0883103508226461,0.0308840441259863,0.0749157856543231,0,0.171484817887861,0,0,0,0,0.146417824165117,0,0,0,0.260467152926166,0,0,0,0,0,0,0.0318128607328595,0.184355137029421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00292999085161712,0,0,0,0,0,0,-0.196126345578748,0
X601988.CH.EQUITY,0,0,0.160493306289926,0,0,0,0,-0.137379513468673,-0.0890624566291653,-3.46944695195361e-18,0,0,0.351771204658287,-1.73472347597681e-18,0,0,0.283273030417746,0,0,0,0,0,0,0.0669485288716698,0,-0.119271168779994,0,-0.00725348910669894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250607765010569,0,0,0,0,0
X601997.CH.EQUITY,0,-0.0964066747244765,0.137930643234617,0,0,0,-0.0824490167425928,0,0.213057041094945,0,0,0.172606717308792,0,0.0266174708957788,0,0,0.0936771389613486,0,0,0.027660181915412,0,0.168409075473621,0.27612948249174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253588413912681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.183668306037436,0.00199236544736063,0,0,0,0,0,0.229799967431972,0,0,0.170800192444464,0,0,0,0,0,0.170477000931373,0.147963308833933,0,0,0,0.0151318078620339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157716817746329,0.0481369202531747,0,0,0,0,0,0,0,0,-0.0448091450780252
X601658.CH.Equity,0,-0.0325184602426612,0,0,0,0,0,0,0.341352306275232,0.198614453950105,0,0,0,0,0.220197786113682,0,0,0,0,0,0.276072741892727,0,0,0,-0.0380754986052853,0,0,-0.0365642912471462,0,0,0,0,0,0.0114914218671185,0,0,0,0,0,0,0,0,0,0,0.064271248408863,0,0,0,0,0,0,0
X601916.CH.Equity,0.127827510783206,-0.0467052203519751,0,0,0.0348663080805603,0,0,0.162275272357131,0,0,0.113536647081603,0,0,0,0,-3.46944695195361e-18,0,0.0320966735440525,0,0,0,0,0.178459617374142,0,0.181280175892377,0,0,-0.0365648175477175,0,0,0,0,0,0,0,0,0.0493105084389971,0,0,0,0,0,0.230450229119393,0,0,0,0,0,0,0,0.0706572971164208,0.000348442147897303
X601077.CH.Equity,0,0,-0.00491003320761526,0,0.196336435494789,0,0,0,0,-0.135710008588262,0.13435433318078,0,0,0,0,0,0,0.300822135496012,0,0,0,0,0,0.370344951259121,0,0,0,0,0,0,0,0,0.0409379198383783,0,0.0231135539848368,0.0122560908323841,0,0,0,0,0,0,0,0,0.294321064890493,-0.181324344931641,0,0,0,0,0,0
X2801.TT.EQUITY,0,0,0,0,0,0.0759956583060878,0,0,0,0,-0.0171434020155622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175406111343768,0.190400985800557,0.0194448948402048,0.173688065466851,0.359588709012957,0.135760922723649,0,0,0.0268471398540442,0,0,0,0,0.011547050142128,0,0,0,0,0,0,0,0,-0.124396299751188,0,0,0
X2880.TT.EQUITY,0,0,0,0,0,0,0,0,-0.156804893519345,0,-0.14016131301229,0,-0.0442944155896059,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.18707867950547,0.0923376702552349,0,0,0.207878294917729,0,0,0,-0.107672800821424,0,0,0.211278040065948,0,0,0,0,0,0,0,0,0,0,0.334990945404344,0,0
X2884.TT.EQUITY,-0.0478082484660829,0,0,0,0,0,0,0,0,0,0,0,-0.0251673302028668,-0.00313766421992722,0,0,0,0,-0.0309332610517931,-0.00241898075011127,0,0,-0.0126031001871031,0,0.0472767240774192,0.546295984608545,0.173744057698484,0,0.0144637117422299,0.080115045286813,0.121655852243285,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,-0.021777219277725,0,0,0,0,0,0,0,0,0.0707284899969135,0,0,0,0,0,0,0,0.0804734747079399,-1.73472347597681e-18,0,0,0,0.00255387105019965,0.488215568155881,-0.0105938945997668,0,0,0,0,0,0,0,0,0,0,0,0,0.186745189232603,0,0.0974787529440955,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179129104346598,0,0.115140829468429,0,0,0.352007871104022,0.112322414867434,0,0,0,-0.0904042729957381,0,-0.0626173601944511,0,0,0,0,0,0,0.0500586362463958,0,0,0.217641573068146,0,0,0,-0.0948932701954614
X2892.TT.EQUITY,0,0,0.077223830265328,0,0,0,0.00273329191322241,0,0,0,0,0,0,0,0,0,0,0,0,0.0057596889777254,0,0,0,0,0,0.0112763254874384,0,0,0.344484500540048,0.180496429363132,0,0.210873696389698,0,0,0,0,0,0,0,0,0.00104911069695155,0,0,0.167260080062977,0,0,0,0,0,0.183697611389988,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0452137009204045,0.100488789762186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17547320358572,0.227980681121074,0.207940296651502,0,0.0705764611333128,0.0806422098503844,0,0.1056403896947,0,0,0,0,0,0,0,0,0,0,0,0,0.0827555452167247,0.0504499921187221,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,-0.186228701722424,0,0,0,0.0540129831184628,0,0,0,-0.0159617887216591,0.110978286935145,0,0,0,0,0,0,0,0,0,0,0,0.21973580913146,0,0,0,0,0,0.0450791596872026,1.73472347597681e-18,0,0,0,0.286499156363565,0,0.294407491107736,0.133218186646508,0,0,0.123713076081194,0,0,0,0,0,0,0.176611407932626,0,-0.133828945493652,0
X600030.CH.EQUITY,0,0.128876537041997,0,0,-0.118345608133692,0.431711159998218,0,-0.301958175597537,0,-0.166958998353276,0,0.0313495130694655,0,0,1.73472347597681e-18,0,0,-0.531444054599076,0,0,0,0,0.34757419395245,0,0,0,0,0,0,0,0,0,0,0,0,0.446670094759721,0.172287227460343,0,0,0.0355310645748084,-0.161484103605217,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.0110126411692673,0,0,0,0,0,0,0.257695434747274,0,0,0,0,0,0,0,0,0,0,0,0.361691368158859,0.0193663528059727,0,0,0,0,0,0,0.13697829479486,0,0,0.318147581977649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,-0.273752726659576,0,0,0,-0.0111405225185432,0.094051518385024,0,0,0,0,-0.0890676887689432,0,0,0,0.263328281051137,0.0317057467226,0,0,0,0,0,0,0,0,0,0,0,-0.139425928875052,0,0,0,0.232756357085825,0,0,0.181918804996244,0,0.415500641165407,0,0,0.0290067693458594,0,0,0.149707562268523,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159475208282952,0,0,0,0,0,0,0,0,0,-0.169754870868349,0,0,0,0,0,0,0,0,0.466380613606198,0.019450501772913,0,0.360349595890419,0,0,0,0,0,0,0.327628809476934,0,0,0,-0.0320903082508613,0,-0.0802569569200592,0,0,0.00920800651189843
X601211.CH.EQUITY,0,0,0,-0.00356833101585081,0,0,0,0,0.0990468354988384,0,0,0.0155418815086593,0,0,0,0,0,0,0,0,0.0984398121457171,0,0,0,-0.110064575864837,0,0.0154325285522565,0,0,0,0,0,0.498015747179273,0,0,0,0,0,0.141799142140261,0,0,0,0,0,0.0629746959807456,0,0,0,0,0,0,0.0386942918402983
X601688.CH.EQUITY,0,0,0,0,0.520797097435654,0,0,0,0,0,0,0,0,0,0,0,-0.0721956341823007,-0.0369415828831123,0,0,0,0,0,-0.000987221959752446,0,0,0.106143230710291,0,0,0,0,0,0.789692231797307,0.0320138084603143,0,0,0.201417679273828,0,0,0,0,0,0,-0.0118430011977166,-0.213915894150712,0,0,0,0,0,0,0.0115381438051331
X2885.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0260839628775103,0,0,0,0,0,-0.102453658201274,0,0,0,0,0,0,0,0,0,0,0,0,0.0381793167519689,0,0.276457919442512,0,0,0,0,0,0,0.0939576593406371,0,0,0,0,0,0,0.0374194285857465,0.222304685934657,0.147559261556747,0.192498511549514,0,0,0
X601318.CH.EQUITY,0,0,0.153907742131466,0,0,0,0.0727721823888898,0,0,0,0,0,0,0,0.0687821424011942,0,0,0,0.0228665654241708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433726027074687,0,0,0,0,0,0,0,0,-0.0955678810507357
X601319.CH.EQUITY,0,0,0,0,0,0.141050753929338,0,0,0,0.0160826270822592,0,0,0,-0.0651313011814731,0,0,0.0418205141941707,0.141038022198675,0,0,0,0,0,0,0,0,0,0,0,-0.00331027936588554,0,0,0.166770237422041,0,0,0,0,0,0.183210431545783,0,0.127529950908319,0,0,0.0334235740574105,0.174410073682341,0,-0.03536151888395,0,0,-0.0256882318185392,0,0
X601336.CH.EQUITY,0,0.0792504025154213,-0.0822777678386667,0,0,0,0,0,0,0,0,0,0,0,-0.0112736778692874,0,0,0,0,0,0,0,0,0.0319350148006117,-0.0344072950721406,0,0,0,0,0,0,0,0,-0.0486230504429202,0,0,0,0,0,0,0.397207865652088,0,0,0.144083847174341,0.356697054650465,0,0,0,0,0,0,-0.0331447737081717
X601601.CH.EQUITY,0,2.77555756156289e-17,0,-0.0306634664215842,0,0,0.0329508142657245,0,0,0,0,0,1.73472347597681e-18,-0.0228398189876867,0,0,0,0.13234638064814,0,0,0,0,0,-0.0985998563811763,0,0,0,0,0.0300451152324493,0,0,0,0,-0.0540234986504962,0,0,0,0,-0.0842841368816208,0,0.486804795578204,0,0.18663919940326,0,0.274175797985895,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0906641621722065,0,0,-0.216361643923103,0,0,0,0.0332124888944762,0,0,0,0,0.217656962679786,0.0847065122312614,0,0.206977723820119,0,0,0,0,0,0,0,0,0,0,0,0.0272356682384055,0,0,0,0,0.236297198473889,0.246728786301125,0,0,0,0,0,0,0,0,0
X2823.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0281691206237583,0,0,0,0.0227655173103478,0,0,0,0,-0.139587768603102,0.12588181094139,0,0,0,0,0,0,0,0,0.498272911733407,0.131038574992858,0,0.151174079136495,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0.116776687289065,0,1.73472347597681e-18,0,0,0,0,0,0,-0.266282966190187
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375627183730222,0,0,0.223575861807098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259289523126839,0.0608085989491877,0.187462220320962,-0.0889381635938443,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248126268486199,0,0,0,0,0,0,0,0,0,0.0492922479581836,0,0.125830141926257,0,0,0,0.132161798443554,0,0.0265712487787049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640574277625109,0.350340574412317,0,0,0.208867249544074,0,0
X2883.TT.EQUITY,0,0,-0.0247754968133297,-0.0116956334968684,0,0,0,0,0,0,0,-0.00817182453121571,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0677784221855357,0,0,0,0,0.0772008960156182,0,0,0,0,0,0,0.0447630331351557,0,0,0,0,0,0.438008946547634,0,0,0,0.365646447439959,0,0
X2888.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0118584176150106,0,0,0.0460846660381548,0,0,0,0,0,0,0,0,0,-0.0171900838093427,0,0,0.0331490480393873,0.229038634040928,0,0.0780623867898687,0,0,0,0,0,0,0,-0.0803627393555989,0,0,0,-0.0423554939932719,0,0,0,0,0,0.115942825207964,0.308962878048674,0.157753780353422,0,0,0.0118654482277513
MKRturn,0.460421597608025,0.0329010567060254,-0.720874972614674,0,0,0,0,0,0,0,0,0.0679319277721936,0,0,0,0,0,-0.19821731641388,0,0,0,0,0.182294630952811,0.113504395301061,4.33680868994202e-19,0,0,0,0,0,0,0,-0.144672526513516,0,0.28298538530888,0,0,0,0,0,0,0,0,0,0,-0.0306402683424362,0,0,0,0,0,0
RealEstateDiff,0,0.0690380051476651,0.153928291659613,0,0,0,0,0,0,0.184553470735917,0,0,0,0,0,-0.0903739126585285,0,0,0,0,0,0,0,0,0,0.206957948669912,0,0,0,0,0.0638938879947372,0,0,0,0,0,0,0,0.189502436274032,0,0,0,0,-0.0270804360467071,0,0,-0.021502998344322,0,0,0,0,0
