,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.218740551160917,0,0,0,0,0,0,0,0,0.269808562983845,0,0,0,0,0,0,0,0,0.112086372760868,0,0,0,0,0,0.301521707402267,0.0029628779094867,0,0,0,0,0,0.117521438669394,0,0.323593164997946,0,0,-0.260567902616164,0.0175522182487407,0,0,0,0,0,0,0,-0.0644639144469014,0,0,-0.0817367034968079,-0.0848437233520796
X002142.CH.EQUITY,0.160310228190781,0,0,0,0,0,0,0.171839300089099,0,0,-0.107930313637305,0,0,0,0,0,0.208517781363658,0,-0.116633088699632,0.0662232172311939,0,-0.0218464723884807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192884239570149,0,0.078493785219087,0,0,0,-0.0353169919487038,-0.0700364055394525,0,0,-0.0907144777682481
X600000.CH.EQUITY,0,0,0,0,0.036514280069618,0.140286116302226,0,0,0,0,0,0,0.442246980665971,0,0.203990310641584,0,0,0,0,0.102835142361708,0,0,0.01808583767776,0,0,0.250639028747471,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265559372592913,0,0,0,-0.0472141134736523,0,-0.046167630706038,0.00169454732313474,0,0,0,0.0404010128825471
X600015.CH.EQUITY,0.0171345193160925,0,0,0,0,0,0,0.000871813060253267,0,0.217010571485852,0,0,0,0,0.466021357364465,0,0,0,0,0,0,0,0.131989192572557,0,0,0,0,0,0,0,0,0,0.141843145732829,0,0,0,0,0,0,0,0,0,0.0820726652871287,0,0,0,0.0215626156339557,0,0,0,0
X600016.CH.EQUITY,0,0.0177299556373411,0.00959711080980917,0.180692896509311,0,0,0.153371804544602,0,0,0,0.0478640347103775,0,0.248280985781886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156934436601938,0,0,0,0,0,0,0.112787277523692,0,0,0,0,0,0,0,0,0.0240753538556086,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.16157560758931,0.0933593015712583,0.183991379948338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389517992326889,0,0.013890264880218,0,-3.46944695195361e-18,0,0.359770791652021,0,-3.46944695195361e-18,0.0507856186489728,0,0,0,0.0934151491327251,0,0,0
X600919.CH.EQUITY,0,0.0363842227801074,0,0,0,0,0,0.151775729993932,0,0.270428659930356,0,0,0.155617941964941,0,0,0,0.0832293976158652,0,0,-0.0209219444113362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0567949601093624,0,0,0,0,0.0818122934218896,0,0,0,0,0,0
X601009.CH.EQUITY,0.0228310117764565,0,0,0,0,0,0.0825163486204278,0,0,0,0,0,0,0.207218889188944,0.311725217990296,0.164701847300482,0,0,0,-0.0768701516234279,0,0.0486697259326222,0,0,0,0.026219018231002,0,0,0,0,0,0,0,0,0,0,0,-0.0992766620505117,0,0,0,0,0,0,0,0.0727857666655402,0.0207317301753277,0,0,0,-0.195009682809822
X601166.CH.EQUITY,0.0660020290882693,0,0,0,0,0.231220317900736,0,0,0,0,0,0,-2.16840434497101e-19,0.0825662035081829,0,0,0.0100323411674112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227943130167779,0,0,0,0.0668262906191676,0.297820665883737,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0277026102094661,0.0681697871446672,0.203503156123615,0.463869973529154,0,0,0,0,0,0,0,0,0.262946683796483,-0.0310150145019021,0.0582846719888858,0,-3.46944695195361e-18,0,-0.00251377301300322,0,0,0,0,0,0,0,-0.0863825080668752,0,0,0,0,0,0,0,0,0,0,0.00876781196557225,0,0,0.0904992439642186,0,0,0,0,0,0,0,0.0775827821678634,0,0
