,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.200749355518843,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.102280215911099,0,0,0,0.0726740079543098,0.03253376077957,0,0,0,0.0268532642593008,0.0516919571077662,0,0,0,0,0,0,0.00433117445650293,0,0,0,0,0,0,0,0,0,0.12216486303494,0,0.153954255673103,0.10270628844656,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.128769836397736,0.555758345782572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742064188821841,0,0,0,0,0,0,0,0,0,0,0.0219011707162299,0,0,-0.106285880788602,0,0,0,0,0,0.0627594199519039,0,0,0.153246500032079,0,0,-0.0501531073983139,-0.0231833582720255,0,0,0,-0.0977453974153458
X600000.CH.EQUITY,0,0,0,0,0,0.0523151543792991,0.521076225203494,0,0,0.0357771948759101,0.175243147987308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623256732655226,0,0,0.0163275951130192,0,0.0295113623325689
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0133695896491319,0,0,0.0769702258484431,0,0,0.189040337983867,0,0.260636939006523,0.0168418646996041,0,0,0,0,0,0.126246350681189,0,0,0.182818396155101,0,0,0,0,0,0,-0.117534919729695,0,0,0,-0.103921028471003,-0.206287244871735,0,0,0,0,0.0774990923738365,0,0,0,0,0,0,0,-0.034920483414783,0
X600016.CH.EQUITY,0,0.473386805135913,0,0,0,0,0,0,0,0,0,0,0,0.163249389862579,0,0,0,0,0,0.0434093772486652,-0.276836362416276,0,0,0.263371793031554,0,0.281223534060782,-0.335938528372344,-0.151147094425815,0,0,0,0,0,0,0,0,0,0,0,0.110147994176005,0.129943585499817,0,0,0,0,0,0,0,-0.147174085360987,0,0,0
X600036.CH.EQUITY,0,0.207834011741861,0.0761485474425598,0,0,0,0,0,0,0.271308108995108,0,0,0,0.132330969389818,0,0,0,0,0,0.218965016020416,0,0,0.0440157923466061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.053962739450894,0,0,0,0,0,0.00333930020592318,0,0.0182815119684645,0,0,0,0.0628215641924739,0
X601166.CH.EQUITY,0.0694583819772905,0,0.100925286038857,0,0.0417643404651868,0,0,0.265140619431325,0,0,0,0,0,0.0475378229386068,0.326365222202809,0,0.021139842907528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132368528996582,0,0,0,0.0453446365992064,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0547532975942052,0,0,0,0,0,0.511212006170935,0,0,0,0,0,0,0,0.449818738784996,0.0457431157838838,0,0,0,0,0,0,0,-0.121454245530123,0,0,0.0586772111313512,0,0,0,0,0,0,0,0.0125912145916807,0.0128849817823674,0,0.0335575818441658,0,-8.67361737988404e-19,0,0,0,0,0,-0.0895328380225608,0,0,0,0.0220920302802188,0,0
X601229.CH.EQUITY,-0.0527065551148325,0,0,0,0,0,0,0,0,0,0.0947797498178035,0.320702678020911,0,0.583902813725248,0,0,0,-0.485016955778053,0,0,0,-0.090062546922646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612631941442426,0,0,0,-0.0645650459709042,-0.053384884928831,0,0,0,0,-0.0661729048778541,0,0,0,-0.0665663749086083,0.012933145558165,0
X601288.CH.EQUITY,0,-0.0354859084881453,0,0,0,0,0,0,0,0,0,0.121945541989057,0,0.827461810102861,0,0,0,0.135588474532342,0,0.0901256362388221,0,0,-0.0583150687307492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124269847516004,0,-0.0541988998759729,0,0,-6.93889390390723e-18,0,0,-0.0392137397164068,0,0,0,0,-0.0453284559050373,0
