,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.146991493972087,0.163973180301243,0,0,0,0,0.15488157364869,0,0,0,0,0,0,0,0,0,0,0,0.0642592796698179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179752395759686,0,0.0426258912745376,0.0873711892252633,0,0,0.0815989918573971,0,0,0,0
X002142.CH.EQUITY,0.08323259784527,0,0,0,0.114968846812052,0.41927409074683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349618033934154,0,-0.0700160635114222,0,0,0,0,0,0,0.0904782207582319,0,0,0,0,0.0168265622144853,0,0,0,0.116909729386016,0.0909210926028416,0,0,0,0,0,0,0,-0.102981342282607,0,-0.115125783535423
X600000.CH.EQUITY,0,0,0,0.356805517152016,0,0.132954422304133,0,0,0,0,0,0.0254511295899113,0,0,0,0,0.445120245913274,0,0,0,0,0,0.193652331279869,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247172073794874,0,0,0,0,0,0,0,0,0,0,0.038617620286471,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,-0.0534572512946,0.67229532844052,0,0,0,0,0.0502717185435631,0,-0.0184589262758102,0,0,0,0,0,0,0,0.0488076452161043,-3.46944695195361e-18,0,0,0.101298552528607,0,0,0,0,0.102377279357671,0,-0.141165261263378,0,0,0,0,0,0.0407620754175314,0,0,0,0.0395642046596424,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.241248709476975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166696581538233,-0.0266436171956173,0.685380776879198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04272673459451,0,0,0,0,0,0,0,0,0,0,-0.268964182056146,0,0,0
X600036.CH.EQUITY,0,0.125960117832334,0.108440946512283,0,0,0,0,0,0,0,0.0151509711108386,0,0,0,0.388432281893851,0,0,0,0,0,0.201131449163249,0.0128845573861238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00139887244757342,0,0,0,0,0,0,0.0111878394980833,0,0,0,0
X601009.CH.EQUITY,0.0325998018877902,0,0,0.86272202679449,0,0,0,0,0,0.00915141864487558,0,0,0,0,0,0,0,0.0416774892069803,0,0,0,0,0.0462232039128664,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415803054680999,0,0,0,-0.141467257455143,0.0906430707837387,0,0,0,0,0.0550375757982558,0,-0.0137459012622725,-0.115572749824631,0,0
X601166.CH.EQUITY,0,0,0.0118775602456445,0,0.063581585578663,0.220452142445146,0,0,0.483857561394604,0,0,0,0,0,0,0.14204360634943,0,0.0507697861912577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109650858016357,0,0,0,0,0,0.029696981793509,0,0.00919097822914777,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,-0.0912531865608905,0,0,0,0,0,0,0,0,0,0.000876055536367427,0,0,0,0.785991631993554,0.0738402720245351,0,0,0,0,0,0,-0.0104911308765598,0,0,0.0917238922923144,0,0,0,0,-0.0358422667979494,0,0,0,0,0,0,0,0.0255786695183317,0.00534962226171245,0,0,0,0,0,0.0559286194011496,0,0,0,-0.0270566110780635,-0.00524725232935835
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.78172948078371,0.060869391198135,0.274456089949804,0,0,0.0971192157455329,-0.521747410383985,0,0,0,0,0,0,0.0576875783145154,0,0,0,0,0,0,0,0,0,0.269030112373467,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181561563246254,0.141710038174644,0.00668856741160021
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.154917495969505,0.0108378316264094,0.804367053478383,0,0,0,0.100707903281921,0,0.00292270780293107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411276915849148,0.0264098656879585,-0.0886761947435943,0,0,0,0,0,-0.042988288399033,0,0,0,0,-0.0688229504840258,0
X601328.CH.EQUITY,0,0,0.0409781180105341,0,0.390404924406394,0.0942161331144591,0,0,0,0.229544002407339,0.0531864853241113,0,0,0,6.93889390390723e-18,0.0182442897727012,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.144437410331476,0,0,0,0.169558831245347,0,0,0,0,0.0145758480483114,0,0,0,0,0,0.538306165518628,0,0,0,0,0,0,0,0,0,0,-0.157295482328583,0,0,0,-0.170753082523993,-0.0735848456362653,0,0,0,-0.0953877582398312,0,0,0,0,0,0,0,0,0,0,0.1379763405943,0,0,0,0
X601818.CH.EQUITY,0,0,0.0838936776623363,0,0.0400705509747,0,0,0,0,0,0.271217896764878,0.0515043352426021,0,0,0,0.0113643971289353,0,0,0.0827893238924457,-0.0501894886173575,0,0,0,0,0.0180036673903981,0,0,0,0,0,0,0,0,0,0.182639601525517,0,0,0,0.0508798749078816,0,0,0,0,0.0574818251670128,0,0,-0.00864107937653116,0,0,0,0,0
