,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.127563104202969,0.0549389894133601,0.152957765592357,0,0.019091305336942,0,0.053813319670955,0,0,0,0,0,0,0,0,0.121220820261802,0,0,0,0,0,0,0,0,0,0,0.0148163899997682,0,0,0,0,0.103413134296454,0,0,0,0,0.0209916859528103,0,0,0,0.0711061308525335,0.129237686646762,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.0963727448508098,0,0,0,0,0,0,0,0,0.010947244314952,0,0,-0.0803201447389908,-0.0374327817836389,0,0.281023217927353,0.0189611588685969,0,0,0,0,0,0.000137063500813418,0.17598964356201,0,0,0,0,0,0,0,0.16592687667424,0,0,0,0,0,0,0.127924890450241,0.263226928681798,0,0,0,0,0.0985039065873349,-0.167712627678263,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.13351567404031,0,0,0.387935521633861,0,0.0566413488420414,0,0.196178520487703,0,0,0,0,0,0,0,0.00844895876629141,0,0.102167898142212,0,0.193298664836135,0,0,0,0,0,0,0,0,0,0,0,-0.10244218299033,0.0669082026105997,0,0,0,0,0,0.0411521564559386,0,-0.0708463044467162,0,0,0,0
X600015.CH.EQUITY,0.403711415933822,0,-0.232884853411539,0,0,0,0,0,-0.0984533672780279,0.209186834121429,0,0,0,0,0.262890178916492,0,0,0.481441025371655,0,0,0,0,0,-0.192535089020949,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589580536153093,0,0,-0.0232181729574,0,0,0,0.280376163084648
X600016.CH.EQUITY,0.2515175290383,0,0.264939656570319,0,0,0,0,0,0,0,0,0,0,0,0.0520894576198658,0,0.0951635268127065,0,0,0,0,0,-0.0700328575495708,0,0,0,0,0,0,0,0,0,0,-0.0245514833554181,0,0,0,0,0,0,0,0.0740114329388677,0,0,0,0,0.103672049769675,0,0.0299162769384062,0
X600036.CH.EQUITY,0,0,0,0.168840347010258,0,0,0.026692511541317,0,0,0,-0.0926226672036254,0,0.596761954219726,0,0.150427763607869,0,0,0,-3.46944695195361e-18,0,0,0,0,0.057601929770872,0.0815863150701046,0,0,-0.0303810031384716,0,0,0,0,0,-0.0329779387883978,0,0,0,0,0,0.0818888651043784,0,0.123493382067706,0,0,0,0,-0.269179717701099,0.298165795776283,0,0.102428994671632
X600919.CH.EQUITY,-0.186599308822637,-0.167631117370859,0,0,0,0.772400448502641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173278530512999,0,0,0,0,0,0,0,0,0,0,0,0,0.234689165595828,0.125062087914296,0,0,0,3.46944695195361e-18,0,-0.240790094639783,0,0,-0.0490535550119124,-0.142491686350492,0,0,0,0.155610226365897,0.000761225939732022,0
X601009.CH.EQUITY,0.369729558318901,0,0,0,0,0,0.340925515771765,0,0.142700589591417,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.0273613240159224,0.113147434395961,0,-0.103301986569942,0,-0.0987623117696654,0,0,0,0,0,0,0,0,0,0,0,0,-0.121594919377507,0,0.0907420717707945,0,0,0,0,0,-0.100695475575262,0,0,0.197836397544176,0.0645061974869501,0.0577679336574359
X601166.CH.EQUITY,0.045646111034619,0,0.32693151387962,0.033189321138364,0,0,0,0.100358016868569,0,0,0,0.213320273742881,0,0.188547283543567,0,0,0.00322909961620207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00678913871008433,0,-1.73472347597681e-18,0,0,0,0,0.0311167268623487,-0.0499958439781264,0.0503834721923307,0.0109375624573952
X601169.CH.EQUITY,0,0,0,0.614418135022362,0,0,0,0,0,0,0,0,0,0,0.0989907167435979,0,0,0.231211117668083,0,0,0,-0.243539602544698,0.0372703918097261,0.166897479293589,0.115041270259171,0,0,0,0,0,0,0,0,0.202312895607659,0,0,0,0,0,0,0,-0.0973606834544652,0,0.0648933309851148,0,0.0247529045138438,0,0,0,0
X601229.CH.EQUITY,0,0.0757937283375267,0.0366095323804971,0,0,0.0591716363169946,0,0,0,0,0,0,0,0.376583052122269,0,0,0,0,0,0,0,-0.144718885946106,0,0.168982772879463,0,0,0,0,0,0,0,0,0.172767990307644,0,0,0,0.0504073223112228,0,0,0,0,0.130144225069166,0,0,0.0549608943980363,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.577704919816451,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218951189850819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204206199358022,-0.269931549725892,0,0,0,-0.101135543280406,0,0
X601328.CH.EQUITY,0,0,0,0,0,0.708265707275403,0,0,0,0.0124759634747894,0,0,0,0,0,0.0211785054246541,0,0,0,0,0,0,0,0,0,0,0,-0.119962012015412,0,0,0,-0.00294017808383474,0,0,0,0,-0.03628250587911,0,0,0,0,0,0,0,0,0,0,0.0727194893604383,0.0354520977455875,0
X601398.CH.EQUITY,0.500355174056957,0,0,0,0,0,0,0,0,0,0.507007459348933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172799884832814,0,0,0,0,0,0,0,0,-0.160327866240323,0,0,0,0,0,0,0,0,0,0,-0.0261470658777203,0,0,0.195676390345764,0.0968216587018519,0
X601818.CH.EQUITY,0,0,0,0,0,0.332993439605417,0,0.121075727467317,0,0,0,0.25305087994861,0,0,0,0,0,0,-0.0444611771452427,0,0,0,0,0.0421168536304464,0.0156778607711775,0,0,0,0,0,0,0,-0.477432835783104,0.385093854774139,0,0,0.559352874432319,0,0,-3.46944695195361e-18,-0.084861144088026,0,0,0,-0.208883250574366,0,0,0.0738173712312584,0.030257053410707,0
X601939.CH.EQUITY,0,0.781832219465978,0,0.143494805058319,0,-0.0442169784644727,-0.0265324740922156,0,0,0,0,0,0,0.654047728472052,0,0,0,0.187567979145342,0,-0.238921135775936,0,-0.0336292481691281,0,0,0,0,0,0.00557730799157855,0,0,0,0,0,0,-0.416044609294431,0,0,0,0,0,0,-0.129104974423928,0,-0.0139142954929008,0,-0.0296630795343187,0,0,0,0.0159481000367777
X601988.CH.EQUITY,3.46944695195361e-18,0.0940438622669459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155707888724292,0,-0.00806205516401283,0,0.358330289754148,0,0.0326046037483037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228378745446988,0,-0.232432900251747,0,0,0,0.0705477528374469,0
X601998.CH.EQUITY,0.06492627444879,0,0,0,0,0,0,0,0.152134847142071,0,0,0.174735869139014,0,0,0,0.0128618750360253,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.062522086105641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124458550659739,0,0,0,0,0.177336007885748,-0.0217087690525794,0
X11.HK.EQUITY,0,0,0,0,0,0.0942635293044737,0,0.106368670196807,0,0,0,0,0,0,0,0,0,0,0,0,0.481275505048378,0.0296366679514754,0,0,0.103885590738169,0.459893238769881,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.385034444177003,0,0,0,0,0,0.332127715148033,0,-0.0480866012673374,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.0279948201524484,0,0,0,0,0.251306971376653,0.52719600934517,0,0,0,-0.248225304279668,0,0,0,0,-0.344915985338134,0,0.088824992751914,0,0.297053352077463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210217495694411,0.240247690421492,0,0,0,0,0,0,0,0,0,0,0.267411093018329
X5.HK.EQUITY,0.0116736993736578,0,0,0,0,0,0,0,0,0,0.195658547470618,0,0,0,0,0,0.0583576002915676,0,0,0.190596977032309,0,0,0.00707875349444145,0.078816965514018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183609968966583,0.033590015972521,0,0,-0.0752451455703708,0,-0.439523946643802
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0494455679380103,0,0,0,0,0,0,0.0581710742395979,-0.0350848302998614,0,0,0.19403664999178,0,0.384145350358695,0,0,0.279496658123281,0,0,0,0,0,0.325879078726278,0,0,-0.512673062558715,0,0,0,0,0,0.0496561243723471,0,0,0,0,0,-0.0120964808745481,-0.0129504086425119
X2886.TT.EQUITY,0,0,0.0979838732174602,0,0,0,0.0270087371630782,0,0,0,0,0,-0.241950468327077,-0.300135506017665,0,0,0,0,0.223734789837593,0,-0.0208751137518131,0,0,0.150914645230472,0.36742721861076,0,0,0,0,0,0,0,0,0,0,-0.31404812403901,0,0.102419524408725,0,0,0,0.121602245746138,0,0,0,0,0,-0.127831417466733,0.113185336608047,-0.288255092973018
