,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.249746878322137,0.10506368843429,0,0,0.260408024514318,0,0,0,0,0,0,0,0,0.261224383583318,0,0,0,0,0.0602578976207169,0,0,0,-0.0201817765117625,0,0,0,0,0,0,0,0,0,0,0,0.164443293813423,0,0,0,0,0.0152602182134295,0,0.123097142608228,0,0,-0.148053878220735,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.297268936120078,0,0.211770068681953,0,0,0,0,0,0,0,0,0,0,0.00671089927919824,0,0,0,0,-0.010025227122356,0,0,0,-0.257948443601306,-0.0887945000017124,-0.0573013514154378,0,0,0,0,0,0,0,0,-0.209230284403577,0,0.137642197389335,0.325581424451158,0,0.432487511853886,0,0,0,-0.0995206762413879,0,0,0,0
X600000.CH.EQUITY,0.162127296187898,0,0,1.73472347597681e-18,0,0.0697258308657549,0,0,0,0.132673558323098,0,0,0.419211251932896,0,0,0,0,0,0,0,0,0,0.0399018360090819,0,0.0303204229735797,0,0,0.0872475190293029,0,0,0,0,0,0,0,0.11582628619303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.138534260505529,0,0.0451112286643925,0,0.0428095226320728,0.109869367212855,0,0,0,0,0,0,0.113898904718982,0,0,0.0223816738638448,0,0,0,0.0438281052006184,0,0,0,0,0,0,0,0.181760677401959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239224946956234,0,0,0,0.0359043718518575,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.0700695404557321,0,0,0,0,0,0.471228643565305,0,0,0,0,0,0,0.0922689533184485,0,0,0,0,0,0,0,0,0,0.144825289927375,0,0,0,0,0,0,0,0.130349111461623,0,0,0,0,0,0,0,0,0,0,0,0.0979087678480254,0,0
X600036.CH.EQUITY,0.522215017455197,0.00518285706170788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147396692951166,0,0,-0.0294412046574626,0,0,0,0,0,0,0,0.0192812038868803,0,0.134376894362118,0,0,0,0,0,0,0,0.210253556392448,0,0,0,0,-0.0200647654243633
X600919.CH.EQUITY,0,0,3.46944695195361e-18,0,0.125538161962769,0,0,0,0,0,0,0,0.39740091091023,0,0,0.24991389650665,0,0,0,8.470329472543e-22,0,0,0,0,0,0,0,0,0.10140926645795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.0264160527609785,0,0,0.254071409428084,0,0,0,0,0.0731217499317173,0,0.0751619066150423,0.0794766291717431,0,0,0.164496365139157,0.100177179761017,0,0,0,0,0.0346738838028922,0,0.029987624608743,0.0447803480511997,0.0110180088150562,0,0,0,0,0,0.094387373506409,0,0,0,0,0,0,0,0,0,0.00726520096742801,0,0,0,0,0,0,0,0,0,0,-0.0223963478058422
X601166.CH.EQUITY,0,0,0,0,0,0.329182891833773,0,0.350070812971769,0,0,0,0,0,0,0.142471593083779,0.067314200711004,0,0,0,0,0,0,0,0,0,0,0,0,0.0492328093149774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558811585665734,0,0
X601169.CH.EQUITY,0.0102376356153107,0,0.137105985715634,0.102572260417575,0,0,0,0,0,0,0,0,0.348983414720092,0.141762994502801,0,0,0,0,0,0.00703581600453201,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.146151690397471,0,0,0,0.0857740175977296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
