,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.474229896955435,0,0,0,0.313407102959377,0,0,0.0246618020452289,0.0658519647362377,0,0.0995266193157048,0.101475034103549,0,0,0,0,0,0,0,-0.0315903754186086,0,0,0,0,0,0,0,0,0,0,0,-0.0146510761157944,0,0,0,0.134472941504145,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.061205749202351,-0.210681222348045
X002142.CH.EQUITY,0,0,0,0,0,0.703268047434288,0,0,0,0,0,0,0,0,0,0,0,0.149032630175014,0,-4.33680868994202e-19,0,0,0,0,0.130877198933464,0,0,0.0986273034092619,0,0,0,0,0,0,0,0,0.0114846534632228,0,0,0,0,0,0,0,0,0,-0.21328804911046,0,0,-0.260121942501632,0.0781520030358422,0
X600000.CH.EQUITY,0,0,0,0,0,0.329311111907495,0,0,0,0,0,0,0,0.610253848277526,0,0,0,0,0,0.343877596936882,0.0471509868419132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0629906841771972,0,0,0,-0.30142940445348,0,0,-0.167869040451194,0,0,0,0.0204524129123837,0,-0.0117893444758777,0.129704569206138,0
X600015.CH.EQUITY,0,0,0.045206174424213,0,0,0.242193612104436,0,0,0,0.0863134334130232,0,0,0,0,0.00214712222731011,0,0,0.0941307241458045,0.0857532294874436,0.225741879768935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489565558354404,0,0,0,0,0,0,0,0,0.0114167765953017,0,0,0.0114396618795778,0.0382410511184116,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.07414423766575,0,0,0.0580161722794735,0.0527412915838089,0,0,0,0,0,0.3161068508196,0.150616202097953,0,0,0,0,0,0,0,0,0,0,0,0,-0.0700031953730534,0,0,0,0,0,0,0,0,0,0,0,0.216986354954895,0,0,0,0,0,0.0316667936433151,0,0
X600036.CH.EQUITY,0.214396371544008,0.151010031752178,0.0933514941045252,0,0,0,0.123279141393942,0,0.0436422220525251,0,0,0.0157418926789718,0,0,0,0,0,0.0610525161370728,0,0,0.0566459789616284,0.0341653966496877,0,0,-0.0331376779721748,0,0,0,0,0,0,0,0,0,0,-0.0525568573271711,0,0,0,0,0,0.260001091225972,0,0,0,0.0516784872031568,0,0,0.014813763093129,0.0647643343253455,0,0
X600919.CH.EQUITY,-0.0713848790875603,0,0,0,0,0.193655338683432,0,0,0.110077367439919,-0.00955751113656152,0,0.496806544246953,0,0,0,0,0,0,0,0,0,0,0.0491925064288966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00607136811952408,4.33680868994202e-19,0.309762082086861,0,0,-0.0121532503036129,0,-0.048224152264962,0,-0.0624632178727392
X600926.CH.EQUITY,0,0,0,0,0,0,0.136239039612237,0,0,0,0,0,0.321555714759873,0,0,0,0,0.0567542856629708,0,0,0,0,0,0,0,0,0,0,0,0,0.0904083674670345,0,0,0.184378766064549,0,0.021926271009215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0.446762855315062,0.0561621011579297,0,0,-0.0763462843174835,0,0,0,-2.16840434497101e-19,0,0,0,0.0525905068844183,0,0.314032731388967,0,0.0107726040203775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222808221225725,0,0.00703411041414615,0,0.154762868006005,0,0,0,0,0.191308508213115,0,0
X601166.CH.EQUITY,0.0646293848904495,0,0.0688796677847661,-8.67361737988404e-19,0.0247082573376496,0,0,0.123512117605082,0,0,0,0.0159730418716429,0,0,-1.38777878078145e-17,0.251445638314961,0,0,0,0.0437752149739818,0,0,0,0,0,0,0.193680365578986,0,0,0,0,0,0.0169041734663076,0,0,0,0,0,0,0,0,0,0,0,0.0314802280253856,0,0,0,0.039506091061383,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.149843275968506,0,0,0,0,0,0,0,0.0867486123673821,0,0,0,0,0,0.011004016087669,0.193433195607257,0,0,0,0.170217022250171,0,0,0.0487586347512361,0,3.46944695195361e-18,0,0,0.0539103360908016,0,-0.0408212327132497,0.108607257000224,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0.226936446971657,0.267568522551267,0,0.0850445898898437,0,0,0,0,0,0,0.243776515003693,-0.225266033882072,0,0.0511487155455325,0,0,0,0,0,0,0.0691718446580792,0,0,0,0,0,0,0,0,0,0,0,0,0.0505105331365941,0,0,0,0.230155159303295,0.0482110677383268,0,0,0,0,-0.0650263582099927,0,0,0
X601288.CH.EQUITY,0,0,0,0.0389895939957079,0,0,0,0,0,0,0,0,0,0.191809002350166,0.163883867264713,0,0.179144632578344,0.0836461597082244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226152306257661,0,0,0,0.202221584767503,0,0,0,0,-0.018025642821863,-0.0146144859687968,0,-0.0717741510903304,0,0
X601328.CH.EQUITY,0.0301957524814697,0,0.204945940678388,0,0.0263988999443049,0,0,0,0,0,0.0893654827199496,0,0,0,0,0,0,0.108977415343152,0,0.0916388524011483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117494915191649,0.051854071445385,0.0535919895956222,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.123112043664603,0,0
