,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.207173807402442,0,0,0,0,0,0,0.175092954791697,0,0,-0.0247444935993061,0,0,0,0.0754486474150168,0,0,0,0,0.1704391865251,0,0,0,-0.0903642315280459,0,0,0,0,0,0,0,0,0,0,0.0838917473457649,0.298974319965195,0,-0.253322127595487,0,0,0,0,0,0.131664976359152,0,0,0,0,0,0,-0.192848951226207
X002142.CH.EQUITY,0.169105781880742,0,0,0,0,0.125972949336533,0.00859773050718778,0.132887292344333,0,0,-0.118866327215925,0,0,0,0,0,0,0,0,-0.0666795347154077,0,0,0,0,0,0,0.118947681306198,-0.218742179929106,0,0,0,0.0259653135723452,0,0,0,0,0,0,0,0,0.0622159349380037,0.0810414076389231,0,0.236079671161745,0,0,0,0,0,0,-0.099692941205437,-0.210694728291626
X600000.CH.EQUITY,0.0749679591853069,0,0,0,0,0.169689739588475,0,0,0,0,0,0,0.374380464841504,0,0.148886833157698,0,0.0939756253089772,0,0,0,0,0,0,0,0,0,0.172253490122178,0,0,0,0,0,0,0,0,0.0484779585129759,0,0,0,0,0,0,0,0,-0.0155253636240073,0,-0.0502476960754057,0.00107042581959893,0,0,0,0.0632248345828228
X600015.CH.EQUITY,0,0,0,0,0,0,0.0287846324569135,0,0,0.118150070614082,0,0,0,0,0.0856301164993497,0.151967473461079,0,0.0297623101220462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224453169062944,0,0,0,0,0.0506383218589524,0.0181644478203152,0,0,0,0,0,0.29629608677406,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.021669414975743,0,0,0,0.112492042088238,0,0,0.233336145413969,0.0253649846961235,0,0.185427681737909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052691640839824,0,0,0,0,0,0,0.162361307846765,0,0,0,0,0,0,0,0.160913872580355,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.160102589864764,0.0877757692132393,0.174740781236804,0,0,0,0,0,0.086878468902622,0,0,0,0.117260550142138,0,0,0,0,0,0,0,0,0,0,0,-0.115739800685812,0,0,-0.0769415056796747,0,0,0,0,0.062716360375334,0.0275654937518238,0,0,0,0.0751066031124009,0,0,0,0,0,0,0,0,0.247425238608693,0,0.048877525871706,0,0.0279195004463519,0
X600919.CH.EQUITY,0,-3.46944695195361e-18,0,0,0,0,0,0,0.154617652735655,0.18738117074015,0.105983742861619,0,0,0,0,0.0393459072760549,0,0.100235119037697,0,0,0,0,5.42101086242752e-20,0,0,0,0.0499448868851453,0,0,0,0.103812996451568,0,0,0,0,0.00523179751700919,0,0,0,0,0,0,0.038882717633481,0.00830419843711343,0,0.10795401778643,0,0,0,0,0,0
X601009.CH.EQUITY,0.199264721061304,0,0,0.228218978807274,0,0,0.0214827248949965,0,0,0,0.067390677968871,0.195070079925468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882735205886433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.13244179077202,0,0,0,-0.0719343111193921
X601166.CH.EQUITY,0,0,0,0,0,0.240432769729517,0,0.275922638790457,0,0.102647004929165,0,0,0,0,0,0.0585237225990573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817204821055556,0,0,0,0,0.206226269608855,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.293651413353234,0.469606533481238,0,0,0,0,0.00541994144916123,0,0,0,0.219522004411005,-0.0350219489892875,0,0,0.0273186520324442,0,0,0,0,0,0,0,0,0,0,-0.110012221365535,-0.00246615809733762,0,-0.000949764237127427,0,0,0,0,0,0,0,0,0,0,0,0,0.0687109487314003,0.0737932068996572,0,0,0,0,0,0,0
