,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2890.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.182819279149556,0,0,0,0,0,0,0.025319878672879,0,0,0.0824956707064567,0,0,0,0,0,0.123160676950324,0,0,0,0,0,0,0,0.105616530161212,0,0,0,0,0,0,0,0,0,0.0330095692615506,0,0.221485767980365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.0713512644797811,0,0,0,0,0.0572389371228792,0,0,0.328614853868948,0.0222754168003021,0.333563195393096,0.113423530568045,-0.0474929384520008,0,0,0,0,0,0,0,0,0,0,0,-0.135415233824009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561694614057903,0,0,-0.00281279904483812,0,0,0,0,0,0.134859128700062
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0.0200126045777823,0.0563347618425483,-0.073155546430733,0.0661325910383301,0,-0.0806736147460356,0,0,0.365201347949139,0,0,0,0.513101788820744,-0.0751542651068095,0,0,0,0,0,0,0,0,0,0,0,-0.0144084059448194,0,0,0,0,0,0,0,0.0349815772521554,0,0,0,-0.0551373163490073,0,0,0,0,-0.148953986433434,0.0821710060985172
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0770356162762933,0.158458986201736,0,0.455051407242217,0.0646264587561396,0,0.222387702495921,0,0,0,0,0,0,0,0,-0.011437653582805,0.0704901876644397,0.0668815642498285,-0.0699718418522051,-0.134830784174561,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0829916160182297,0.139020198937652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.197003462478446,0,0,0,-0.640307691121792,0.157717754050017,0,0,0,0,0,-0.760687543460029,0.63368336986032,0,0,0,-0.160294601202929,0,3.46944695195361e-18,0,0.419169732034473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127789653346692,-0.306584645394598,0,0,0,0,-0.0990882792775538,0,0,0,0,-0.15667448059425,0
X600036.CH.EQUITY,0.143580127095635,0,0,0,0,0,0,0,0,0.115590869511536,0,0,0,-0.0306438637508857,0,0,0,0.0975586179643731,0.0851133098937624,0,0,0,0,0.0623555971474643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328221543493664,0.176205975404788,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.167108554865698,0,0,0.146266934017263,0,0,0,0,-0.0513651110289576,0.307008134423235,0.156583744617301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133102282749697,0,0.157165589702052,0,0,0,0,0,0,0,0,-0.144753736586987,-0.180548746677145
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0313901461974896,0,0,0,0,0,0,0,0,0.581930338229744,0,-0.0645234081496433,0,0,0,0,0,0,-0.0295446420569848,0,0,0,0,0,0,0,0,0,0,0,-0.102521713712815,0,0,0,0,0,0,0,0,0,-0.122762160674696,0,-0.106233973869032,0.255396925618327
X601009.CH.EQUITY,0.0764860102905694,0.0777891771419768,0,0,0,0,0,0.0103307994485115,0,0,0,0.207828495426754,0,0,0,0,0,0,0,0,0.436643057146032,0,0,0,0.00111992484560747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316833104740774,-0.00503245576789494,0.165509378929808,0
X601166.CH.EQUITY,0.200655095332953,0,0.0995054092058905,0,0,0.276762017385911,0,0,0,0,0.107460527397907,0.178669727589414,0,0,0,0,0.174191515129451,0,0,0,0,0.23493314164013,0,0,0,0,0,0,0,0,-0.0819118760759571,0,0,0,0,0,0,0,0,0,0,0,0,0.0697191580736767,0,0,-0.0299036129142733,0,0,0,0,-0.0810907983495283
