,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.165721406062961,0,0,0,0.0225862528846681,0,0,0,0,0,0,0,0,0,0.0986582239935355,0,0,0,0,0.0874248964073931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232223404735781,0,0.0499212691811697,0.134494191097326,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.136299308332404,0.551245068371027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120322217098398,0,0,0,0,0,0,0,0,0,0,0,0,-0.0681213026815621,0,0,0,0,0,0.0645660978732243,0,0,0.13596728302489,0,0,0,0,0,0,0,-0.0795008848222757
X600000.CH.EQUITY,0,0,0,0,0,0.075120020913128,0,0.55950432052883,0,0,0,0.168189598801466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312843079409983,0,0,0.0232008972339413,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.615450610234532,0,0,0,0,0.0334111978544907,0,0,0,0,0,0,0,0,0,0,0.0329758951875084,0,-0.0106806704713974,0,0,0,0,0,0,0,-0.187177730296969,0,0,0,0,0,0.0737962700500124,0,0.0194408246732599,0,0.293723886706479,0,0,0,0,0,0,0.0107050224332237,0,0
X600016.CH.EQUITY,0,0.378640072881646,0,0,0,0,0,0,0,0,0,0,0,0,0.306404441839903,0,0,0,0,0,0.0401029915195505,-0.215229484654852,-0.141525086328586,0,0.316617645448164,0,0.2850003996426,-0.342375074073172,-0.180152527079974,0,0,0,0,0,0,0,0,0,0,0.110762874984533,0.0894397557682487,0,0,0,0,0,0.0142799599011472,0,-0.16753046370628,0,0,0
X600036.CH.EQUITY,0,0.370934298642887,0.00508990772968736,0,0,0,0,0,0,0.0346154710901766,0.0694359494560742,0,0,0,0.39549365286368,0,0,0,-0.0829283041630209,0,0.0917456557492263,0.0442157945173204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222014621034016,0,0,0.0295023794342242,0,0,0,0.0245165865476969,0.00888114405767361,0,0,0,0,0
X601009.CH.EQUITY,0.12807040742315,0,0,0.84254897400985,0,0,0,0,0,0.00550799147617366,0,0,0,0,0,0,0,0.0350322062817993,0,0,0,0,-0.0298346854359344,0,0,0,0,0,0,0,0,0,-0.0820794015704138,0,0.0398136774865508,0,0,-0.0429043552423121,0,0,-0.076077370623626,0.060868881032442,0,0,0,0,0.0389557966433054,-0.0556284327311757,0,-0.0588898919603722,0,-0.0662632427812872
X601166.CH.EQUITY,0.0706941680313307,0.0134745412367987,0.198512796930024,0,0.0715342888006158,0,0,0,0.235780967876535,0,0,0,0,0,0,0.276338830425215,0.109832283745982,0.0190419404360023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262884522880427,-0.00958864366768231,0,0.00201455716482831,0.038096398875825,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0750665101409247,0,0,0,0,0,0,0.292198380420279,0,0,0,0,0,0,0,0.545523455431698,0.101298274355964,0,0,0,0,0,0,0,-0.109492117911097,0,0,0.0892553748279326,0,0,0,0,0,0,0.0646533396428573,0,0,0,0,0.000923208258041083,0,0,-0.0460722230368601,0,-0.00292399151871825,0,0,0,0,0,0,0
X601229.CH.EQUITY,-0.0809486831719155,0,0.226083295750758,0,0,0.191810086016553,0,0,0,0,0.399928583281677,0.0186393748380184,0.291441090318926,0,0.0555182145624141,0,0,0.0296297938514393,-0.565067898472871,0,0,0,-0.0476920105812534,0,0,0,0,0,0,0,0,0,0,0,0,0.140717451645979,-0.0254268742994207,0,0,0,0,0,0,0,0,0,0,0,0,-0.185245753261012,0.06497527269673,0
