,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0,0,0.0211772691747577,0,0.382554488122388,0,0.0790066531951855,0,0,0.0253930954938211,0,0.0828422718329185,0,0,0,0,0,0.0682130667765804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20359543966968,0,0,0,0,0.118521847021972,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.355489955436608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534039137008669,0,0,0,0,0.0302720549496628,0,0,0,0,0,-0.124535433093934,-0.0266699693115214,0,6.93889390390723e-18,-0.0124822036313448,0,0,0,0,0,0,0,0,0,0,0,0,0.0900986252792466,-6.93889390390723e-18
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.085600656156029,0,0.154631532534082,0,0,0.0546935619773399,0,0,0,0,0,0,0.111112913342496,0.0227146810803695,0,0,0,0.29481264892778,0,0,0,-0.0608086332952332,0.120550060398026,0,0,0.072657754533044,0,0,0.255160663359186,0,0,0,0,0,0,0,0,0.0618314945474518,0.0252433755426277,-0.153420440756401,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.247953587657244,0,0.0963494998403627,0,0,0,0,0,0,0.0361516061767799,0,0.00260090666746415,0.172539758118654,0,0,0.0792608164537322,0,0.0885199227173318,0,0,0,0,0,0,0,0,0,0,0,0.0255049119976878,0.0758231696298322,0.167094875398607,0.0150681286680398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.135020440838899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294796724770665,0,0.15359154587007,0,0,0,0,0.207860720062456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235321284515107,0,-0.0600943960389436,-0.0569478791157676,0,-0.0507907274571578,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.156215963877149,0,0,0,0,0,0,0,0.149731090017975,0.135228869505847,0,0,0,0,0,0,0,0,0.21442235876845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087436953768623,0.110773153526544,0,0.321500536093943,0,0.0948289551625167,0,0,0,0,-0.118295941049499
X600919.CH.EQUITY,0,0.0953164806140534,0,0.377811704333672,0,0,0,0.0133289750306146,0.135752340446708,0,0,0,0,0,0,0,0,0.0113838735076377,0,0,0.0361013189880378,0,0.307686002543861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,1.0842021724855e-19,0,0,0,0,0,0.296024721190337,0,0,0,0.0659284643824726,0,0,0,0,0.12019890878593,0,0,0,0,0.0426078512774019,0,0,0,0,0,0,0,0,0,0,0,0.308688967869026,0,0,0,0,0.067696893098933,0,0.0221857670480326,0.0576097872475103,0,0,0,-4.33680868994202e-19,0,0,0.0237265056218459,0,0
X601009.CH.EQUITY,0,-0.0548346798051521,0,0,0,0,0,0,0,0.425743530651592,0,0,0,0,0,0,0,0.256737405583213,0,0.203120635117347,0,0,0.0132072964493264,0,0,0.236562600691668,-0.239590345709114,0,0,0,0,0,0,0,0,0,0,0,0,-0.102131940994469,0,0,0,0.00743479098747076,0,0,0,0.248377688770031,0,0,0,0.0632751834436388
X601166.CH.EQUITY,0.311662277309474,0,0.160930364307678,0,0,0,0,0,0.410414179055329,0,2.16840434497101e-19,0,0,0,0,0,0,0.0144835217936716,0,0,0,0,0,0.0745080988615069,0.0474474231589739,-0.239438157823878,0,0,-0.00139040569159604,0,0,0,0,0,0,0,0,0,0,0,0.00210233147771146,0,0,0,0,0,0,0,0,0,-0.024122673688656,-0.147745230077851
