,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.147449852415168,0,0,0,0,0,0.00751127414499358,0,0,0.257662704057012,0,0,0,0,0,0,0,0.203786320331278,0,-0.216864140335334,0,0,0,0.126497482187602,0,0,0,0,0,0,0,0.02282801539397,0.183093835858004,0,0,-0.112658794517032,0.096589527755961,0,0,0.149447827192709,0,0,0,0,-0.0130685204849692,0,0,0,-0.158296418027945
X002142.CH.EQUITY,0.206837770652923,0,0,0,0,0,0.0185332676483522,0.0481242589931097,0.103984537804715,0,0,0,0,0,0,0,0.100504262812627,0,0.0422021987230998,0,0,0,0,0,0.0195642621986275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125957231626509,0,0,0,-0.00539058725205748,0,0,0,0,-0.0171582187142912,0
X600000.CH.EQUITY,0,3.46944695195361e-18,0,0,0.176804101281445,0.268890418076033,0.020932764286998,0,0,0,0,0,0.25618600361751,0,0,0,0.10291563067244,0,0,0,0,0,0.0312424927502013,0,0,0,0,0,0.0570432963831208,-0.104637889714403,0,0,0,0,0,0,0,0,-0.0466502265596856,0.199795572301658,0,0,0,-0.0867563542047528,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.0268063737086349,0,0,0,0,0.229814153200085,0.0431658476882572,0,0,0,0.343745459460531,0,0,0.038927616883472,0,0,-5.42101086242752e-20,0.233627887306344,0,0,0,0,0,0,0,0.0124576512132897,0,0,0,0,0,0,0,0,0,0,0,0.153153182159754,0,0,0,0.0161318138771421,0,0,0,0
X600016.CH.EQUITY,0,0.0786963423315489,0,0.357563549707366,0,0,0,0,0,0,0.116201272482656,0,0.0825849056479613,0,0,0,0.17874649565661,0,0,0,0,0,0,0,0,0,0.120195550601017,0,0,0,0,0,0.0137576965721471,0,0,0,0,0,0,0,0.1122808177684,0.0707799284207038,0,0,0,0,0,0,0,0.0290932920695395
X600036.CH.EQUITY,0,0.20022284639157,0.322790424254678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.189072893274554,0,-0.0985807992631092,0.041466443519993,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.00321415958197354,0,0.0231215467681245,0,0.0246761399677663,0.385507977326111,0,0.0101834222355032,0,0,0,0,0,0,0,0.00454712669792665
X600919.CH.EQUITY,-0.0760052721540749,8.67361737988404e-19,0.121186748076568,0,0.00405401810779904,0,0,0,0,0.242903589663689,0.114893016290783,0,0,0.148495585376178,0.0107558843738037,0,0.30154408774733,0.13142968641704,4.33680868994202e-19,-0.0652904324215352,0,0,0,0,0,0,0,0,0.110996691268418,0,0,0,0,0,0,0,-0.0504888909074501,0,-0.0470882946079124,0,0,-0.126774090049627,0,0,0,0,0,0,0,-1.0842021724855e-19
X601009.CH.EQUITY,0.344984992604191,0,0,0,0,0,0,0,0.393038497059714,0,0,0,0,0.278756721160983,3.46944695195361e-18,0,0,0,-0.0869092944928103,0,0,0,-0.0628331200622863,0.0605921425168991,0.0278425176281133,0,0,0,0,0,4.33680868994202e-19,0,-0.052374710265831,0,0,0,0,0,0,0,0,0,0,0,0,0.241417422687906,0,0,0,0
X601166.CH.EQUITY,0,0.480685672509165,0,0,0,0,0,0,0,-0.154017804320795,0,0,0,0,0,0.00532772734302329,0.213576828156089,0,0,0,0,0,0,0,0,0.0399301355443103,0,-0.0707286868911115,0,0,0,0,0,0,0.167359877508184,0,0,0,0,0.0778136569202327,0,0.229081745426154,0.221442931662271,0,0,0,-0.0384482878790978,0,0,0
X601169.CH.EQUITY,0,0,0.207724601512977,0.569430404220116,0,0,0,0,0,0,0,0,0.218292897995855,-0.0633418734082058,0,0,0.118929767441805,0,0,0,0,0,0,0.176764112250246,0,0,0,0,0,0,0,0,0,0,-0.0202606000891375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739231129835723,0.0268447778101464
