,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X601229.CH.EQUITY,0,0.0780111956700598,0.104082302989298,0,0,0,0,0.0404813270143525,0,0,0,0,0,0,0.186349010115976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00438266496649395,0,0,0,0.444365736596382,0,0,0,0,0.195890867301452,0,0,0,0,0,0,0,0.0377481189761688
X601288.CH.EQUITY,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.152959244538301,0.16491634119119,0,0.373111180980092,0,0.183437179994255,0,0,0,0.000804096691777507,0.0198390990969074,0,0,0,0,0,0,0,0,0,0,0,0,-0.0996532057080801,0,0.0739797126382984,0,0,0,0.0236251671807443,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0903342868835064,0,0,0,0.0026915575824434,0,0,0,0.270453353605175,0.0268964196539102,0.0218428052936524,0,0,0.0786497470486789,0,0,0.224763779420976,0,0,0.0102855490930308,0.0309860458068872,0.0102880195524656,0.0519440389851148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237070534834851,0,0,0,0,0,0,0,0,0,0.00971134499002829,0
X601398.CH.EQUITY,0.0896787443756241,0,0,0,0,0.0305393055262569,0,0,0,0,0,0.0367132208239557,6.93889390390723e-18,0,0,0.568923481542986,2.77555756156289e-17,0,0.0446568620878239,0,0.0268797126095757,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.0583598670076445,0.0221338244041144,0,0,0.0210981136603838,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.290400877737861,0,0,0,0,0.0665242173397276,0,0.156449420923071,0,0,0.0767122988502643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985665106813664,0,-0.015380138528889,0,0,0.150344848121787,0,0.0635541303247605,0,0,0,0.0305474923527096,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0.131201950436171,0.00367306970580526,0,0.183062069233467,0.0183215664567038,0.469940024560836,0.0049731221510071,0,0.107792116966143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147027256679474,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.541050072814527,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.282959491012019,0,0,0.0928515430956752,0,0,0,0,0,0.0331470107441895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182406023895651,0.0980826701854184,0,0,0,0,0,0.0435440249513178,0
X601998.CH.EQUITY,0,0,0,0.314558013617343,0,0,0,0,0,0.0120559390368071,0,0,0.387832389121606,0,0,0,0.0631291272543848,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.111281678486566,0,-0.359641192939944,0,0,6.93889390390723e-18,0,0.366541847647431,0.0483625087487192,0,0.181483903746846,0.0567150139908716,0,0,0,0,0,0.107047954377901,0,0,0.0194354293570743,0,0,0,0,0.315274267622044,0,0,0,0.0364274142916235,0,0.0601286273127669,0,0.162167652787649,0,0.217273103724096,0,0.0160162718020016
X2388.HK.EQUITY,0,0,-0.0817990361279485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193717546949179,0,0,0.0714236018387122,0,0.044936119195766,-0.00101987517955221,0.14647341572348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359177297818502,0,0.0358021923802631,0,0.0291265373426874,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.266996702803661,0,0,0,0,0.123558498318201,0,0,0,0.385521810807299,0,0,0.195529200600901,0,0.370301259740107,0,0,0,0,0,0,0,0,-0.678558001402588,0,0,0,0,0.106557258391703,0,-0.21695117156106,0,0,0.0740049494385527,-0.240425128362563,0,0.16952695071763,0,0,0,0,1.73472347597681e-18,-0.246551605878291
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0984019434504642,0,0,0,0,0,0.16487870598594,0,0,0.316348985299661,0,0,0,0,0,0,0,0,0.327778182908465,0,-8.67361737988404e-19,0,0,0.125707636580138,0,0,0,0,0,0,0.159575776628744,0.18877547017463,0,-0.0687848878626396,-0.0285857497628902,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,-0.0631527025711683,0,0,0,0,0,0,0,0,0,0.0129088210930931,0,0,0,0,0,0,0,0.0849435880802566,-0.0492740001290926,0,0.128273662793793,0,0.0454566860539471,-0.0812494761263221,0,0,0,0.0328995994807447,0,0,0,0,0,0,-0.117179328621236,0.379825529412952,0,0,0,0.0563818716114172,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0853109943616113,0,0,0,0,0,-0.0339850076139883,0,0,0,0,0,0,0,0,0,0,0.0564003684650451,0,0,-0.330585926431408,0.139458206221062,-0.222030590713701,0,0,0,0.241650712567588,0,0.0518219713854467,0,0,0,0,0,3.46944695195361e-18,0.265164979667102,0.159398414695158,0,0.14449417640299,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0356982092385168,0.00615296375104411,0,0.467067297981327,0,0,0.156980704183542,0,0.0104036083846219,0,0,0.239874215153616,0.116002877752797,0,0.0379113358177615,-0.0743846268821512,0,0,0,0,0,0,0,0,0,0,0,-0.0374104938931993
X000776.CH.EQUITY,0,0,0,0.0621502376708373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338787967966661,0,0,0,0.388090282372374,0,0,0,0,0,0,0.106818162600715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105663974460112,0,0.0088695612041848,0,0,0,0.111730461379419,0.0968473110034531,0.229023867795299,0.19504689881811,0,0,0.183924652858537,0,0.0844128780862396,0.0761091128307088,0,-0.00874626349222355,0.154072705534914,0,0,0,-0.0763429220947454,0,0,0,0.0401097474139328,0,-0.0703719605239909
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.000323467489972227,0,0,-3.46944695195361e-18,0,0.0303334611427185,0,0,0,0.0577330804142567,0,0,0,0,0,0,0,0,0,0.531042629751406,0,0,0,0,0,0,0,0,0.118128437640358,0,0,0,0,0,0.0363343204231958,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,-0.0353209652369338,0,0,-0.0373456674933053,0,0,0,0,0,0,0,0,0,0,0.0408440729579403,0,0,0.124518061077285,0,0,0.212589016485275,0,0,0,0,0,0.0449539002972939,0.476138876900297,0.0889845310645733,0,0,0,0.0726775924537703,0,0,0,0,0,0.00309290469175014,0,0.0329721465860721,0.00347696665450567,0
X600837.CH.EQUITY,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168975866130431,0,0,0.110647338491061,0,0.0431844229150097,0,0.348767465314434,0.23422055743889,0,0.0202849122151048,0,0,0,0,0,0,0,0.0217440762378737,0,0,0,0,0,0,0.0359951382377734,-0.0255704657581177
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.149989377457146,0,0,0,0,0,0,0,0,0,0.00859615590567772,0,0,-0.054005281250785,0,0.308279359098615,0,0,0.157287513674682,0,0,0,0.0867843586808166,0,0.15738686083529,1.73472347597681e-18,0.0158956282451314,0,0,0,0,0,0,0,0,0,0,0,0.0133614569744764,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124189431886185,0,0,-0.0472336236288055,0,0,0.0859121193498509,0.0924535144948139,0,0,0.448685772590048,0.0289061796420866,0.0529475225060251,0,-0.0526667120107109,0.29369535653647,0,-2.16840434497101e-19,0.0237860652859515,0,0,0,0,0,0,0,0,0,0,0,-0.00576965416034882,-0.0172273525963772
X601066.CH.EQUITY,0,0,0.150524831834264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00757354844178668,0,0,-0.161016269041501,-0.122258996049605,-0.0950523833972711,0,0.115153777707143,0.0360209297294827,0.184294060519573,0,0.245690267320982,0,0,0,0,0,0,0,0,0,0.372672106952802,0,0,0,0,0,0,-0.17754326085898,0.00112235146591315,0.101605142566018,0.233962309784959
X601211.CH.EQUITY,0,0.0260924457500552,0,0,0,0,0.0480239156326887,0,0,0,0,0,0,0.0124100547614244,0,0,0,0,0,0,0,0,0,0,0.31605017516667,0,0.0895721770462779,0,0.0768217641222966,0.0787177922079533,0,0.32044779421613,0,0,0,0.0428327104652274,0,0,0,0,0,0.114052983203308,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0.0982971817256815,0,0,0,0,0,0,0,0,0.00774613534116146,0.0312017869313488,0,0,0,0,0.0486549543013919,0.0310445347326628,0,0.0277166493848644,0,0,0.0869970585671944,0,0,0,0.515560953931205,0,0,0.104291008888011,0,0,0,0,0,0,0,0,0,0,0.041340902951882,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.069614735718828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172255821785748,0,0.311102102607995,0.0436449493779407,0,0.0526387341120868,0,0,0,0.165791434384564,0,0,0,0,0,0,0.0901465474056491,0,0,0.14306002128316,0,0,-0.0369446930928667
X601901.CH.EQUITY,-0.0493369682525817,0,0,0,0,0,0,0,0,0,0.101114312486001,0,0,0,0,0,0,0,0,0,-0.0271902250531077,0,0.40079682243316,-0.300310783423715,0,0.237878175698656,0,0.32293280515089,0,0,0.111727878596358,0,0,0,0,0.174702513791359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,-0.020820666879805,0,0,0.163950183559232,0.026545570019979,0,0,0,0,0,0,0,0,0,0,0,0,0.168355658038661,0,0,0,0,0,0,0,0,0.120571768814309,0,0,0,0,-0.0269829897406722,0,0,0,0,0,0,-0.00446685874703627,0,0.214271543804106,0.124761339116835,0,0,0,0.106458374124208,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0624485103120321,0,0,0,0,0.266839692050027,0.0447750477777715,0.109190492525325,0,0.115636229359797,0.00388587426033011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270918020774805,0,0,0,0.0914613141908333,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0.181919466406777,0.288484309938304,0,0,0,0,0,0,0,0,0,0,0,0,0.0514934416764496,0.0205986321150799,-0.0896954349379034,0,0,0,0,0,0.105661320236724,0,-3.46944695195361e-18,0,0.761110269074367,0,0,0.124119647279178,0,-0.0377584008512579,-0.201801433013745,0,0,0,0,-0.265705995540865,0.130284497864004,0,0,0,-0.0405565181937719,0
X601336.CH.EQUITY,0.324869945350594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113429211984956,0,0,0,-3.46944695195361e-18,0,0.0837419541611898,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.177148712144213,0,0,0,0,0.403992422463926,0.0132418399862917,0,0,0,0,-0.016060808880164,0
X601601.CH.EQUITY,0,0,0,0,0,0.05411656198055,0,0,0,0,0,0,0,0.297327050018273,0,0,0,0,0,0,0,0,0,0,0,0.00259923683809751,0,0.102987134279797,0,0,0,0.258310691264597,-0.0249471437939304,0,0,0,0,0.00746019734947495,0.14591878658633,0,0,0,0,0,0,0,0,0,0.0199365397958831,0
X601628.CH.EQUITY,0,0,0,0.132696740198972,0,0,0,0,0.164203698379347,0.210041478467175,0,0.0015536149729339,0,0,0,0,0,0,0,0.0422411457560316,0.0102229823870109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963666264226066,0.0421275488725791,0.29568902956224,0,0,0,0,0,0,-0.168129743710598,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.21787507898418,0,0,0,0,0,0,0,0,0,0,0,0,0.153893696557552,0.0968871532954901,0.080655728698543,0,-0.130117703515912,-0.0794314043303636,0,0,0,0,0,0,0,0,0,0,0,0.390638438783373,0,-0.114187414426318,0,0,-0.0639074155581135,-0.0388294757127295,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,-0.0824679059543534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246347239704178,0.276413720744647,0,0,0,0.0146343246153476,0.0692213881966624,0,0,0,0,0.108615727424658,0,0,0,0.0360605890706702,0,0,0,0,-0.09781148014405,0,-0.0709369594322934,0,0.41704296868771,0,0.030619362010937,0,0
X2882.TT.EQUITY,0,-0.187102285420608,0,0,0,-0.0345688740572599,0,0,0,0,0,0,0,0,-0.127277216606659,0,0,0,0,0,0,0.0268327590220119,0,0.166693905777403,0,0,0.0284550791889385,0,0,0,0,0,0,0,0,0,0,0,0.119334934743233,0,0,0,0.436675513205283,-0.195225055114095,0.579778959866685,0,0,-0.260014840581014,-0.20485253733264,0
X000069.CH.EQUITY,0,0,0,0,0.023020626535517,0.414228201966326,0,0,0,0.0207403142617507,0,0,0,0,0,0,0,0,0,0,0,0,0.303066235124506,0.0171826896197898,0,0,0,0,0,0,0,0,0,0,0,0.156553730189882,0,0,0,0,0,0,0,0,0,0,0,0,0.192250088529267,0.120403883347303
X267.HK.EQUITY,0.686309459787887,0,0,0,0,0,0,0.102885220196296,0,0,0,0,0,0,0,0,0,0,0,0.566532885752166,0,0.247551809333311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262394550926703,0,0,-0.680822545107413,0,0,0,0,0,0,0,0,0
MKRturn,0,0,0,0,0,0.471635854618326,0,0.189056195955485,0,0,-0.215831569529643,0,0,0,0,0,0.0375146559398416,0,-0.0968282158353578,0,0.122408786219918,0.112583476093474,0,-0.16339064391316,0,0,0,0,0,0,-0.219074255004038,0,0,0,0,0,0,-0.401285498861903,0,0,0,0,0,0,0,-0.0264063513942434,0.664865318513703,0,0,0
RealEstateDiff,0,0.165274011372022,0.237123192151131,0,0.203907511119771,0,0,0,0,0,0,0,0,0,0,-0.0550537918468162,0,0,-0.0633295708354203,0,-0.043879899113894,0,0,0,0,0,-0.161860032101957,0,0,-0.064151043133317,0,0,0.223554026705053,0,0,0,0,-0.028180859691209,-0.461343718663408,0,0,0,0,0,0,0.0468132271540618,0,0,-0.162456034529004,0
