,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.303840414319425,0,0,0,0.032936491700812,0,0,0,0,0,0,0,0,0,0,0,0,0.165718697956358,0,0,0,0,0.0288779691647987,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.313542216954501,0,0.0648338898864014,0.0407925873325987,0,0,0,0,-0.0463531617801599
X002142.CH.EQUITY,0.175295572628916,0,0,0,0,0.115119230437836,0,0.0146863984257938,0,0,0,0,0.0449091284791809,0,0,0.129061156523172,0,0.0509817715172277,0,0.101178829464866,0,0,0,0,0,0,-0.0290209435555975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367106512319767,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.200297195142169,0,0.0930120850822602,0,0,0,0,0,0.106666554369823,0,0.24825825112343,0,0,0.0849508624331494,0,0.0626918298108249,0,0,0,0,0,0,0,0.0470731003295778,0.130321130653119,0,0,0,0,0,0,0,0,0,0,0.084087363125331,0,0,0.00284723564419827,0,0,0,0.00850442558873587,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.230195416537811,0,0,0,0,0,0,0,0.291266254051087,0,0,0.0755954582334594,0,0,0,0,0.0589127475058561,0.047842310786085,0,0,0,0,0.376165837396984,0,0,0,0.0375242156900539,0.0262568423943807,0,0,-0.162622048724055,0,0,0,-0.0343313729731395,0,0,0,0,0,0,0,0,0,0,0,0,-0.0599966664722108,-0.0537808757104193,0
X600016.CH.EQUITY,0,0,0.0470555319068193,0.16619972647785,0,0.0456754084817749,0,0,0,0,4.33680868994202e-19,0,0,0,0.19343896526058,0,0,0.226385396958073,0,0,0.133693970241036,0,0,0.120859613311147,0,0,0,0,0,0,0.00461050611738011,0,0.0514252317677392,0,0,0,0,0,0,0.0581220516171833,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.186074090279099,0.308316268019497,0,0,0.0256546548115903,0,0,0,0,0.0504052014597506,0,0,0,0,0,0,0.0433444672520659,0.104755534169853,0,0,0,0,0,0,0,0,0.17081637823223,0,0,0,0.126941975673965,0.0090188213271156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.00927315722545803,0,0,0.0770567512981561,0,0,0,0.161653710486978,0,0,0,0,0.235406458106316,0.128171261774008,0.0174338320952681,0,0,0,0,0.0126280541481583,0,0,0,0,0,0,0,0,0,-0.0772003111597103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0.15052812219494,0,0.0125599833860847,0,0,0,0.146309203768583,0,0.189410064403865,0,0,0,0,0.094065425407121,0,0,0,0.10548157634704,0,0,0,0.0378284200087939,0,0.00715771326197487,0,0,0,0,0,0,0,0,0,0,0.0498437216227151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.153790141760042,0.269366887715768,0,0.28228553388927,0,0,0,0,0,0,0,0,0,0.0125185534195317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681803790056147,0.0637841176674991,0.0860939480982017,0,0.0370961690937165,0,0,0,0.0875621013497382,-0.209122246821021,0.0192954983967803
X601166.CH.EQUITY,0,0.0702779311857735,0,0,0,0.104995448366984,0,0,0.160190001400185,0,0,0,0.219487052701636,0,0,0,0,0,0,0.147126659609449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391712191150851,0,0,0,0,0,0,0.0144362678373614,0
