,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.200656960910618,0,0,0,0,0,0,0,0,0.223756897795016,0,0,0,0,0,0,0,0.0609229777584538,0,-0.121016043223513,0,0,0,0.272580870353927,0,0,0,0,0,0,0,0.110228353489997,0.303352962692635,0,0,-0.257744337543639,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319316767458895
X002142.CH.EQUITY,0.151436432854793,0,0,0,0,0,0,0.104900785014446,0.0842650597258828,0,0,0,0,0,0,0,0.145810143595514,0,0.0523373667078708,0,-0.0179634270984737,0,-0.025137277073988,0,0.0628786599826873,0,0.00471009372038324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104074237703704,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.193311849331759,0.00402770276680137,0,0,0.0885515095143964,0.170641845471033,0,0,0,0,0,0.00769418384109666,0.255070299712903,0,0.221946287761642,0,0.0370325575862221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313912559681536,0.0942603558289546,0,0,0,0,0,0.0682883590695172,0,0,0,0
X600015.CH.EQUITY,0.017365299589686,0,0,0,0,0,0,0,0,0.263581589243536,0.00195343140813101,0,0,0,0.404026816992842,0,0,0,0,0,0,0.0106048725228078,0,0,0,0,0,0,0,0,0,0,0.0442436381377842,0.129437532954094,0,0,0,0.0485006777525195,0,0,0,0.0618991857236216,0,0,0,0.0822174427947299,0,0,0,0
X600016.CH.EQUITY,0,0,0.181195698796838,0.248515523953898,0,0,0,0,0,0,0.0320790088623395,0,0.199866567045085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597205135908529,0,0,0,0,0.00762437628750824,0,0,0,0,0.126165916839955,0,8.67361737988404e-19,0,0.0828338657743498,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.19439184042761,0.0279696315946865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062796178175999,0,0.160420005690304,0,-0.0715237540454985,0,0.083974095937811,0,0,0,0,0,0,0,0,0,-0.056288561281148,0,0,0,0.105310051643185,0.362137525410487,0,0.0488509762138713,0,0,0,0,0.12177663300967,0,0.132992040921237,0
X600919.CH.EQUITY,0,0.00958394531403077,0,0,0,0,0,0.0300873560879299,0,0.223622623964512,0,0,0.193668586771536,0.139234326228047,0,0,0.0663690609989935,0,-0.0374732102339905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417720043382274,0,0,0,0,0,0,-0.0331888072931357,0,0,0
X601009.CH.EQUITY,0.0550336487907714,0,0,0,0,0,0.345373191746863,0,0,0,0,0,0,0.210705529028644,0.148979594698701,0.0832436947615028,0,0,-0.0522888610655608,0,0.134036577671272,0,0,-0.0714885834837652,0.0345641604845445,0,0,0,0,0,0,0,0,-0.0565856582189612,0,0,-0.0666023372841447,0,0,0,0,0,0,0,0,0.0470980754718448,0,0,0,-0.17429808644504
X601166.CH.EQUITY,0,0.376806117118358,0,0,0,0,0,0.0102888109585115,0,0,0,0,0,0,0,1.38777878078145e-17,0.151156150967976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11684973410579,0.377251855381246,1.38777878078145e-17,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0380368956315185,0.0837625812894708,0.54249442581159,0,0,0,0,0,0,0,0,0.25400887326371,-0.0834813796433731,0.0229257006006073,0,0,-8.67361737988404e-19,0,0,0,0,0,0.125148671861597,0,0,-0.00674700773589392,0,0,0,0,0,0.0688208750486543,0,-0.0357677604891253,0,0,0,0,0.118718778830172,0,0,0,0,0.0153993650230992,0,0,0.145085815183556,0,0.0365191948159289
X601229.CH.EQUITY,0.252645437478771,0,0,0,0,0,0,0,0,0,0,0,0,0.242341129485257,0,0.158850401119056,0,0,-0.196265660848417,0,0,0,0,0,-0.0678897691196369,0,0.00549067318658185,0,0,0,0,0,0,0,0.223093487762045,0.187646245899297,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.215539548777597,0,0,0,0.0695125841564435,0,0.065665712419172,0.0514848819431041,0,0,0.359588378126615,0,0.170707305078903,0.028082850858961,0,-0.0252449979341901,0,0,0.0504903835748617,0,0,0,0,0,0,0.00313365758469661,0,0,0,0.131475369258185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.111058608257265,0.0672582187746947,0.188372510767495,0,0,0,0,0.212413233744976,0,0,0,0,0,0,0.0739100383519797,0.231432276653552,0,0,0,0.0585234401420465,0,0,0,0,0,0,0,0.028998123331008,0,0,0,0,0,0,0,0,0,0.0508328388128442,0,0.0419639974635532,0,0,0,0,0,-0.168917804479811,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0.107124319836967,0.144855906714248,0,0,0.0401445734859639,0.300553490840363,0,0,0.163440025952708,0.0758320621556879,0.0725549095250316,0,0,0,0,0,0,0,-0.0386731264808833,0,-0.0588601190976268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188147643624479,0
X601818.CH.EQUITY,0.0321090017826253,-0.0978933784547205,0,0.235182648020943,0,0,0.237947726667919,0.0556558383304639,0,0,0,0,0,0,0,-0.0474141425353282,0,0.410936758358026,0.102615317163837,0,0,0,0,-0.0156433198061261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146370531360063,0,0,0,0,-0.128404111229895,0,0,-0.151385155077776,0,0.11652963040887,0.086909132366685
X601939.CH.EQUITY,0.152651575879123,0,0,0.0213012980964752,0,0,0,0.013647034590119,0,0,0.314879026556648,0.0413396158960429,0,0.4801459720856,0,0,0,0,0,0,0.00873393146770632,0.107471823337136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577086348216316,0,-0.125744847559368,0,0.141948567336273,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,-0.139969797438271,0,0.112479387174174,0,0,0.397481813644426,0.263690574065232,0,0,0.114488471320825,0,0,0,0,0,0,0,0,-0.039464636032056,-0.079505861634095,0,0,0,0,0,0,0.0285153930427109,0,0,0,0,0,0,0,0,0,0,0.153996757075504,0,0,0,0.167943248817546,0.0685502584764832,0
X601998.CH.EQUITY,0,0,0,0.060430917973144,0,0,0,0,0,0,0.0582777037000648,0,0.127176114768041,1.73472347597681e-18,0,0.165418963795761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110312178652929,0,0,0,0,0,0,0,0.0924339321676091,0,0,0,0,0.0869362610467516,0,-0.0687483287828688,0
X601077.CH.Equity,0.271742577116682,0,0,0,0,0,-0.169904789083078,0,-0.151246354175357,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0689027764056743,0,-0.0185943726973059,0,0,0,0,0.158547077672673,0,0,0,0.048214709912304,0,0,0,0,0,0,0,0,0,-0.33457417577869,0,0,0.047619805384226,0.201923015305563,0.131902288653045,0.0616079591674363
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.112666826054614,0,0,0.270053919048191,0,0,0,0,0,0,0.470384400540414,0.148846691447458,0,-0.000961479900873083,-0.0886659753501262,0,-0.00344224964319276,0,0,0,0,0,0,0,0,0,0.0696615070122159,0,0,0,0,0,0,0,0.210797892917187,0,0,0,-0.123719681907935,-0.105268134081542
X2388.HK.EQUITY,-0.0646379576603917,0,-0.127452582555982,0,0,0,0.0881994434316887,0,0,0.393593858595461,0,0,0,0,0,0,0.0342692661278242,0,0,0.652537093631741,0,0,0,0.138480252579574,0,0,0,0,0,0.0508654913791122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534036944009234,0.128812992958228,0,0,-0.0600694965319417,0.029707585468121,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0196163277318637,0,0,0,0,0,0.243754644126908,-0.114744271468524,0.251968083222675,0.359730946134344,0,0,0,0,0,0.0799177769640858,0,0,0,-0.130050946971441,0,0,0.154231328313569,0,0,0,0,0,-0.12993283175586,-0.140668342450497,0,0,0,-0.298887070213907,0.035610971668264,0.109996282076219,0,0.266799736051018,0
X2884.TT.EQUITY,0,0,0.0280516987130533,0,0,0,0,0,0,0,0,0.185070524902117,0,0,0,0,0,0,0,-0.253797413579872,0,0,0,0.0288047014666669,0.136826883351514,0,0.136456497519779,0,0.0567252483445167,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0982435617683782,0.048537345802001,0,0,0.18756980234019,0,-0.0221771254236711,0.0292858420601604
X2886.TT.EQUITY,-0.250362730216331,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0790201048221809,0,0,0,0,0,0,0,0,0,0,0.857943671316683,0.0656766194418909,0,0,0,0,0,0,0,0,0,0,0,0.00926868434849776,-0.080405305506948,0,0,0,0.131420101375444,0,0,0,0.0592447995159625,0,-0.104676753315547
