,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0.151174533847196,0,0,0.177606120266786,0.110605591215999,0,0.101388346822702,0,0,0,0,0,0,0,0.564501150496601,0,0,-0.0898528037018083,0,0.00159593336958643,0,0,0,0,0,-0.22189238187392,0,0,0,0,0.0832592975279458,0,0,0,0,-0.17610375207411,0,0,0,0,0,0,0,0,0,0,0.0268230451230484,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.228959912456209,0,0.105180379578445,0.078388026938763,0,0,0,0.17139572681021,0,0,0,0.303969507809694,0,0,0.0381950971277624,0,0,0,0,0,0,0,0,0,0.0133743132812163,-0.0864825111009239,0,0,0,0,-0.149155836033501,0,0,-0.111064533860918,0,0,0,0,0,-0.122738622079398,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.131646820517699,0,0,0,0,0.604669256376205,-0.44126803992286,-0.11244929919503,0,0,0,0,0,-0.0904387938933068,0,0.171493300386746,0.0450285051812754,0,0,0,0.0784898907497445,0,0,0,0.156083891897742,0,0,0,0,0.12351534674843,0,0,0,0,0,0,0,0,0,0,0.319365242296778,0,-0.181530223465408,0,0,0,0,-0.0516517002252998,-0.0548137650578709,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0798615315248924,0,0,0,0,0,0.0444371674197032,0,0,0,0.165939815099142,0.0266365071311564,0.173953649446041,0.358452208733006,0,0,0,0,0,0,0,0,0,0.0442472900156821,0,0,0,0,0,0,0,0,0,-0.0554596572942645,0,0,0,0,0,0,0.00339965432557761,0
X600016.CH.EQUITY,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0211230418604908,0,0.317127615153537,0,0.00527119013437565,0.301586316849747,0.293154676775812,0,0,0.131167236644148,0,0,0,0.142236725028769,0,-0.0872807798897069,-0.0334366367553545,0,0,0,0,0,0,0,0.0443777301099192,0,0,0,0,0,0,0,0,0,0,-0.0988454349527856,0,0,0,0,0,0
X600036.CH.EQUITY,0.191165738341754,0,0.187612874649522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314551836738876,0.00913699508347114,0,0.0680832477208913,0.0308709906683349,0,-8.67361737988404e-19,-0.0198668872876618,0
X600919.CH.EQUITY,0.651464211296649,0,0,0,0,0,0,0,0.0110467828087603,0,0,0,0,0,0,-0.100133626117346,0,0.016421716688383,0,0.10484187473457,0,0.362727147057742,0,0,0,0,0,0,0,0,0,0,0.210345019308409,0,0,0,0,0,0,0,0,0,0,0,0,-0.0882089930307131,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.386988207628272,0,0,0,0,0.0874542738034452,0,0,0,0,0,0.0581895629908911,0,0,0,0,0.330073761325375,0,0,0,0,0,0.0195098314766933,-0.237220361780765,-0.0377143488963286,0,3.46944695195361e-18,0,0,0,0.0398790106711307,0,0,0,0,0,0,0,0,0.306290807610472,0,0,0,-0.186646232588169,0,0,0.0335003729794346,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.0575066574631286,0,0,0.283105824450802,0,0,0,0,0,0,0.299192959504659,0,0,0,0,0,0.141380362877068,0,0,3.46944695195361e-18,0,0,0,0,0.086488754979964,0,0,0,0,0,0,0,0,0,0,0,0,0.0557882575271059,0,0,-0.0599238191854806,0,0,0,-0.0508853595867298,0
X601166.CH.EQUITY,0.179670553439482,0,0,0,0,0,0,0,0.00724963680289091,0,0,0,0,0.33660668977497,0,0,0.0400019282561439,0,-2.77555756156289e-17,0,0.230338877725561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981444605984637,0,0.00596657660285498,0,0,0,0,0,0,0,0
