,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.305076828942341,0,0,0,0.143364963053278,0.293668321188756,0,0.436150806758739,0,0,0,0,-0.00746418268437185,0,0,0,0,0,0.0995061508901567,0,0,0,-0.110103794927191,0,0,0,0,0,0,0,0,0,0,0,-0.127713085129693,0,0.0805452515705184,0,0,0.06199888369735,0.0732008979311467,0,0.113339410204858,0,0,0,0,0,-0.161937014315219,0.0498763608539642,0
X002142.CH.EQUITY,0.0197114080639965,0,0,0.00153463392333681,0,0.312630993828534,0.224936916028639,0,0,0,0.0487994160598167,0,0,0,0,0,0,0,0,0,0,0,0,-0.066054264082005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158645497778094,0,0,0.135093383926457,0,0,0,0,-0.0333773187148369,0,1.73472347597681e-18,0
X600000.CH.EQUITY,0,0,0,0,0,0.0927548126136546,0,0,0,0,0,0,0.439664842565028,0,0,0,0,0,0,0,0,0,0,0.00352717991884903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875829391609688,0,0,0,0,0,0,8.67361737988404e-19,0.027347623504257,0,0
X600015.CH.EQUITY,0,0.197845979287855,0,0,0,0,0,0,0.161645446708155,0,0,0,0,0,0,0.0112643487529852,0.101617524436249,0,0,0,0,0,0,0,0,0,0,0,0.211141038799634,0,0,0,0,0,0,0,0.0807970403349951,0,0,0,0,0.244025085986691,0,0,0.0356750960818834,0,0,0,0,0.00954575661507898,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.109735831706135,0,0,0,0,0.38134888605112,0,0.0618628098542092,0,0,0.00257724833201044,-0.00968605043037894,0,0,0,0,0,0,0,0,0,0,0,-0.287132306007372,0,0.0519342305700986,0.185224469312546,0.609890972016441,0,-0.283488363373022,0,0,0,0,0,0.00614964187966572,0,0,0,0,0,0,0,0,-0.0356063159244204
X600036.CH.EQUITY,0.194894185848876,0.255512082158734,0,0,0,0,0,0,0,0,0,0,0,0.0430563274530632,0,0,0.0724747917030798,0.203297152914525,0,0.0207876005181211,0,0,0.0190429543824394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839094498909429,0.269755235237216,0,0,0.103081117874032,0,-0.0121396448361482
X600926.CH.EQUITY,0,0.331259797300724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203974443656967,0,0.135800087572798,0,0,0,0,0,0,0,0,-0.145324539682358,0.301389964270178,0,0,0,0,0,0,-0.00859220373156093,0,-0.0975313371875184,0,0,0.047828227669319,0,0.0287921375667713,0,0.0291266180354295,0,-0.0581235209823902,0,0,0,-0.0470243219172585,-0.0136729959799467
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.206719660035482,0.256004937512626,0,0,0,0.0243341010587263,0,0.0350066473307027,0,0,0,0,0,0,0,0.0482421021713011,0,0,0,0,0,0,0,0,0.32181098584223,0,0,0,0,-0.272141793792422,0.0905188076550745,0,0,0,0.0784663938189071,0,0.208278266533698,0,0,0.0867608424923411,0
X601166.CH.EQUITY,0.274896518634416,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.424146289995542,0.0824800958426331,0,0,0.0244603748420412,0,0.0182187797594857,0,0,0,0,0,0,0,0,0.0317411794235094,0,0,0,0,0.100492056014906,0,0,0,0,0,0,0,0,0,0,0,-0.0709484392933499,0,0,0,0,-0.0453288754129357
X601169.CH.EQUITY,0,0,0.0604358732783867,0.108078327371795,0,0,0,0,4.33680868994202e-19,0,0.246089978210439,0,0.0270796622734653,0,0,0,0,0.14798022882655,0.0899634188754018,0,0,0,0,0,0.0524138100664073,0,0,0,0,0,0,0.0260727764830928,0,0,0,0,3.46944695195361e-18,0,0,0.00245870233697458,0,0,0,0,0,0,0,0,0,0,0,0
