,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.186957767153587,0,0.143047725710152,0,0,0,0,0,0.106680892192351,0,0,0,0,0,0,0.1123053595284,0,0,0,0,0,0,0,0.00561068055799504,0,0,0.000954955418482002,0,0,0,0,0.110364905410237,0,0,0,0,0.0403172655699604,0,0,0,0.118928698952873,0.0427939083060666,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.260847799819814,0,0,0,0,0.147063420747111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149277715542942,0,0,0,0,0,0,0,0,0,0,0,0.228207022182247,0,0.0218196168638994,0.058402866615978,0,0.00227802609672831,0.208351608248899,0,0,0,0,0,0,0,0,0.0359966012782304
X600000.CH.EQUITY,0,0,0,0,0.126551855891545,0.0278563696949612,0,0,0.323976006598379,0,0,0,0.268723316862318,0,0,0,0,0,0,0,0.0180142980924985,0,0.133311712556826,0,0.197353522539494,0,0,0,0,0,0,0,0,0,-0.0675196157576849,0,0,0,0,0,0,0.00818618974155398,0,0.114015889232876,0,-0.06889871019075,0,0,0,0
X600015.CH.EQUITY,0,0,-0.235551705712171,0,0.317867025400514,0.363967656370431,0,0,0,0,0,0,0,0,0,0.219630807964076,0,0.421076526726866,0,0,0,0,0,-0.278325793786611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365698592088872,0,0,0,0,0,-0.0113251003140322,0,0,0,0.119785289188207
X600016.CH.EQUITY,0,0.147893143118773,0.150412938894842,0.349213339885198,0,0,0,0.161676135266104,0,0,0,0,0.0947796215687734,0,0.0403937207586224,0,0,0,0,0,0,0,-0.0634738233268331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.00924946241184386,0.00152654154432444
X600036.CH.EQUITY,0,0.0709879594777131,0,0.214898713373684,0,0,0,0,0,-0.0748932119509002,-0.00914929212526741,0,0.469182134164351,0,0.0424211637698557,0,0,0,0,-0.0704228677202322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154258949420344,0,0,0,0.232620536567832,0,0,0,0,-0.120010679513926,0,0,0.0367036882042982
X600919.CH.EQUITY,0,0,0,0,0.186599048265535,0,0,0.0511206889067905,0.067903277024749,0,0.0545362722922416,0,0,0,0,0,0,0.158530998832391,0.00159189231242426,0.275689195015774,0,0,0,0,0,0,0.015171135477675,0,0,0,0,0,0.109238517635839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.287138174256242,0,-0.0853569019122762,0,0,0,0.380390906539836,0,0.108999432804024,0,0,0,0,0,0,0,-0.0182036690918727,0,0,0.0419963238950174,0,-0.164301416184307,0,-0.148107266092166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781818789443815,0,0,0,0,-0.0100741484457302,-0.0563229440411979,0,0,0.193172412937248,0.0552246017562178,0.0659983518315444
X601166.CH.EQUITY,0,0,0.28470733889906,0,0,0,0.0447816979076533,0.0752383879654832,0,0,0,0.243305082788513,0.138162376914684,0.0861182984496211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090718349444069,0,0,0,0,0,0,0,0,0.000116284364279828,0,0.0607797119764747,0
X601169.CH.EQUITY,0,0,0,0,0.0251390118736855,0.0387014903614826,0,0,0,0,0.209655000785473,0.104320457701709,0.0396025177782404,0,0,0,0,0.234996557122791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599771310106161,0,0,0.0791129121956565,0,0,0,0,0,0,0,0.0270223090798633,0.0734487187916794,0,0.06851087554095,0,0,0,0
