,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.180070773041444,0,0,0,0.355889484636752,0,0,0,0,0,0,0.0828142598266539,0,0,0,0,0,0,0,0,0,0.00310000620727824,0,0,0,0,0,0,0,0,0,0.122118775407034,0,0,0,0,0,0,0,0,-0.236380464550235,0,0,0,0,-0.125618028628615,0
X002142.CH.EQUITY,0.305615739542877,0,0,0,0,0,0,0.373807309702141,0.0508119846328389,0.0602059468677383,0,0,0,0,0,0,0,0,0,0,0,0.102514660724287,0,-0.0539616579508228,0,0,0,-0.0853568631269487,0,0,0,0,0,0,0.161325873390089,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0283507620188579,-0.0502297951179085,-0.0907281178043873,0,0
X600000.CH.EQUITY,0.11141113036375,0,0,0,0.14564783147561,0,0.0488010303839376,0,0,0,0.0486042117286428,0,0,0.0270935602689923,0,0.0455480481648566,0,0,0,0,0.0839289745794839,0,0.0447715946369257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158355768543906,0,0,0,0,0,0,0,-0.0349294027000419,0,0,0,0,-0.159382446245109,0
X600015.CH.EQUITY,0.0379591122962257,0,0.108998081440738,0,0,0,0.430221344384032,0,0.0602830381755612,0,0,0,0,0,0,0.0485331468201741,0,0,0,0,0,0.205288573024468,0,0,0.0663739671414119,0,-0.00770211341371145,0,0,0,0,0,0,0,0,0,0.0184285260151285,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.11462065377914,0,0,0,0
X600016.CH.EQUITY,0,0,-1.0842021724855e-19,0,0,0.0274732157812849,0,0,0,0.111158466406872,0.414405132986707,0,0,0.154884966279102,0,0.0544525671526215,0,0,0.0873111278496759,0,0,0,0,0.0754548880776779,0,0,0.0569567970565298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10594038408855,0,0,0,0
X600036.CH.EQUITY,0.230013916174833,0,0,0,0.44573921678488,0,0,-1.73472347597681e-18,0,0.0582562183127329,0,0,0,0,0,0,0.0820926888455798,0,0,0,0,0.0505581853458378,0,0,0,0,0,0,0,0,0,0.0315153042842368,0,0,0,0,0,0,0,0,0,0,0,0,0.10563450486711,0,0,-0.11254137099961,0,0,-0.0186363469170012,0.00617332195176198
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.0519118105492179,0,0,0,0.283286117115639,0,0,0,0,0,2.77555756156289e-17,0,0.396930670295925,0,0.41043130337243,0,0,0,0.0619870493748539,0.00814491796798021,0,0,0.0241807928914145,0,0.200951106065848,0,0,0,0,0,0,0,0,-0.056147311766071,0,0,0,0,0,-0.115901579446431,0,0,0,-0.0743622240911228
X600926.CH.EQUITY,0,0,0,-0.0267876619210883,0,0.0490626052194279,0,0,0,0.65742603844137,0,0,0,-0.121746476467312,0,0,0,0.0681299727054432,0,0,0,0,0,0,0,-0.0232733020661653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538402513539681,0,0,0,0,0,0.0090136344793322,0
X601009.CH.EQUITY,0.128564610761059,0,0,0.269376959783343,0,0,0.0652765415485792,0,0,0,0,0,0,0,0,0,0.123750218008956,0,0.15452260954151,0,1.38777878078145e-17,0.00326954828845767,0,0,0.0765554584483026,0,0,0,0,0,0,0,0,0,0,0,0,0.0953403669364631,0.018164248988281,0,0,0,0,0,0,0,-0.0507788142562325,0,0,0,0.030007744344743,0.0382328813625972
X601166.CH.EQUITY,0.222161598979011,0,0,0,0,0.143822201723577,0,0.212920706284758,0,0,0,0,0,0,0,0.124262943070765,0,0.170623009176052,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0420952329151455,0,-0.00858816128971988,0,0,0,0,0,0,-0.0265167632185462,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.758145606887281,0.129731328162214,0,0,-0.0552471855829192,0,0,0,0,0,0,0,0.0169755774736901,0,0.124476181821111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547541894804114,0,0,0.0368103983310653,0,0,0,0,0,-0.174562102700619,0,0,0.081712823193613,-0.124296668627105,0,0
X601229.CH.EQUITY,0,0.0283659080694954,0,0.385639547144235,0,0.152848371871858,0,0,0.153646118041396,0,0,0,0,0,0,0.253581047224739,0,0.0170042682669342,0,0,0,0,0,0,0,0,0.124510028964347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0340403639368574,0.092395838392082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356792254110942,0,0.237614389299481,0.479767078852847,0.0411976239864887,0,0,0,0,0,0,0,0,0.0211092838741645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357871091414978,0
X601328.CH.EQUITY,0,0,0.0808838966093494,0.134638720285045,0.145679009061808,0,0,0,0,0,0,0.0534072655878918,0,0,0.156521516056883,0,0,0,0.071599613666253,0.18590757809657,0,0,0,0,0.138258852131725,0,0,0,0,0.0771647914221172,0,0,0,0,0,0,0,0.0555956989129597,0,0,0,0,0,0.0196373081254583,0,0,0,0,0,0.0258162962174401,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0126723725011859,0,0,0.143877918755132,0,0,0,0,0,0.352985949321322,0.232562689759593,0,0.137708943284322,0,0,0,0,-0.00431408771763023,0,0,0,0,0,0,0,0,0,0.0298822866694222,0,0,0,0,0.0380128477942755,0,0,0.0311244045280537,0,0,0,0,0.0754224912743772,0,0
X601577.CH.EQUITY,0,0,0,0.0757597054127073,0,0,0,0,0.126910494527223,0,0,0.255766618828439,0,0,0,0,0.0222372806426445,0.275785955439641,0,0,0,0,0,0.0659584981904073,0,0,0,0,0,0,0,0,0.0293347000824448,0,0,0,0,0.0284437142679511,0,0,0,0,0,0,-0.033295913613478,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.188417564652452,0,8.67361737988404e-19,0,0,0,0,0,0,0.0296751138474355,0,0,0.00165634627019262,0,0,0,0,0,0,0,0.248751676326487,0.166928702362623,0.0319508435618308,0,0,0.164972022036962,-0.130453230619654,0,0,0.0984486589870224,0,0,0,0.0323465289384633,0,-0.0280901113227674,0,0,0,0.0573643237607578,0,0,0,0.133976434937285,0,0,0,0,0,0.0361541014486755,0,0
X601838.CH.EQUITY,0.0999162222912311,0,-0.0521963831008746,0,0,0,0,0.406879432771123,-0.0752898031160721,0,0,0,0,0,0,0.22183198677285,0,0,-0.111103319967417,0,0.0909297977914272,0,0,-0.0796269721106726,0.249016696313812,-0.0610942061571036,0,0.171998573154356,0,0,0,0,0,0,0,0,-0.0374715085381439,0,0,0,0,0.0840296642185874,0,0,-0.164204985289019,0,0,0.0267238554509533,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0.0391113462188347,0,0,0,0.116521533004167,0,0,0,0.575344384322399,0,0,0.018732983678009,0,0,0,0,0,0,0,0,0,0,0,-0.0147039960622664,0,0,0,0,0,0.0471915340170968,0,0,0,0,0,0,0,0,0,0,0,0,0.138225303892163,0,0.022241796025316,0
X601988.CH.EQUITY,-0.0156263768506858,0,0,0,0,0,0,0,0,-0.0652482840555765,0,0,0.471233648435478,0.106175311141633,0,0,0,0,0,0,0,0.0522377328508169,0,0.166248144905536,0,0,-0.0131458836220894,0,0,0,0,0,0,0,0,0,0.155129997297431,0,0,0,0,0,-0.0371087712505021,0.145855865558597,0,0,0.243063834942737,0,0,0,0,0
X601997.CH.EQUITY,0,0,0.0150369344155105,0.109684255713156,0,0.0517037890315225,0.059838959411712,0,0,0.0954303387690819,0,0.231447617903747,0.0193722079863273,0,0,0.251041466782867,0,0,0,0,0,0.0957654351783623,0,0,0.269595605381859,0,0,0,0,0,0,0.00950995116709346,0,0,0,0,0,0,0,0,0,0,-0.053597817991094,0,-0.023065400729278,0,0,0,0,0,0,0
