,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.242357865098275,0,0,0,0,0,0,0.182494954916993,0,0,-0.0676330177514142,0,0,0,0.137345468837644,0,0,0,0,0.0970960088824061,0,0,0,-0.07208217515532,0.0135540347150133,0,0,0,0,0,0,0,0,0,0.256753825148549,0.296567728884918,0,-0.272458626424315,0,0,0,0,0,0,0,0,0,0,0,0.023887780063749,-0.182183810900782
X002142.CH.EQUITY,0.263567478396667,0,0,0,0,0.195681595504689,0,0.0269392400262975,0,0,0,0,0,0,0,0,0,-0.1019406882526,0,0,0,0,0,0,-0.0354991082518914,0,0,-0.0910886476126423,0,0,0,0.0765108768929831,0,0,0,-0.122234607674319,-0.134355882068713,0,0,0,0,0.191964980210104,0,0.304473314268433,0,0,0,0,0,0,-0.0629765547002114,-0.0692423808061105
X600000.CH.EQUITY,0.0825246306521149,0,0,0,0,0.164155845936265,0,0,0,0,0,0,0.337943296266956,0,0.146513295203386,0,0.110014705357771,0,0,0,0,-0.00989923121546526,0,0,0,0,0.173124279247467,0,0,0,0,0,0,0,0,0.0502355455030615,0,0,0,0,0,0,0,0,0,0,-0.0506952781860479,0,0,0,0,0.0473817208591111
X600015.CH.EQUITY,0,0,0,0,0.0475462286210842,0,0.0295121885749199,0,0,0.00483320390794563,0,0,0,0,0.191868987512671,0.149863882259627,0,0,0,0.0196733163247898,0,0,0,0,0,0,0,0,0,0,0,0,0.0499059626925941,0.0606449195583534,0,0,0.0506761334513667,0,0,0,0,0,0,0.228039258627512,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0420714282799596,0,0,0,0,0,0,0.127645670598369,0,0.35157499161416,0,0,0,0.0744965387555114,0,0.0124383575354926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382046877168098,0,0,0,0,0,0.0935779820068948,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.225468978275216,0.177934592102526,0.266923134192573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475922967312908,0.0511739609658544,0.137196609531417,0,0,0,0,0,-0.0406168921045392,0,0,0,0,0,0.0446252899567613,0,6.93889390390723e-18,0,0,0,0.142941453434113,0,0,0,0,0,0,0.183435018599372,0,0.0154360070156618,0,0.0402189815316791,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.0337890025426139,0.18001256638399,0,0,0,0,0,0.265928826676904,0,0,0,0,0,0,0.0320855237230162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0299204038426244,0,0,0
X601009.CH.EQUITY,0.129964142507298,0,0,0.384771256263089,0,0,0.149877453295258,0,0,0,0.103350542140493,0,0,0.0732638608750939,0,0,0,0,0,0,0,0.0823568687814822,0,0,0,0,0.018059353886472,0.00762054432277589,0,0.0534827947186904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362448500819962,0,0,0,-0.181734154398192
X601166.CH.EQUITY,0,0,0,0.130694308858117,0,0.359324361992472,0,0.12402916345986,0,0,0,0,0,0.0182913624896871,0.00470973483091434,0.0372621429145228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215156861022109,0,0,0,0,0.269480178550091,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.245824911397719,0.452499325741665,0,0,0,0,-2.16840434497101e-19,0,0,0,0.23894854966905,0,0,0,0,0,0,0,0,0,0,0,0,0.00578180737325233,0,-0.0912206310657497,0,0,-0.0147384097937122,0,0,0,0,0,0,0,0,0,0,0.0380847565917198,0,0.0787891697862294,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0782479126576561,0,0,0.229263671757388,0,0,0,0,0,0,0,0,0.0699659322531621,0,0.412613178463161,0,0,0,0,-0.196286511835204,0,0,0,0,-0.0161717977876737,-0.149913978762726,0.059425145152046,0,0,0.224107613529489,0,0,0,0,0,0.0584154049382682,0,0,0,0,0,0,0,0,-0.0082327962404932,-0.0843311201698655,0,-0.0842594210615458,0,0,0
X601288.CH.EQUITY,0,-0.063374147379752,0,0,0,0,0,0,0,0,0.0668749575000923,0,0,0.438275684436619,0,0.223547015845924,0.140936949577565,0,-0.0359643446774668,0,-0.0506603320823986,0,0,0,0.0436485137331208,0,0,0,0,0.180082987873194,0,0,0,0,0,0,0,0,0,0,0.0467403672843992,0,0,0,-0.011071438401061,0,0,0,0,-0.0068193728877093,0,0.0273687791852103
X601328.CH.EQUITY,0,0,0.348003245607934,0.0517943968461219,0.0543486786035707,0,0.0747441720980265,0,0,0.126842473175865,0,0,0,0,0,0,0.11137942173033,0.148617317922776,0,0,0,0,0.120102693659115,0,0,0,0,0,0,0,0.0161134321804183,0,0,0,0,0,0,0,0,0,0,0.0162081890729033,0,0.0230456220839187,0,0,0,0,0,-0.135751815406537,0.0552907147204098,0
X601398.CH.EQUITY,0,0,0.433031995532707,0,0,0,0.0341767084574303,0.00300592215349232,0,0,0,0.0947409708351894,0,0,0,0,0,0,0,0,0.0650373514958535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249672489231645,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0398685921091967
X601818.CH.EQUITY,0.129313103411188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307887131710178,0,0,0.110279970987617,0,0,0,0,-0.184497327447977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197523443811322,0,0,0,0,0,0,0.0280804775404887,0.0991538149248608
X601939.CH.EQUITY,0.0744272922435614,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.411443939396326,0.260538154981236,0,0.187892582397638,0,0,0.0776196947177564,0.260584139940967,0,-0.0497022125493933,0,0,-0.166302720394386,0,0,0.0812782962870878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532088950368111,0,0,0,0,0
X601988.CH.EQUITY,0,8.67361737988404e-19,0,0,0.17999214845168,0,0,0,0.141125454161608,6.93889390390723e-18,0,0.330953589103537,0.0718391662326045,0.0146758185647798,0,0.0926953147451356,0,0,0,0,0,0,0,0,0,0,0,-0.246933383243206,0,0,0,-0.00753667173110116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894881488415275,0,0,0,0.144192912196277,0,0
X601998.CH.EQUITY,0,0.118472421806693,0,0.148803465946476,0.0799886933631406,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.256922038617305,0.147391152184689,0,0,0,0.121295300758848,0,0,0,0.079613119385941,0,-0.00670803187535191,0,0.0175341461945631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115246794425158,0,0,0,0,0,0,0,-0.0123325467481393
X601658.CH.Equity,0,0,0,0,0.158928513497651,-0.111160967574427,0,0,0,0,0,-0.112312053521395,0,0,0,0.0465436435821096,0,0,0,0.358120814148898,0,0,0,0,0,0,0.0528204879889214,-0.218315377526526,0,-0.179758019325006,0,0,0,0,0,0,-0.10661458684975,0.126446109806669,0,0,0.0223697159241568,0.0501560253327182,0,0,0,0,0,0,0,0,-0.0763364544158423,0
X601916.CH.Equity,0,0,0,0,0.161585631481773,-0.608209941855601,0,0,0,0,0,-0.365150501693292,0,-0.0676041161218531,0,0,0,0.432655341054715,0,0,0,0,0,0,0,-0.126715334182388,0,0,0,0,0.29381902212126,0,0,0,0.047407671573999,0,0.341565124979652,0,0,-0.262155461154828,0,0,0,0,-0.27651071960287,0,0,0.682854905478252,0,0.232648098886905,0,0
X601077.CH.Equity,0.0919449466958672,0,0,0,0,0,-0.0331098606734695,0,-0.136973798195973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14594234389778,0,0,0,0,0,0.238396329929385,0,0,0,0,0.083459408437476,0,0,0,0,0.0286151590457609,0,0,0,0,-0.292280426117998,0,0,0.0796665243353644,0.113373820486141,0.0842848680695434,0.111320682743285
