,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600061.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0.157220657019138,0.0154650591351164,0.0974096715389682,0,0,0.174791446212094,0,0,0,0.138796995862916,0,0,0,0,0.0238598702475625,0,0,0,0,0,0,0,0,0.0138677723161593,0,0,0,0,0,0.0231450801329152,0,0,0,0,0,0,0,0,0.0519978023827035,0,0.0999084997782388,0,0,0.109917859777894,0.0542809473736278,0,0
X002142.CH.EQUITY,0.0248178443457572,0,0,0,0,0.131360302819494,0,0.486627891907951,0,0,0,0,0,0.0627006854847418,0.00181384730078901,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0640512982637027,0,0,0,0,-1.73472347597681e-18,0.150677902904749,0,0,0,0.0774241847503758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0086611240147423,0,0,0,0.1837282504528,0,0,0.0409368443408491,0,0.0126167153318835,0,0.136141653650485,0,0,0,0.00934611525653441,0,0,0,0,0,0,0,0.106547307604484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044454888378901,0,0.168066256373765,0,0,0.103918273098101,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.687324791770343,0.0208448029068909,0,0,0,0,0,0,0.00366127129090106,0.0280180877672492,0,0,0.0739173736365358,0,0,0,0,0.0651488770351345,0,0,0,0.0497561232278701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488077890119999,0,0,0
X600016.CH.EQUITY,0,0,0,0.0945665205089523,0,0,0,0,0.111437067771916,0,0,0,0.277254284408138,0,0,0,0.0921574133353483,0.22549716025387,0,0,0,0,0.0267903694323178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308602623966922,0,0,0,0.0743236416774304,0,0,0
X600036.CH.EQUITY,0.400872999733368,0,0.302610270299608,0,0,0,0,0,0.0501992355237943,0,0,0,0,0,0.0222498944991248,0,0,0,0,-0.0443243973655198,-0.061349446440406,0,0,0,0,-0.0143788785122747,0,0,0,0,0,0,0,0,0,0,0,0,0.138649462191304,0,3.46944695195361e-18,0,0,0.0961206021218212,0,0.0576329212135118,0,0,0,0.0488016486330858
X600919.CH.EQUITY,0,0,0,0.269601086425241,0,0,0,0,0,0,0,0,0,0,0,0,0.270289655837116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855992207906629,0,0.189309415159429,0,0,0.0569713669629006,0,0,0.055421350963102,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.121569009006856,0,0,0,0,0,0,0.352944109589721,0,0,0,0,0,0,0.166106032158851,0,0,0,0,0.0373829711151969,0,-0.101268597523115,0,0,0,0,0,0,0,0.20573546497736,0,0,0,0,0,0,0,0.0891538865762463,0,0,0,0,-0.138819442446491,0,-0.124015094304035,0.000551787898479976,0.182610461424328,0,0
X601166.CH.EQUITY,0,0.0684619367382588,0,0,0.159787909946305,0.171473555695489,0,0.0460120416437921,0,0,0,0,0,0,0,0.168873220435251,0.0485030571621401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11876387886005,0,0,0.0328778323382098,0.0156812544310293,0,0,0,0.0200223129378062,0,0.0608312037106687,0
X601169.CH.EQUITY,0,0,0,0.0913106363854492,0,0.156055916422913,0,0,0,0,0,0,0.0442206568980123,0,0,0,0.131496108772987,-1.73472347597681e-18,0,0,0,0,0,0,0.281629123846375,0,0.0577503705211777,0.0524647561609368,0,0,0,0,0,0,0,0,0,0.0604920084186366,0,0,0.0242108200933411,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0396851022454285,0,0,0,0,0,0,0,0,0,0,0.105368959303364,0.017884172318515,0.175511060377868,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.00279020153305667,0.178034444522256,0,0,0.329915184262819,0,0,0,0,0.1654808180669,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.0337110903194175,0,0,0,1.73472347597681e-18,0,0.0678232224932745,0.151986933051933,0,0.375601404248032,0,0.257779487520729,0,0,0,0.0255212429751574,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115782983355093,0,0.0442523253279496,0,0,0,0.0843929174735231,0,-0.0187215125472735,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.12230798663441,0,0,0.0832154968296819,0,0,0,0.168720772293676,0.145269071226243,0,0,0,0.0682052860695707,0.076622680453074,0,0.193132191135305,0,0,0,0.0038394496236216,0.0231179317154577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945145828572223,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0.0726133605058,0,0,0,0,0.0546327735900277,0,0.020591361232221,0,0,0,0.057049895686312,0,0,0,0.543813989991039,0,0,0.0430305657930857,0,0.0322992564625166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069013894597796,0,0,0,0.014641629710624,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.125949326792444,0,0,0,0,-1.73472347597681e-18,0,0.152697438768542,0.293962423745643,0,0,0,0.134837420593177,-0.014533312184899,0,-0.0501125954659462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.292751502779214,0,0,-0.104685481935212,0,0,0,-0.0349862572358635
X601939.CH.EQUITY,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.181098107788341,0,0.527535477817117,0.192892239756531,0,0.0236184376021238,0,0,0,0.0309901252760078,0,0.00717505008782741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271124980108921,0,0,0,0,0,0,0.0533773003690287,0.0156730473735096
