,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X16.HK.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.115080509859168,0.0310640671563618,0,0,0.0204833668300814,0.381490437052653,0,0,0,0,0,0,0,0,0,0,0,0,0.0169353197066598,0,0,0,0,0,0.0715609961063665,0,0,0,0.00686791433689035,0,0,0,0,0.0742679855452989,0,0.0113323047595574,0.0556494646413985,0,0,0.0458223392560923,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.160161825073537,0,0,0.104709693116728,0,0.234124333363305,0,0,0,0,0,0,0,0,0,0.0331138946989208,0,0,0,0.0539927687491209,0,0,0,0,-0.0358734538898445,0,-0.0527416246817676,0,0,0,0,0,0,0,0,0,0,0.204123263895214,0,0.00550580265933091,0.165254843955234,0.0422612356875791,0,0,-6.93889390390723e-18,0,0,0,0,0
X002958.CH.EQUITY,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0270814490005372,0,0,0,0,0,0,0.443291741886929,0,0,0,0,0,0,0,0.0277920273079836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306678102880035,0,0,0.118587506509544,0,0.203529570090021,0,0.18834392548574,0,0,0,-0.0326807842427044,0.0264243802366431,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.524801885232308,0.0918382322765848,0.00885240847701912,0.0750775457398744,0,0.087917900247077,0.139735600374606,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0975373474599055,0,0,0,0,0,0,0,0,0.0774930618036828,0.0437799367022349
X600015.CH.EQUITY,0,0,0,0.136791566244671,0,0,0,0,0,0,0,0.065336847887641,0.046175274907285,0,0,0,0,0,0,0,0,0.0807686100459104,0,0,0,0.618401092823181,0,0.0436743639531964,0.0131281920380915,0,0,0,0,0,0,0,0,0,0,0,0.112398719823369,0,0,0,0,0,0,0,-0.0336419056647665,-0.0494069853318854,0,-0.101113518266739,0
X600016.CH.EQUITY,0.0761908120962074,0,0,0,0.193204495064348,0,0,0,0,0,0,0,0,0,0,0.0602268044429999,0.358240473296801,0,0,0,0,0,0,0,0.203547761780942,0,0,0,0,0.0486308891868029,0,0,0,0,0,0,0,0,0.0531893176447422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.36757799744047,0.0862655355456923,0,0,0,0,0,0,0,0,0.251782687315393,-0.0621883895609964,0,0,-0.137152735641009,0,0,0.207070925506601,0,0,0,0,0,0,0,0,0,0.139037188432471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519469425740517,0.0335332676256323,0
X600919.CH.EQUITY,0,0,0,0,0.100217166470436,0,0.00228418829580021,0,0.48142673652887,0.0393398290324353,0,0,0,0,0.106331751383151,0,0.0147797619251497,0,0,0.069022798394905,0,0,0,0,0,0,0,0,-0.0933962924756176,0,0,0,0,0,0,0,0,0,0,-0.0050441390581557,0,0,0,0,0,0.157072791784394,0,0,0,0,-0.103437355018505,0,0.0253729180770956
X600926.CH.EQUITY,0,0,0,0,0,0,0,0.373506694293858,0,1.73472347597681e-18,0,0,0,0.0543322427201483,0.0867523536704667,0,0,0,0.24504442804068,0,0,0,0,0,0,0,0,0,0,0,0.119164455978458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218330924837583,0.0641904431203631,0,0,0.157648078451724,0
X601009.CH.EQUITY,0.214605477505705,0,0,0,0,-0.347183085146392,0,0.695369717302144,0,0,0.0694048125648585,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0212491281425047,0,0,0,0,-2.16840434497101e-19,0,0,0.207298311912514,0,0,0,0.109086100098858,0,0,0,0,0,0.0272340364289097,0.20328124197832,0,0,0,0,0,-0.0292621161916505,0,0,0,0,-0.171624740815353,0.100634658257294,0
