,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.170567151837757,0,0,0,0.19412932181624,0,0,0.0362099852992449,0,0,0,0.257406295413743,0,0,0.163013522225114,0,0,0,0,0,0,0,0,0,0,0,0.108954317926375,0,0.0126173200748717,0,0.10112851962846,0,0,0,0,0,0,0,0.0166206403713147,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,1.38777878078145e-17,0,0,0,0,0.631101232001204,0,0,0,0,0,0,0.0716880005760791,0,0,0,0,0,0,0,-0.0695204373265276,-0.0595820428517209,0,0,0,0,0,0,0,0,0.306567627108826,0,0.232998466927345,0,0,0,-0.0414602321697756,-0.162903174171689,0,-0.187109182955996,0,0,0,0,0,0,0,0,0,0,-0.0894060203522167,-0.0607301038503481,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.356508933588102,0,0,0.408000992380123,0,0.0220714800338566,0,0,0,0,0,0,0,0.0269536664637462,0.0973736609594285,0.119158583112754,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0299810416453191
X600015.CH.EQUITY,0,0,0.365450130867458,0,0,0,0,0.140900201185562,0,0,0,0,0,0.00859563873934542,0.0219466712652288,0.173436517170092,0,0,0,0,0,0,0,0,0,0,0,0.0754764332919134,0,0,0,0,0.0195333454985513,0,0,0,0,0,0,0.0699200007409354,0.0693327239739483,0,0,0,0.000844291740319553,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.139845225118212,1.73472347597681e-18,0.513784516250302,0,0,0.0257692947518727,0,0,0,0,0,0,0,0,0.0344406241962506,0,0,0,0,0.227556311945821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049146756664039,0,0,0,0,0,0
X600036.CH.EQUITY,0.169776498053242,0,0,0,0,0,0.297407898899047,0,0,0,0,0,0.0795309270534353,0,0,0,0,0,0,0,0.0457864048379102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159740837804842,0,0,0.0977931109823452,0,0,0,0.0369785958968824,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.278982762126819,0,0,0.136384360421598,0,0.20884461081751,0,0,0,0,0,0,0.260116985219672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135625722865669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393215445351503,0.0339729961591612,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.239031979999862,0.0547266826588261,0,0,0.0582626074405888,0,0,0,0.0621931538066193,0.22008331564855,0,0,0,0,0,0,0,0,0,0,0.0403412245107058,0,0.130252091824596,0,0,0.0139872178983562,0,0,0,0,0.180343050055176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.403209804852053,0,0,0.0750942941515086,0,0,0.140875725593824,0,0,0,-0.106462882831417,0,0,0,0,0,0,0.0531198692943046,0,0,0,0,0,0,0,0,0,0,0,0.171051297036588,0,0,0,0,0,0.182673384204834,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0163288306475325,0,0,0,0,0,0,0,0,0,0,0.285976795508022,0,0.163926356436516,0.399281544583709,0,0,0.0180281677450354,0,0,8.67361737988404e-19,0.0426631636390806,0,0,0,0,0,0,0,0.0307593555292755,0,0,0,0,0,0,0.0302940295081611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361093492901006,0
X601328.CH.EQUITY,0,0,0.634011662081939,0.0306112318189143,0,0,0,-4.33680868994202e-19,0.241839480890875,0,0,0,0,0,0,0.0458742828240401,0,0,0.025757135979318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0.033425182778018,0,0,0,0,0,0,0,0,0.302204967946351,0,0,0,0,0,0,0.0615124805478061,0,0,0,0,0.00119830212675083,0,0,0,0.0437860595449705,0.0608045629840028,0,0,0.111201196426716,0.331522537592615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.394990208476151,0,0,0.0640987356716905,-6.93889390390723e-18,0,0.127659963619086,0,0,0.0415856975432707,0,0,0,0,0,0.311085183726072,0,0,0,0,0,0,0,-0.0524564506950192,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197198672151661,0,0,0.0652192874796206,0,0,0,0,0,0,0.00569389003516206,0.0539077198040158,0,0,0.0688823339800319,0
X601939.CH.EQUITY,0,0,0.412554659480177,0,0,0,0,0,-6.93889390390723e-18,0,0,0.345758986953566,0,0,0.10334786908481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666752617905495,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0126821200171939,0,0,0,0,0.0331148541424716,0,0,0,0,0.413414195275547,0,0.0227012134183338,0,-1.38777878078145e-17,0,0.0468072215507214,0,0,0,0,0.273604272454659,0,0,0,0,0,0,0,0,0,0,0,0.0150570207630222,0,0,0,0,0,0,0,0,0.156352431086882,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.472308151211872,0.0962612737295986,0,0,0,0,0,0,0,0.125138297735712,0,0.075411057380762,0,-0.0363908610092127,0,0,0,0,0,0,0,0,0,0.0607865920676702,0,0,0,0,0,0.160062994935099,0,0,0,0,0,0,0.134718437306134,-0.108456897293539,0,0,0.0613973434797483,0,-0.0102345940883856,0,0,-0.0485044289747599,0,0,0.0405946735744683,0
X601658.CH.Equity,0,0,0,0.463426484972587,0,0,0,0,0.229338229563609,0,0,0,0,0,0,0,0,0,0,0,-0.100332626731254,0,0,0,0,0,0,0,0,-0.129165510081912,0,0,0,0,0,0,-0.130204487302875,0,0.174324460618363,0,0,0,0,0,-0.13811478945378,0,0,0,0.0139513436516017,0,0,-0.120066645066992,0.187191333826806
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40708451896586,0,0,0,0,0,0,0,0,0,0,0.10733371259572,0,0,0,0,0,0.217457737535861,0,0,0,0,0,0,0.0485555704914601,0,0.046244609882242,0,0,0,4.33680868994202e-19,0.0787124097949633,0,-0.0444904721624874,0
X2388.HK.EQUITY,0,0,0.0250327817569684,0,0,0,0,0,0,0.0828180218681403,0,0,0,0,3.46944695195361e-18,0,0,0.290392819391332,0,0.0727440067071053,0,0.078789723522419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1501186634248,0.0398786607564412,0.0358480111210648,0.0524084878825235,0.103863463931439,0.0527575980929041,0,0,0,0,0
X5.HK.EQUITY,0,0,-3.46944695195361e-18,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0460370130880801,0,0,0,0,0,0,0,0,0.0769764973131281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694324952749709,0,0,0,0.0452771052921896,0,4.33680868994202e-19,0,0,0,0
X2886.TT.EQUITY,0,-0.0263451200391748,0,0,0,0,-0.202633108015123,0,0,0,0,0,-0.0124619431851225,0,0,0,0,0,0,0,0,0.120518117020447,0,0,0,-0.0635859642718944,0,0,0,0.0174134476768238,0,0,0,0,0,0,0.690335071061754,0,0,0,0,0,6.93889390390723e-18,0,0,-0.016540793736404,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327151676099661,0,0,0,0,0,0,0.580289396540281,0,0,0,0,0,-0.0449467009881953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291382806522686,0,0,0,0,0,0,0,0,0,0,0.106557673583301,0.0820439702069418
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419295871645412,0.271144944426742,0,0.161610620990677,0.0897782195264521,0,0,0,0,0,0,0,0,0,0,0,0.0667305594347904,0,0,0,0,0,0,0,0,0,0,-0.0895212882273827,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143765284016553,0,0.0732322204054879,0,0,0.486381421284085,0.154994150599083,0,0.0101066314680113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168275703509361,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.00342470278649695,0,0,0,0,0,0,0,0.119099116806656,0,0,0,0,0,0,0,0,0.281472189768177,0,0,0,0.0300505208331711,0,0.459875051419841,0,0,0,0,0,0,0,0,0,-0.0356947213526209,0,0,0,0,0.179907615305415,0,0,0,0,0,0,-0.0200730863421524,0,0
