,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.184172713512077,0,0,0.237300685891757,0.458979075849192,0,0,0,0,0,0,0,0,0.0284672671178637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908931272846625,0,0,0,0,0,0,0,0,0,0,0,0,-0.067058321311601,-0.0573905464237603,-0.164053829293149,0,0,0,0.111485018521969
X002142.CH.EQUITY,0.196829038104757,0,0.0488170682486245,0,0,0.130811897165079,0.0467970806444366,0,0,0.0437671783509801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184597664670946,0.115780060178617,0,0,0,0,0,-0.0426001350570347,0,0.230776271101103,0,0,0,-0.0539501437446567,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0823193764115433,0.161685174529301,-0.0961139843692999
X600000.CH.EQUITY,0,0,0,0,0.113239772194249,0,0.0164188315386353,0,0.461131960743849,0,0,0,0,0.0690563881416997,0.00663040521543948,0,0,0,0,0,0.0547839967642588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270843562547884,0.0172908143757859,0,0,0,0,0,0.00627831190687068,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0.210257716502223,0,0,0,0.231472117468616,0,0,0.161449001506291,0,0,-0.039395440590425,0,0.19813328514705,0,-0.128307170710473,0,0,0,0,0,0,0,0,0.648439244333792,0,0,0,0.0701487541297308,0,0,0,0,-0.0194717170565753,0,0,0,0,0,0,0,0,0,-0.0231046153198667,-0.079053317307643,0,0,0,0,0
X600036.CH.EQUITY,0.148513984918768,0,0.163911678518177,0.406637161596156,0,0,0,0,0,0,0.0329999842758142,0,0,0,-0.10142423661689,0,0,0.0639688967253003,0,0,0,0,0,0,0,0,0,0,0,-0.106310310522153,0,0,0,0,0,0.159833595063147,0,0,0.158810439729377,0,0,0,0,-0.0735354235221909,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.399986723240055,0,0,0,0.0154547853071273,0,0,0,0,0,0.29291462444871,0,0,0,0,-0.0305548991169382,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518396277440197,0,0,0,0,0,0,0,0,0.109685042063332,0,0.0389169296123417,0.0553830148177985,0,-8.67361737988404e-19,-0.0765746558979883,0,0.0317057275815387,0,0.0430303673306549,0,0,-0.172552592475613,0
X601229.CH.EQUITY,0,0.186963624997676,0,0,0,0,0,0,0,0,0.657798111896795,0,0,0,0,0,0.13138751614135,0,0,0,0,0,0,0,0.171602360558482,0,-0.0280564299430361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.131666035122212,0.126706702981249,0.489603620447876,0.0254109148520272,0.0350433073684389,0.150608832364512,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055612041348761,0,0,0,0,0,0,0.00889989498160749,0,0,0.0155416373832004,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.359484837596424,0.102611107967169,0,0,0,0,0,0,0,0,0.0942817693932105,0,0.141244069337292,0.0596814742479277,0,0,0.0206612780021527,0,0,0,0,0,0,0,0.0545543691891895,0,0,0,0,0,0,0,0.0583541961138854,0,0,0.0361751806022006,0,0,0,0,0,0,0,0,0,0.0556108385125258,0,0,0.0815926156017224,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0312354576160267,0,0,0,0.204625376156271,0.400752621884703,0.254492996967453,0,0,0,0,0,0,0,0,0,0,0.0349314257509875,0,0,0,0.0116013162267866,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0924991831191608,0,0.0501351669065223,0.0807182908445294,0,0,0,0
