,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.0207071361505555,0.156054926961063,0,0,0.0979152009168222,0,0,0.00716691153055728,0,0,0,0,0,0,0.0743771083062186,0,0,0,0,0,0,0,0,0,0.0786899473538118,0,0,0,0.0346836468520516,0,0,0,0.264439338283852,-0.0252910923178418,0,0,0,0,0.0556554668670314,0,0.0758761039746467,0,0,0,0,0,0,0.0849952989044743,-0.37365405852551,0,0,-0.203986209460809
X002142.CH.EQUITY,0.281195130101591,0,0,0,0,0.105767103791022,0.0381946640709565,0,-0.0586374505313182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114172039584127,0.104734792316095,0,0.204585257768217,0,0,0,0,-0.0362409219477607,-0.00179334041929082,0,0,0,0,0,0,0,0,0,0,0,-0.173088629999138,-0.12349720601695,-0.228592255638271
X600000.CH.EQUITY,0.066285194828904,0,0,0,0.00969688774705673,0.0891647556406589,0,0,0,0.0287017650583882,0.450231182933653,0,0.00230782877101636,0,0,0,0,0,0,0,0.198747079942065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861086629243112,0,0,0,0,0,0,0,0,0,0,0,0.129366869142599
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.14716332420829,0.0265199247549004,0,0,0,0.0373003041025219,0.16050948510319,0,0.0231176606931411,0,0,0,0,0,0,0.0104793401305054,0,0,0,0.0199525801933159,0,0,0,0,0,0.310568474192308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.0509682677830552,0,0.15458512863526,0,0.355493716603927,0,0,0,0,0,0,0,0,0,0,0.0748187711902041,0,0,0,0.364563943191991,0,0,0,0,0,0,0.0752227886810627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.292958676370754,0.0348232350231622,0.100363436892091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061790325607369,0,0,0,0,0,0.071559243037541,0,0.0310601654280644,0,0,0,0,0,0.204785117785574,0,0.11320704539714,0,0,0,0,0,0,0.187296313735334,0,0,0,0,0,0,0,0,0.0578370652358322,-0.00360520654345006
X601166.CH.EQUITY,0,0,0,0.190209053558848,0,0.46257681920532,0,0,0,0,0,0,0.0312536678488156,0.0335349872215881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241861617503244,0,0,0.0126175224772705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.18654393415641,0.392282345938094,0,0,0.111612889124276,0,0,0,0.258132431855791,0,0,0,0.120801416152938,0,0,0,0,0,0.00689434687232516,-0.0445399915745232,0,0,0,0,0,0,0.0511875039103435,0,0.0097230335620472,0,0.0319048471521161,0.0431379720606367,0,0,0,0,0,-0.0823954290651147,0,0,0,0,0,0,0,0.116009167980184,0,0,0,0.0182245321834659,0
X601229.CH.EQUITY,0,0,0,0.0072545069254561,0,0,0,0,0,0.176537422156857,0,0,0,0.307930057166501,0,0,0.0168626648360571,0,0,0.0614366596994942,-0.0585797332667261,0,0.403134580843441,0,0,0,0.0887307736671354,0,0,0,0,0,0,0.127320463368437,0,0,0,-0.125188363459381,0,0,0.0428692982924266,0,-0.0364160832689876,0,0,0,0,0,0,0,-0.14502902645275,0,0
X601288.CH.EQUITY,0,-0.0137816795514429,0,0,0,0,0,0,0.0699972776360379,0,0,0.370539051450238,0,0.179104378525609,0.240575485873998,0,0,0,0,0,0,0,0.278286947379648,0,0,0,0,0,0,0,0,0,0,-0.102937880729745,0,0,0,0,0.0261205156981793,0,0,0,0,0,0,0,0,0,0.0780809826138949,0,0,0,0.0456285799826351
