,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.347656526418518,0,0,0,0,0,0,0,0,0,0,0,0,0.0240973227012897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699494614025222,0,0,0,0,0,0,0.128681719893368,0.0909405719633831,0,0,0.25615987226599,0,0,0,0.178978193147901,0,0,0,0,0,-0.0643281036986124,0
X002142.CH.EQUITY,0,0,0,0,0.582980990323872,0,0,0.199293529004864,0,-0.262208843255782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106232872479792,0,0,0,0,0.21863567740013,0,0,0.225016569388237,0,0,0,-0.103744153552686,-8.67361737988404e-19,0.176890937078214,0,0,0,0,-0.0221113439052518,0,0,0,0,0,-0.037083367498213,-0.0167148154541016,0,0
X600000.CH.EQUITY,0.0343750983642468,0,0,0,0,0.146199354939324,0.0842440895502942,0,0.232338709094492,0,0,0,0,0,0.109317487228508,0,0,0,0,0.0376318482899207,0,0,0,0,0,0,0,-0.04922315874633,0,0,0.0758111165284021,0,0,0,0.04552982758851,0,0,0,0,0,0,0,0,0,0,0,0.124943862149366,0,0,0,0,0,0.045274297208395
X600016.CH.EQUITY,0,0,0.0187806869437614,0,0,0.154592406655215,0,0,0.0615154468288146,0.32507029251657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346782378898391,0,0,0,0,0,0,0,0.0158934914157008
X600036.CH.EQUITY,0,0.306073617611065,0,0,0,0.137574813707806,0,0,0,0,0,0,0.205868963285266,0,0,0,0,0,0,0.0659268009228323,0,0,0,0,0,0,0,-0.0124315300598157,-0.0209861220829213,0,0,0,0,0.0854861619620594,0.15426093177258,0,0,0,0,0,0,0,0.00378773042721007,0,0,0.018973881873869,0,0,0,0.0582509411187181,0,0,0
X601166.CH.EQUITY,0.0196228461147283,0,0.0335732957002518,0.213697275708691,0.167511818906972,0,0,0,0,4.33680868994202e-19,0,0.3120338868423,0.0597068915024083,0,0,0.0163612405067757,0,0,0,0.144697472395911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.252654853341339,0,0,0.170393422322041,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.332233998583609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00365102559568085,0.0432772174690216,0,-6.93889390390723e-18,0,0.182673889528333,0,0,0,0
X601229.CH.EQUITY,0,0.194371008834224,0,0.00782154656516165,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0891210322571477,0,0,0,0,-0.137966796933753,0,0,0,0.132926306255086,0,-0.107310591062078,0,0.000836375296308145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0618457814893687,0,0.399342076920756,0.0592762551712536,-0.0180508084725604,0
X601288.CH.EQUITY,0,0,0.0166060373694605,0.122983661520533,0,0,8.67361737988404e-19,-0.0113403586177412,0,0,0,0,0.632070673059645,0.160279565625119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428069134367217,0.0135000048190369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.0536203582024951,0,3.46944695195361e-18,0,0,0,0,0.231466389482977,0.238477045954843,0.144545828298825,0,0,0,0,0,0,0,0,0,0,0,0,0.0194027933994565,0,0,0,0,0,0,0,-0.0189887589724186,0,0,0,0,0.0647121548544672,0,0.112821939182645,0,0.105965863728192,0,0,0,0,0,0,0,0,0,0.0389879710182633
