,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.109164315939322,0.134759776133761,0,0,0.0136635006050229,0.117895674370857,0,0,0,0,0,0.0124895876733599,0,0.020288874446458,0,0,0.0114951230331912,0,0.20063890310475,0,0,0,0,0,0,0,0.0489483039259006,0,0.0142062993880382,0.0370412039440864,0,0,0,0,0,0,0,0.0415190346500652,0.144019870249141,0,0,0,0,0.0284900022287116,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0478079469582982,0,0.030968515603459,0,0.362718972453618,0,0,0.0190288739849504,0,0,0,0.0163638324435442,0.235648777682965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504150641135526,0,0,0,0,0,0,0,0,0.162956065095839,0,0,0.0713998085300819,0,0,0.226346535621065,0,-0.0628947390665399,0,0,0
X600000.CH.EQUITY,0,0,0,0.0672384210482924,0,0,0,0,0,0,0,0.441457311422576,0,0.0024308467793233,0.219495654200789,0,0,0.0208790331571259,0,0,0,0,0,0,0,0,0,0,0,0,0.11886700739994,0,0,0,0,0,0,0,0,0,0,0,0,0.0334136566992247,0,0,0.0069420112239476,0,0.0599966737086552,0,0,0,0
X600015.CH.EQUITY,0,0,0.00324694117879669,0,0,0,0.0794671992515503,0,0,0,0.283810607037699,0.261899915866014,0,0,0,0,0,0,0,0.0350773127819991,0,0,0,0,0.241801345322842,0,0.179302075287798,0.00943370502785346,0,0,0,-0.050297750751093,0,0,0,0,0,0,0,0,0.086438846358564,0,0,0.106634509852361,0,0,0,-0.130133871171676,0,0,0,0,0
X600016.CH.EQUITY,0.0259593466084092,0,0,0,0,0.0823494766526203,0,0,0,0,0,0,0,0.0524158627557061,0,0.292287284843741,0.0282526970747959,0,0,0,0,0,0,0.257155313619155,0,0,0,0,0,0,0,0,0,0.101792907601858,0,0,0,0.0849101662857582,0,0.0830724305379297,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.492005083259106,0.0397135911804278,0,0,0,0,0,0,0,0,0,0,0,-0.00800087141427917,-0.083120782845503,0,0.19912126161998,0,0,0,0,0,0.287962719580233,0,0,0,0.051147150136254,0,0,0,0.160479535577073,0,0,0,0,0,0.0114453932612355,0,-0.0633696563043175,0,-0.111646778558873,0,0,0,0,0,0,0,0,0.0842286082002446,0,0,0
X600919.CH.EQUITY,0,0,0,0.0230883769125614,-3.46944695195361e-18,0,0,0.423610143234881,0.207432597800471,0,0,0,0,0.110380695248897,0.0163209170502866,0,0,0,0,0.148007295644568,0,0,0,0,0,0,0,0,0.124109840527468,0,0,0,-0.0524629367609998,0,0.0711278536508584,0,0,0,0,0,-0.0659423181959884,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0.309667066034338,0,0,0,0,0.430179462406831,0,0,0,0,0,0,0.0735538678875261,0,0,0,0.210882490345958,0,0,0,0,0,0,0,0,0,0,0.117249136878791,0,-0.00465819742930479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00971571042639589,-0.0663735494194242,-0.128823863293995,0,0,0,0,0.0253666110610849,4.33680868994202e-19
X601009.CH.EQUITY,0,0,0,0,-0.0846244022157897,0,0.00230854626657074,0.485344946802002,0,0,0,0,0.0387094094995189,0,0,0,0,0,0.337134389949578,0,0,0,0,0,0,0,0,0.043082122723436,0.35677393797445,0,0,0,-0.0967593580755235,0,0,0,0,0,0,0,0.340469763127019,0,0,0,0,0,0,0,0,0,-0.248033950429065,0.0122459886469456,0
X601166.CH.EQUITY,0.0014737408553891,0.288159034906068,0.20758022430433,0.0588618417814795,0,0,0,0,0.0307068858406668,0,0,0,0,0,0,0,0,0,0,0,0.128845139689125,0,0,0,0,0,0,0,0,0.0668085000981938,0,0,0,0,0.183337285116006,0,0,0,0,0,0,0.0303695026702459,0,0.0766307237016935,0,0,0,0.0569161128709597,0,0,0,0,0
