,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.221283271072273,0,0,0.104642437479677,0,0,0,0,0,0,0,0.116712953803395,0,0,0,0,0.0248010680939709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120587474832682,0,0.0811928888682074,0.0918399842068681,0,0,0,0,0,0,0,0.0810529404958217,0,0.0443026428485192,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.13191030829468,0.664229564537595,0,-0.104605326935719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00794899274766878,0,0,0,0,0,0,0,0.190080444600033,0,0.0475808302760828,3.46944695195361e-18,-0.0277927980753053,0,0,0,0,0,0,0,0.0614452717006071,-0.128229987679761
X600000.CH.EQUITY,0,0,0,0,0.0856857368980818,0.484437152042807,0,0.0179324391621696,0.170680079574546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415368618344305,0,0,0,0,0.0451937943354895,0,0,0,0,0.0236701330972941,0,0.0189296921391441,-0.0153588934764408,0,0
X600016.CH.EQUITY,0,0.0555413752959318,0,0,0,0.19634911417376,0,0.0102181105588853,0.16082907190337,0,0.057330432733689,0,0,0,0,0,0,-0.167853543345948,0,0,0.176435875236876,-0.419234115112971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168233590282157,0.0789719827870324,0,0,0.00726185098160536,0.217897929752175,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.43858460086398,0,0,0,0,0.0590282572225404,0.0739312412851572,0,0,0,0.300551414843342,0,0,0,0,0.021362698156081,0.0690236009347091,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272677757000664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661070644585642,0,0,0.0658707991935042,0.0344745047749546,0,0
X601166.CH.EQUITY,3.46944695195361e-18,0.0444456536268849,0.122480073742949,0.0475797736857742,0,0,0,0,0,0,0,0,0.520583167372296,0.0828827953019823,0.0560118992870375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389298214622698,-0.029796281241665,0,0.0123033414963645,0,0.0127212459692504,0,0,0,0,0.026316309719577,0,0,0.0684030111049349,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.907947058251359,0,0,0,0,0,0,0,0.257070170969322,0,0,0,0,0,0,0,0.00694199473073223,0,0,0.305784489743981,-0.343629219902046,0,0,0,0,0,0,0,0,-0.0939832444350186,0,0,0,-0.167428260331487,0,0,0,0,-0.153097345092588,0,0,0.127120763548395,0,0.125787575560815
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.910322420069148,0,0,0,0,0.0590635052636714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117239371194524,0,0,-0.0668837105812784,0,0,0,-0.0933903190392274,0,-0.0180098467950095,0,0,0,0,0,0,0,-0.0477401693477289,0,-0.00179500258329467
X601328.CH.EQUITY,0,0,0.0859538702147488,0.33005786492509,0,0,0.145238600336754,0.108680590982957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489781154302143,0,0,0,0,0,0,0,0,0,0,0,0.0129453357232563,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.00432545203275422,0,0,0,0,0,0,0,0,0,0,0,0.843905233463829,0,0,0,0,0,-0.0628319179705409,0,0,-0.113666673322711,0,0,-0.345139770900086,0,0,0,0,0,-0.130599133683438,0,0,0,0,0,0,0,0,-0.0865015866767056,-0.129932466966806,0.0550103600199973,0,0,-0.121321637735158,0,0,0.586983889582674,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0.113079155497359,0.0323582223768036,0,0,0.171410473609677,0.0506757149927349,0,0,0,0,0,0,0.119282586398014,0,0.0531762285410513,0,0,0,0,0,0,0,0.0557261345746208,0.0262597170956171,-0.0125888793326781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934338651740678,0,0,0,0,0
