,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.125952201219673,0,0.0519250750104171,0,0,0,0,0,0,0,0,0.0935968911201867,0,0.107006022398586,0,0,0,0,0,0,0.0973088836172206,0,0.054054342088528,0,0,0,0.0192971003872691,0,0,0,0.107260749027586,0.0902026984179879,0,0,0,0,0.0503001527665759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.285809411985986,0,0,0,0,0,0,0,0,0,-0.0639964179959337,-0.0436885238586372,-0.0299426892728067,0.286384322093214,0.0535951640121992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192923238955683,0,0,0,0,0.126674228811351,-0.0284053543569578,0,0.045096992791656,0,-0.191066483604251,0,0,0,0,0,0,0,0.207893252352237,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.021160801273884,0.348271615877835,0,0,0,0.266290519686352,0.0399734069162786,0,0,0,0,0,0.0338199523973466,0,0,0,0,-0.365246848725569,0,0,0,0,0,0,0,0,0.090098193067785,0,0,0,-0.0361764274089386,0,0,0,0.298709147736035,0,0,0,0,0,0,0.0112661360434998,0.0324983078936864,0,0,-0.0246691761479579,-0.14888511904482
X600015.CH.EQUITY,0.0154825333054826,0,-0.216206885194305,0,0,0,0,0.110595290845205,0,0,0,0,0,0,0,0.509307699593717,0,0,0,0,0,0,0,0,0.043770215309889,0,0,0,0,0,0,0,0,0,0,0,0.103037022232,0.180265945845263,0,0.0920207936946207,0,0,0,0,0,0,0,0,0,0,-0.322229813539033,0.139581596084789
X600016.CH.EQUITY,0.159461597047644,0.0915305959026905,0.066201583525614,0,0,0,0,0,0,0,0,0,0.229215522831916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614260268272513,0,0,0,0,0,0,0.0803764180804707,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0
X600036.CH.EQUITY,0,0,0.038840722395001,0.211960592532742,0,0,0,0,0,0,0.499279883600217,0,0.125775431801979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860030977405312,0,0,0,0,0,0,0,0,-0.226813646865496,-0.00282336442828636,0,0,0,0,0,0,0,0.172347231659128,0,0,0,0,0.128165340029484
X601166.CH.EQUITY,0.0580117661503083,0,0.253836669469746,0,0,0.107494440185393,0,0,0,0.233722830373938,0,0.129287331653003,0,0,0,0,0,0.0238206450594888,0,0,0,0,0,0,-0.167648408503712,0,0,0,0,0,0,0,0.0396975311078562,0,0,0,8.67361737988404e-19,0,0.138065096475779,0,-0.0159358796193086,0,0,0,0,0,0,0.000738522202868131,0,1.0842021724855e-19,0,0.00165579377958081
X601169.CH.EQUITY,0,0,0,0.462275962914073,0,0,0,0,0,0,0,0.0556969237770079,0.142438811330387,0,0,0,0,0,0,0,0,0,0,0,0.0496733162503006,0,0,0,0,0,0,-0.149461254817171,-0.0113446275020581,0,0,0.172291967617956,0,0.82490127661316,0,0,0,0,8.67361737988404e-19,0,0.0144918956079616,0,0,0,0,0,0.0531490730620917,0
X601229.CH.EQUITY,0,0.144753052042344,0.13981633153074,0,0,0,0,0,0,0,0,0.484840724629164,0,0,0,0,-0.000219688433025199,0,-0.0202661469581018,0,0,0,0,0.19535367702779,0,0,0.0339762748509632,0,0,0,0,0,0,0,0.0956501915235725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214118905882198,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.25796364725202,0,0,0,0,0,0,0,0,0,-0.104611530134294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154656461359897,-0.0487342219222024,0,0,0.346201399922919,0,0,0,0,0,0.020242628656338,0,0,0,-0.074679207755076,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0.702660071447249,0,0.022649708262334,0,0,0,0,0,0.0245151113118468,0,0,0,0,0,0,-0.15374293705277,0,0,0,-0.0279077857875349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134741611782493,0,0,0,0,0,0,0.0967166466833184,0,0,0.028236625705039,0,0
X601398.CH.EQUITY,0.51247256186206,0,0,0,0,0,0,0,0.491978256754046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156799988145704,0,0,0,0,0,0,0,0,0,-0.0162436036391074,0,0,0,0,0,0,0,0,0,0,0,0.188568385756336,0,0,0.0989630906456519,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.352597638360374,0,0,0,0.291094313041061,0,0,0,0,0,0,-0.131012663881161,0,0,0,0,0,0,-0.193882165180133,0.240799048877024,0,0,0,0,0,0,0,0,0,-0.129389548086298,0,0,0.148998361767498,0,0,0.0206012173694893,0.037695565466049,0.231015464149953,0,0,0,0,0,0,0,-0.142954382012672,0
X601939.CH.EQUITY,0,0.717365292277931,0,0.0955286445486444,0,0,0,0,0,0,0,0.803906196075337,0,0,0,0,0,0,0,0,0.0917634428648746,0,0,0,0,-0.218716932474939,0,0,0,0,0,-0.228924184151708,0,0,0,-0.0459142769877438,0,0,-2.77555756156289e-17,-0.495389344131815,0.100960408781706,-0.0875385969726735,0,0,0,0,0,0.0705460342475256,0,0,0,0
X601988.CH.EQUITY,0.0701079944605429,0,0,0,0,0,0.124641879419077,0,0,0,0,0,0,0,0,0,0,0,0.267774283771968,0,0,0,0,0,0,0,0,0.10979652977956,0,0,0,0,0.0794980437737219,0.00771571444591059,-0.0191509653912839,0,0.165421868184362,0,0,0,0,0,0,0,0,0,-0.0448472572624597,-8.67361737988404e-19,-0.231340630743369,0.0985640146387199,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0.235197895076874,0,0,0.0482284671029145,0,0,0,0.0630057012469222,0,0,0,0,0,0,0,0,0,0,0,0.131636690123291,0,0,0,0,0,0,0.0919567337121524,0,0,0,0,0,0.00795597595475149,0.0382951088203004,0,0,0,0,0,0,0.182733175352969,0,0,-0.0296348250144857,-0.069042114933093,0
X11.HK.EQUITY,0,0.0254603811964049,0,0,0,0,0,0,0.094070880390742,0,0,0,0,0,0.131136696494137,0,0,0.35092884677992,0.0687500436140109,0.343108263875608,0,0,0,0,-0.187291355784525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561660814086184,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.1951478223947,0,0,0,0,-0.335978272678603,0,0,0,0.408149101025178,0,0,0,0,0,0,0,0,0.525687206459625,0.219619312355948,0,0,0,0,0,0,0,0,0,0,0.113934348468315,-0.114186473346513,0,0,0,-0.0787997070051287,0.101171172630046,0,0.222890687639085,-0.0874997187877073,0,0,0.553828623596304
X5.HK.EQUITY,0.100571894972972,0,0,0,0,0,0.173925599877226,0,0.0229806197165748,0,0,0,0,0,0.040238146248858,0,0,0.0957818770425977,0,0,-0.133216138175401,0,0,0,0,0,0,0,0,0,0,0,0,0.208379986620549,0.012772346291265,0,0,0,0,0,-0.0786723640097963,0,0,0,0,0,0,0,0,0,0,-0.403772611146394
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0469353622332634,0,0,0,0,0,0,0.190571906387947,0,0,0,0.268489339470242,0,0.249703586765279,0,0.0839999753445645,0.320068384446989,0,0,-0.125330062435717,0.2533350389275,0,-0.0508005101404375,0,0,0,0,0,0,0,-0.0510427160861807,0,0,0,0,0,0,0,0,0,-0.111464079873039,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993941869202155,0.0755391866840841,0,0,0,0,0.405447329133409,0,0.450668473902446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682224637825542,0,0,0,0,0,0,0,0.0097886220593096,0,0,0,0.0113839825172628,0,0,-0.039037466693181,0
X600030.CH.EQUITY,0.0172175983695249,0,0,0,0,0,0,0,0.0279384236537545,0,0,0,0,0,0,0,0,0,0,0.0538363716162734,0,0,0.370269502460478,0,0,0.251466524947117,0.242188847827354,0,0,0,0,0,0,0,0,0,0.0200883709543906,0.0204294433732386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392690330083071,0,0,0,0,0.0208171693182318,0,0.16692640311753,0,0.031757818491929,0,2.77555756156289e-17,0.467861514043656,0,0,0,0,0,0.203018132315966,0,-0.0278574746875316,0,0,0,0.0276211706686005,0,0,0,0,0.00320839373595858,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348950035613712,0,0.0147249389000743,0.219272796104505,0.149616122032855,0,0,0.0499449506006487,0.516351720078221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002200521943906,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,4.33680868994202e-19,0,0,0,-0.072654356306144,0,0,0,0,-0.193335080562886,0.163278341389676,0,0,0,-0.348905844093664,0,-0.112925631162718,0.382373399527384,0,0,0,0,0,0,0.410317081458334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133040448287776,0,0,-0.108550900713279,0.202544948382621,0,0,0
X601211.CH.EQUITY,0,0,0,0,0.0294467014065174,0,0,0,0,0,0,0,0.0415907841015421,0,0,0,0,0,0,0.14847435741028,0,0.525914137399797,0.0275817909926331,0.122959010060974,0.0144301259962549,0,0,0,0,0.0499161801984412,0,0,0,0,0,0.0502163170866964,0,0,0,0,0,0.0698630909803029,0,0,0,0,0,0.0381996576375102,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0403666814557377,0,-0.000630961994251854,0,0,0,0,0,0.0522888196311456,0.545920838643648,0.0245259542898348,0,0.0690739747134744,0,0,0,0,0.0935045453745785,0,0,0,0,-0.0453641348044419,0,0,0.0881514477590656,0,-0.0892472026929063,0,0,0,0,0,0,0,0,-0.0193110320747326,0,0,0
