,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.229805278643646,0,0,0.125941048091343,0,0,0,0,0,0,0,0,0,0.0294955290144175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634966926931184,0,0.106464231790537,0.181816049628409,0,0,0,0.016445607959691,0,0,0,0,0,0,0,0.189899401704547,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.649081968891808,0,0,0.235232377520865,0,-0.278074299877639,0.0208446075895735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102125691849072,0.115901954245842,0,0,0,0,-6.93889390390723e-18,0,-0.124051540130626,0,0.251932944594063,0,0,0,0,-0.0820520887356398,0,0,0.159468292542871,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0503277022009436,0.00847423990254408,0.291714834215866,0.125697592118516,0,0.224131594004354,-3.46944695195361e-18,0,0,0,0.0343612413820858,0,0,0,0,0.0811094377194335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.000321785387568807,0,0.109299702726619,0.181745334521376,0,0,0,0.210125102665533,0.124760123781761,0.00901415136688009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059304526487308,0,0,0,0.376782416025554,0,0,0,0,0,0,0,0.0336375888513363
X600036.CH.EQUITY,0.0401896705307179,0.105928395399988,0,0,0,0,0,0,0.0455343298898095,0,0,0,0.0650306414061651,0,0,0,0,0.0313584500059285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188537202343964,0.0618385800098542,0.0150368286078061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159108176402923,0,0,0
X601166.CH.EQUITY,0.0398040105039627,0.0611144838891024,0.406572709284009,0,0.0148612812068685,0,0,0,0.100104937362038,0,0,0,0.12840866722153,0,0,0.027428638022959,-0.00166367155449677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873727390900954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0309905494211085,0.252083659465962,0,0,0,0,0,0,0,0,0,0.222429710382159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301244125981221,0,0,0,0,0,0,0,0,-0.0383016540746809,-0.000480325125198652,0,0,0,0,0,0,0,0,0,0,0.210322167867549,0,0,-0.17453857981145,0
X601229.CH.EQUITY,0,0.0584073946971746,0,0,0,0,0,0,0,0,0,0,0,0,0.13871702711693,0,0,0,-0.0505498605149167,0,0,0,0,0,0,0,0,0,0,0,0,0.112328806605683,0,0,0.132142351254674,0,0,-0.0355946271909323,0,0,0,0,-0.0752788089619241,0,0,0,0,-0.239000506813174,0,0.430783858139329,0.0795055908969589,-0.11770458140505,0
X601288.CH.EQUITY,0,-0.0183801752343359,0,0.123256692104309,0,0.141923203188275,0,-0.0872765168437625,0,0.258505231201455,0,0,0.471102902537265,0,0,0,0,0,0,-0.103230831986777,0,0,0,0,0,0,0,0.0251129224047734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141789145968195,0,0,0,-0.0414406620086113,0,0,0,0,0,0,-0.0889984150371757
X601328.CH.EQUITY,0,0,0.108585347872879,0,0,0,0,0,0,0,0,0,0.266456749772042,0,0.200069820477879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00756779635981515,0.103428341717496,0,0.0409611520660158,0,0.19994024090718,0,0,0,0,0,0,0,0,0,0,-0.017136905652497,0
