,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0.0471705659427167,0.0386332714367709,0.349113421033004,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0654266172193264,0,0,0,0,0.310289360102946,0,0,0,0.0274990979519294,0,0,0,0,0,0,0,0.0539468131055913,0,0,0.000536175558178667,0,0.0868716596259337,0,0,0.0444754725177759,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.303289341578179,0,0,0.149317631000003,0.340378269574789,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0906239351393117,0,0,-0.19389288210711,0,0,0.0377223253247817,0,0,0.0477133828612714,0,0,0,0,0,0.172439422229269,3.46944695195361e-18,0,0.216864601922904,0,0,0,0,0,0,0.0056838263370082,0,0,0,0,0,-0.199754076954225,0,0,0,-0.108443114133211,0
X600000.CH.EQUITY,-1.38777878078145e-17,0,0,0,0,0,0,-0.0414272258821315,0.202581956830587,0,0,0,0.286678988308604,0,0,0,0,0,0,0,0,0,0,0,0,0.265836094980335,0,0,0,0,0,-0.0220773969210646,0,0,0,0,0,0,0.114262892582197,0,0.744025678265542,0,-0.0963395579124531,0,0,0.046583371969029,0,0,0,0,0,0,0.0972485284828787
X600016.CH.EQUITY,0,0.0625945570603803,0,0,0,0.0965368942759278,0,-8.67361737988404e-19,0.0874357968802916,0.11890845901086,0,0.0852299989297807,0,0,0,0,0,0.0692980912088462,0,0,0,0,0,0,0,0.0896950155813115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870655268475648,0,0,0,0,0.000331160821537466,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.211159132728091,0.136637901561201,0,0,0,0,0.00913819132062788,0.0165422804029708,0,0,0,0.321011929654474,0,0,0,0,0.108414113191651,0.021748742096786,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183402934208062,0,0,0.0544322981283079,0.0234644119198736,0,0,0,0,0,0,0,0,0,0,0.110998304961823,0,0,0,0.0976427512527058,0,0
X601166.CH.EQUITY,0,0,0.0577156207741903,0.0620610501919729,0.124838904509362,0,0.355308670275731,0,0.00333471048585271,0,0,0,0,0.259357499718382,0,0.0443372460180666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745229565800144,-0.00242186994396103,0,0,0,0,0,0,0,0,0,0,0,0,0.0155614401303276,0,0,0.0332827242972995,0,0,0,0,0.0204141911228588,0
X601169.CH.EQUITY,0,-0.0577093830469005,0,0,0,0.00826083346728445,0,0,0,0,0,0,0,0.766257360483913,0.0897955591051406,0,0,0,0,0,0.00515738076254161,0.0399798701983833,0.0412078596691862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472736004450635,0,0.0259411825679562,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189563251633395
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.268098965961586,0,0,0,0,0,0,0,0.471933820152041,0,0,0,0,0,0,0,0,0,0.0142431424294666,0,0,0,0,0,0,0,0,0,-0.0958872912547563,0,0,0,-0.0238963267446098,0,0,0,0,-0.00786849108177752,0,0,0.0475952979155177,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0294241766362303,0.0160506718812214,0.875259747033958,0,0,0,0,0.108224461637039,0,0,0,0,0,0,0,0,0,0,0,0.0637810501650652,0,0,0,0,0,0,-0.0446819454803908,0,0,0.0610839723938387,-0.0819050313675352,0,-0.0296620623807723,0,0,0,0,0,0,0,-0.0760201126893793,0,-0.0564871970118011
X601328.CH.EQUITY,0,0,0.0290329354328545,0.372931758353089,0.112524292469575,0,0,0.249981721754641,0.0463740285749117,0,0,0,0,0.0205573638387169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.16239998158268,0,0,0,0,0,0,0.0798412964058995,0,0,0,0,0,0.579732055767476,0,0,0,0,0,0,0,-0.237886293779378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165762257826708,-0.15076721147171,0.0297943225115208,0,0,-0.158045451104912,0,0,0.558014355513768,0,0.0663030209865928,0,0
X601818.CH.EQUITY,0,0,0.0672991851086611,0,0,0,0,0,0.023853835125013,0,0,0,0.116082076872148,0.116804053281775,0,0,0,0,0,0.0139854286151992,0,0,0.0299524316132624,0,0,0,0,0,0,0,0,0,0,0.237367493963863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163853206844299,0,0,0,0,0
X601939.CH.EQUITY,0.078810357616836,0,0.0807427691961948,0,0,0.0091508801064756,0,0,0.834871354050628,0,0,0,0,0,0,0,0,0.0359879043811276,0,0,0,0,0,0,0,0,-0.0346306883470207,0,0,0,0.028790264097225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217392928407243,0,0,0,0,-0.0177613374404483,0
X601988.CH.EQUITY,0,0,0,0,0,0.013268588805091,1.0004741783503,-3.46944695195361e-18,0.084012536520379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0677231445996874,0,0,0,0,0,0,0,0,0,0,0,0,-0.049232709368662,0.0191024738603726,0.0478081063331722,0,-0.0367596546559831,0,0,0,0,0,0,0,0,0,0,0,0.0934839221264141
X601998.CH.EQUITY,0,0,0.0182926294118414,0,0,-1.0842021724855e-19,0.523109730867975,0,0,0,0.251530224836326,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.196760285731145,0,0,0,0,0,0,0,0,-0.0159619442890468,0,0,0,0.0898540738839618,0,0,0,0,0,0,0.0160379297642648,0,0,0,0,0,0,0,0,0,-0.0646587636791668,0,0
X601658.CH.Equity,0,0,0.0320380836533196,0,0,0,0,0,0.211889839620023,0,0,0,0.0640821839129786,0,0,0,0,0,0,0,0,0.124648629186899,0,0,0,0,0,0,0,0,0,0,0.226084672169692,0.0151629921761401,0,0,0,0,0,0,0,0,-0.0761546257054888,-0.0820119439875871,0.26199826929923,0,0,0,0,-0.0201273962733644,0,0.112571743798356,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0127293126010414,0,0,0,0,0,0,0.175359687133815,0.358089583258147,0,0,0,0,0,0.0533333033780545,0,0,0,0,0,0,-0.175271943726889,0,0,0,0.0223271523672154,0.0523080455578038,0.0643840524927836,0,0,0,0,0,0,0.143784844493255,0,0,0,0,0,0.103678124805581,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.00284512050772154,0,0,0,0,0,0,0,0.330678864801944,0,0.00566622132644401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158844356996279,0,0,0.14280786039755,0,0.0590555213336604,0,0.128245354172625,0,0.383345688080635,0,-0.0579681119757389,0.0827321038320785
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0492729960739922,0,0,0,0,0,0,0,0,0.467499303111495,0.317069721509379,0,0,0,0,-0.0755803630876413,0,0,0,0,0,0,0,-0.0843561668176882,0,0,0,0,0,-0.0866438395320737,0,0.0340628110763791,0,0,0,0,0.000379539974173722,0,0,0,0,0,0,0.142467621806826,0,0
X000166.CH.EQUITY,0.0187229054137238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167951104208885,0.0167802115694416,0,0,0.279584128312989,0,0,0,0,0.171386095774261,0.0709235551460704,0,0,0,0.0957014364594503,0,0,0.0254030064966216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0.170569450813502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114084145136061,0,0,0,0,0.192573274664805,0.00189206450560126,0,0.149008928490497,0.00566362363015147,0,0,0,0,0.453994166214142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015259899507754,0,-0.0263286480441275,0,0
X002736.CH.EQUITY,0.0561437385771191,0.0575237014846456,0,0,0,0,0.0386180362466639,0,0,0.0756480603476704,0,0,0,0,0,0,0,0,0,0.233323034039221,0,0,0,0.357263399605956,0,0.0420448858312306,0,0.0311898835465008,0,0.084625809590433,0,0,0,0,0,0,0,0,0,0,0,0,0.192912344314089,0,0,-0.0613145506883526,0,0,0,0,0,-0.113203912431889,0
X300059.CH.EQUITY,-0.0486074940179395,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0133978390229536,0,0,0,0,0,0,0,0,0.0366276426992809,0.0272298277563297,0,0,0.200966025026402,0,0,0,0.237163854097467,0.144183030058072,0.0535468309866203,0.237649984438488,0,0,0.012514419622516,0,0,0,0,-0.0132161873839222,0,0,0,0.0021290109193567,0.059775920429783,0,0,0,0,0,0,-0.0783263665832892,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139905170860275,0.0609346395824413,0,0.155986669178542,0,0,0.0628205270787848,0,0.245009646650208,0,0.321766843371929,0.00690477178027157,0.0529828099914529,0.0251499006890558,0,0,0.0472908908582035,0,0.121770161707355,-0.0952716061733569,0.11255194334347,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0637620799609931
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080415315487528,0,0,0,0,0,0.113801958067981,0.122773916757228,0,0,0,0,0.410305959682317,0.225273681133516,0.0251620883469424,-0.00701155745022152,0,0,0.00899377465450846,0,0.00693243837902185,0,0,0,0,0,0,0.0481766675131643,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0.216676421485671,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.386034944963645,0,0,0,0,0,0.305217219292484,0,0,0,0.0578446320311369,0,0,0,0,-0.0988847438321948,0,0,0,0,0,0,0,0,-0.282502511575821,0.0111037664601184,0,0,0,0,0,0.117299263079207,0,0,0,0.162655256237885,0.265715976871598
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585367099147565,0,0,0.0390684752497378,0.0538560009386237,0.679103126458692,0,0.0219294538124519,0,0,0,0,0,0,0,0,0,0,0,0,0.065758771877619,0.0377644462965145,0,0,0,0,0,0,0,0.0304921988689348,0,0,-0.0107193829850781,-0.0894281820141115,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210079477885257,0,0,-0.162324038685928,0,0,0.0388199980703934,0,0,0.184229901984889,3.46944695195361e-18,0,0,0,0,0.267084790257088,0.139684598672809,0,0,0,0.203731951154896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163975640243408,-0.0583392033132335,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155134245930019,0,0.12492145481661,0.246917051369009,0.166172162796706,0,0,0.203580321527536,0,0,0,0,0,0,0,0,0,0.023843619147012,0,0,0,0,0,0.0909377801345537,0,0.0281668870654757,0.0208475005610701,0,0,0,-8.8447219774471e-05,0,0
X601881.CH.EQUITY,0,0,0,0,0,0.00691836319796117,0,0,0,0,0,0,0,0.195669583134167,0,0,0,0,-0.0312197864352753,0.266092512252101,0,0,0.063989692901846,0.177904466360154,-1.38777878078145e-17,0,0,0,0.279374200079058,0,-0.0235853664649732,0,0,0,0,0,0,0,0,0,-0.0785483375303864,0,0,0.0856088485289701,0,0,0,0,0,0,0,-0.0122154140110243,-0.0273303933171352
