,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.269777034357235,0,0,0,0,0,0,0,0,0,0.143701446442057,0,0,0,0,0,0,0,0,0,0.113129879598463,0,0,0.00282161592356338,0,0,0,0.142707078835505,-0.0199852226781253,0,0,0,0,0,0,0.135113312405745,0,0,0,0,0,0.0942572165763326,0,-0.266663660191774,0,-0.0184855819194143,-0.152572492559571
X002142.CH.EQUITY,0.218206127104162,0,0,0,0,0.150724869993215,0.0666917203095971,0,-0.018727998596252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140548190853036,0.0784508518156143,0.0495480038681556,0,0.134793958017237,0,0,0,0,-0.0611143345464206,0,0,0,0,0,0,-0.058834273405149,-3.46944695195361e-18,0,0,0,0,-0.0938995443313008,-0.145379820420008,-0.215601656041212
X600000.CH.EQUITY,0.0635124065719358,0,0,0,0,0.113365771335949,0,0,0,0,0.428650199215116,0,0.10756440901952,0,0.0218697617525653,0,0,0,0,0,0.242466047160605,0,0,0,0.0242388399633046,0,0,0,0,0.00781055000277195,0,0,-0.0462961056629433,-0.0228507786438698,0,0,0,0,0,0.0667654262562794,0,-0.018642163656832,0,0,0,0,0,0,0,0,0,0.096629693748621
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.238720961630573,0.0243265191153146,0,0,0,0.365372022758248,0,0,0.06948471550682,0,-4.33680868994202e-19,0,0,0,0,0,0.0916267633962816,0.0835675082853808,0,0,0,0,0,0,0.0558876347356837,0,0,0,0.0685300208887873,0,0,0,0,0,0,0,0,0,-0.00481916382807036,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.00832499987641606,0,0,0,0,0.237359362489996,0.0813561523324856,0,0.226945030221778,0,0,0,0,0,0,0,0,0,0,0.146815714347552,0,0,0.271956428262257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.134520490289047,0.173021384891492,0.0931278793472465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779155017769121,0,0,0,0,0.307367899665904,0,0,0.104723005435363,0,0,0,0.110612153267237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000901096731445316,0
X601166.CH.EQUITY,0.0791065149835083,0,0,0,0,0.284649900547676,0,0,0,0,0,0.176910860964439,0.0253512411172019,0,0.0759745008117265,0,0,0,0,0,0,0,0.0781160958663163,0,0,0.00133191256295614,0,0,0,0,0,0,0.477862026784252,0,0,0,0,0,0,0,0,0,0,0,0,0.045248334915131,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.154272356623732,0.144451707833214,0.48600417453689,0,0,0,0,0,0,0.112834821116056,-0.0270124536111226,0.0117530019687716,0,0.0886037625779082,0,0,0,0,0,0,-0.0324949180288367,0,0,0,0,0,0,0,0.150012735732965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376471454596251,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.191054347420895,0,0,0,0.275247835696231,0,0,0,0,0.0358659772425213,0,-0.1501533433017,0,0.00409927519874939,0,0,0.364861672813052,0,0,0,0,0,0,0.17419396195423,0,0,0,-0.0878120824338731,0,0,0.198341916919807,0,0,0,0,0,-0.0860472306150504,0,0,0,-0.125826214403479,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.252168713413828,0,0,0.567487371021558,0,0.0467615775034576,0.1088237791207,0,0,0,0.0143558560745233,0,0,0,0,0.0660341716074758,0,0,0,0.0243358415881376,0,0,0,0,0,0,0,0.0288817578138581,0,0,0,0,0,0,0,0.0283206043431713,0.0512423047558631,0,-0.0129779796827738,0,0,0,0,0.0549357394508196
