,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.125380136178948,0,0,0.650017829066327,0,0.0255128381423073,0,0,0,0,0,0,0.0700169969479691,0,0,0,0,0,0,0,0,0,0.0461160475930788,0,0,0,0,0,0.0962654912416512,0,0,0,0,0.0558994769000556,0,0,0,0,0,0,0,0,0,0,0,-0.244545367591554,0,-0.138451255586654,0,0,0,0.00468557049377128
X002142.CH.EQUITY,0,0,0.0727754923907623,0,0.438892409995037,0,0,-1.73472347597681e-18,-0.0808911477320674,0,0,0.0434017265459571,0,0,0,0,0,0,0,0,0,0.11850137406554,0,0,0,0,0,0,0,0,0,0,0.28063148333598,0,0,-0.195441738360767,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201154711150319,0,-0.0219225297953559,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.00696095489491976,0,0.375908568205636,0,0,0,0,0.0503495672426965,0.00625458018118483,0,0.0292511987659117,0,0,0,0,0,0,0,0,0,0,0,0,0.213070006119624,0,0,0,0,0,0,0,0,0,0.0456458575769771,0,0,0.0475555426232198,0,0,0,2.16840434497101e-19,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.214821711587786,0,0,0,-0.052402173138503,0,0,-0.33265185467346,0,0,0,0,0,0,0,0,0.770520148301511,0,0,0,0,0,0,0,0,0,0,0.36849466502847,0.0654632531430049,0,0,0,0,0,0.0796581338438762,0,0,0,0,0,0
X600036.CH.EQUITY,0.196486084289362,0.259766487136667,0,0,0,0,0,0,0,0,0,0,0,0.136722222425058,0,0,0,0,0,0,0,0,0,0,0,0,0.0375207252185304,0,0,0,0.199313419803174,0,0,0,0,0,0,0,0,0,0.0305311561922437,0.0549117955176167,0,0.0117441334697882,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.165327271677804,0.109889002070912,0,0,0,0,0,0.0119704127127892,0,0,0,0.443341465682015,0.114713728339223,0,0,0.00734192913732987,0,0,0,0,0,0,0,0,0,0,0,0,0.0643499990552006,0,0,0,0,0,0,0,-0.00350283462885953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267629097743035,-0.06126527880924
X601169.CH.EQUITY,-3.46944695195361e-18,0,0,0,0,0.0400378510191748,0,0.283719123685919,0,0.259574215335571,0.0423571076804504,0.0159051379747844,-4.33680868994202e-19,0,0.070562067709258,0.0776184915815863,0,0,0,0.0920079238412719,0,0,0.0247269826693516,0,0,0.0646875402841904,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561427196858167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273954644819119
X601229.CH.EQUITY,0,0,0,0,0,0.421856569906054,0.511232903953417,0,0,0,0,0.0779008059543239,0,-0.0295273964549627,0,0,0,0,0.217003071130243,0,0,0,0,0,0,0,0.00682495336181789,0,0,-0.0226700662380924,0,0.144446947159349,0,-0.0920139552028258,0,0,0,-0.403187703343654,0,0,0,0,0,-0.0102973871248826,0,0,0,0,0,0,0.038554266096383,0.2211501020393,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.135041681949382,0,0.0984426456042184,0.412444073267959,0,0,0,0,0,0,0,0,0.0162476183303547,0,0,0,0,0,0,0,0,0,0,0.00747662157850279,0.0367580637955013,0,0,0,-0.00900845747513176,0.208330871999622,0,0,0,0,0,0,0,0,0,0,0.132534271012052,0,-0.0311656989577945
X601328.CH.EQUITY,0,0,0.436420342090817,0.0666581727144249,0,0,0.0515656972971706,0,0.0620909369476131,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203137796753272,0,0,0,0.0295202933390838,0,0.0536990667622255,0.122722752279031,0,0,0,0,0,0,0,0.0638456483579706,0,0,0,0
