,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.00363174016248481,0,0,0,0.14686621791838,0.0790016804426139,1.73472347597681e-18,0,0.449535456963956,0,0,-0.023272420695584,0,0,-6.93889390390723e-18,0,-0.0743557033054704,0,0,0,0,0,0,0,0.0914352708697747,0,0,0,0,0,0,0,0,-0.0514686442951149,0,0.139030680301403,0,0,0,0,0,0,0.160204785104846,0,0,0,0,0,0,0,0.102010515575355,0.0238498690959383
X002142.CH.EQUITY,0.284715265729393,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0.18478434322157,0.258550256341669,0,0,-0.0166457133468753,0,0,0,0,0,0,0,0,0,0.175056648360259,0,0,0,0,-0.0128098892736242,-0.187106827918702,0,0,0,0,0,0,0,0,0,0,0.151205363388266,0,0,0,0,0,0.0640898265136071,-0.111103408845664,0
X600000.CH.EQUITY,0.0254182631078518,0.182738853514063,0,0,0,0.148471009833793,0,0.0794366943850603,0.106797556248889,0,0,0.143831157936922,0,0.00187623982610674,0,0,0,0,0,0,0,0.0225715507742841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278751340614448,0,0,0,0,0,0,0,0,0,0,0.0259460491558524
X600015.CH.EQUITY,0,0,0.153579289919831,0,0,0,0.0246248763812034,0,0,0,0,0,0,0.222759416264137,0,0.171594166387572,0,0,0,-6.93889390390723e-18,0,0.00696304593458621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156261772847431,0,0,0,0,0,0.0034640236686155,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.197312947454074,0,0,0,0,0,0,0,0.103712747022052,0,0,0,0.279128771109172,0,0,0,0,0.340292426589744,0,-0.13585773457222,0,0,-0.160866606368171,0,0.0672139801743055,0,0,0,0,0,0,0,0,0,-0.086492096339462,-0.340632744289369,0,0,0.340893055530679,0,-0.127651179204468,0,0,0,-0.0431829521684198,0,-0.0743559030510117
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.384262511781359,-0.0589120661173463,0,0,0,0,0,0,0,0.338125623178546,0,0,0,0,0,0,0,0.18541727460453,0,0,0,0,0,0,0.280939556719553,0,0,0,0,0,0,0,0.094316307938604,0,0,0,0,0,0,0,0.0147686935963632,0,-0.0444770628430685,0
X600919.CH.EQUITY,0.331128959316164,0.0957013426278055,0,0,0,0,0,0.0619020287733856,0,0,0,0,0,0.368814864345562,0,0,0,0,0,0.188120719658063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198200643487699,0,-0.0603706602099608,0,0,0,0,0,0,0,0,0.131653069820928,0
X600926.CH.EQUITY,0,0.220142802340916,0,0,0,0.00908726505983739,0.304432795931117,0,-2.16840434497101e-19,0.0281681403053134,0,0,0,0,0,0,0,0,0,0,0,0,0.248627842979742,0,0,0,0,0,0,0,0.0828378076006593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234136057490848,0,0,0,0,0,0.0191012985149898
X601009.CH.EQUITY,0,0.361092322495845,0,0,-0.245846580330267,-0.424907195774111,0,0.225695347691382,0,0,0,0,0,0.208481355540817,0,0.0176315916552493,0,0,0,0,0,0.107374081593246,0,0.341492588134657,0,0,0,-0.0797098762839419,0,0.308337313122326,0,-0.047263988117333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161773697499444,0,0,0.15782490095967,0.203330469268789,-0.262201803859657
X601166.CH.EQUITY,0.431245642027231,0,0,0,0,0,0,0,0.364098610151903,0,0,0,0,0,0,0,0,0.110961553815298,0,0.128198952671229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235523170836843,0,0,0,-0.183555212321809,0,0,0,-0.105270083761506,0,-0.0134811732077909
