,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.411054171794762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12854988514901,0.069199518431533,0,0,0,0,0,0.0555712303855675,0.0319672802150408,0,0.246738808461187,0,0,0,0,0.112807863837563,0,0,0,0,0,-0.0503752450736228,0
X002142.CH.EQUITY,0,0,0,0,0.442614740928733,0,0,0.269512879878042,0,-0.116399543370972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111916325402645,0,0.156972975146221,0,0,0.107712842698627,0,0,0,0,-0.0764468304290285,0.210684502711791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.342846545187865,0,0,0.120492520520332,0,0,0,0,0.134919956208428,0,0,0,0,0,0.0793314920121472,0,0,0,0,0,0,0,0,0,0.00932125569874376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146342876167027,0,0,0,0,0,0
X600016.CH.EQUITY,2.77555756156289e-17,0,0,0,0,0.256549313464174,0.00326500676394447,0.0337441712011141,0,0.333075459054641,0,0,0.00233519762570314,0.0117966042715948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728177711962954,0,0,0,0.14636376076057,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.186959026391806,0.348741065181554,0,0,0,0.226628328056955,0,0,0,0,0,0,0.125193196224843,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0427877180695217,0,0,0,0,0,0,0,0,0,0.122935851549196,0.113877070573863,0,0.0102490325377905,0,-0.0484431168428229,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042430617420488
X601166.CH.EQUITY,0.0161671293184309,0,0,0.0533395504641799,0.344255201677975,0,0,0,0,0.0660347126496555,0,0.263915962164087,0,0,0,0.00876801242167989,0,0,0,0.119796044773034,0,0,0,0,0,0,0,0,0,0,0.0557318860956016,0,0,0,0,0,0,0,0.0565021277327452,0,0,0,0,0.0465537811451337,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.0306639646564619,0,0,0,0,0,0,0,0,0,0.229009481371451,0,0,0.156539747744295,0,0,0,0,0,0,0,0.0302706628894974,0,0,0.30270457745456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183404961664899,0,0,0,0
X601229.CH.EQUITY,0,0.222005006924436,0,0.172795789213876,0,0,0,0,0,-0.124285171273506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357730345155306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173744322150827,0,0,0,0.0474821030301851,0.0170434115725327,0,-0.0196542041160156
X601288.CH.EQUITY,0,0,0.0437950440775097,0,0,0.17488070736235,0,-0.0427022394739787,0,0.370503179019388,0,0,0.261741268285755,0.226050004740236,0,0,0,0,0,-0.123687764981889,0,0,0,0,0,0,-3.46944695195361e-18,-0.0176115530659162,-0.0600201945451487,0,0.0777454579233509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0.292617433623046,0,0.319204323781383,0.218564420191679,0,0,0.03689165059365,-0.00666120773039061,0,0,0,0,0,0,0.141299755766872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112148108672553,0,0.081514008285158,0,0,0,0,0,0,0,0,-0.0143361819398527,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.121387716230673,0.236203641701661,0,0,0,0,0.295945552999852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208774100288205,0,0,0,0,0,0,0,0,0,0,-0.0149625379177591,0,0,0,0,0.051146354401438,0,0
X601818.CH.EQUITY,0.0960642530503812,0,0,0,0,0.332148185791806,0,0,0.231108003565776,0,0.0651564944939414,0,0.141026984698774,0,0.0348620436197054,0,0,0,0,0,0,0,0,0,0.012522177825727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253710380424918,0,0.0383049450943599
X601939.CH.EQUITY,0,0,0,0.101940260528373,0,0,0,-0.0548019502367461,0.423194163357708,0,0.140755748666598,0,0,0,0.270108960522827,0,0,0,0,0.0775864309721432,0,0,0,0,0,-0.0873359238443423,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00980746027828304,-0.0509039906875126,0,0,0,0,0,0,0,0,0,0,0,0.0905189097603273
