,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.113779084547146,0.117670752267811,0,0.116154970879979,0.128701152704581,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.0964585290975447,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0840952633874561,0,0.0731583953106587,0.0930353282234739,0,-1.73472347597681e-18,0.0140177616966512,0,0.0294832294928192,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.150759621744362,0.548022696913367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358727121448419,0,0,0,0,0,0,0.0692259260300862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25529947579811,0,0,-0.0471665917761189,0,-0.00872706466816106,-0.183861409341892,0,0,0,-0.0387654090548937,-0.0523035864461524
X600000.CH.EQUITY,0,0,0,0,0.164216271959515,0,0,0,0.143151261716399,0,0,0,0.175335027808616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260094899761546,0,0,0,0,-0.0137968408581009,0,0,0,0,0,0,0.0891826826760714,0,0.681957809833202,0,-0.122610120922594,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.186889282574983,0,0,0,0.228799874293014,0,0,0,0.133028036796384,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.552912533243085,-0.516230189044417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183106474069607,0,0,0,0,0,0,0,0,0,0.0461382108288617,0
X600036.CH.EQUITY,0,0.268716684889826,0.161790012843473,0,0,0,0,0.0199437954781144,0,-2.16840434497101e-19,0,0,0.344206793152221,0,0,0,0,0.124808143639639,0.0169399398619964,0,0,0,0,0,0,0,0,0,0,0,-0.00748716196514149,-0.0212673830511225,0,0,0,0.0230632684800715,0,0,0,0,0,0,0,0,0,0,0.0972839812326075,0,0,0,0.0873329606822918,0,0
X601166.CH.EQUITY,0.0166748344014257,0.0361528089579362,0.0912057196610348,0.0482472856541083,0.0120585659524716,0,0.0733347117075758,0,0,0,0,0.041810174735877,0,0.469249403642037,0.0569859023737308,0.0715608133619566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309514985513789,0.0259000508474765,0,0,0,0,0,0,0,0.0513216427164514,0,0,0.0712699035315955,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,-0.010367330940149,0,0,0,0,0,0,0,0,0,0,0,0.751240059781876,0.0873672122689646,0,0,0,0,0,0,0.0489487690157364,0,0.044939356826314,0,0,-0.00452908086196933,0,0.00506630499517638,-2.16840434497101e-19,0.0257712078491021,0,0,0,0,0,0,0,0,0.0958923350017103,0,0,0,0,0,0,-0.0405625371597466,0,0,0,0,0,-0.0519210267490535
X601229.CH.EQUITY,0,0,0.00379910679634497,0,0,0,0,0,0,0,0.721213149094478,0,0,0,0,0,0,0,0.490276172851946,0,0,0,0,0,0,0,0,0,0,0.13147953240378,0,0,0,0,0,0,0,0,0,0,0,0,-0.256948033422,0,0,0,0,-0.153906638324853,0,0,0.0708183952708735,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.922599356382991,0,0,0,0,0.0588902187963517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115905776803503,0,0,-0.0685484450711413,0,0,0,-0.102949465916507,0,-0.0147663913950491,0,0,0,0,0,0,0,-0.0472295977541494,0,0
X601328.CH.EQUITY,0,0,0,0.327814453893898,0,0,0,0.250035884575219,0.212387948870772,0,0,0,0,0.0103983207498418,0,0,0,0.00466684052228935,0,0,0,0,0.0474859756921446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256270063418778,0,0,0,0,0,0,0,0,0,0,0,0
