,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.254773414528103,0,0.0612992444439491,0.0368729833082075,0,0,0,0,0,0,0.0501733187439106,0,0,0,0,0,0,0,0,0,0.117651201106753,0,0,0,0,0,0,0,0.165141081622495,0,0,0,0,0,0,0,0.075224122697668,0,0,0,0,0,0,0.0976055481393167,-0.287974832738242,0,0,-0.104378491345005
X002142.CH.EQUITY,0.232991809277714,0,0,-0.103760715893209,0,0.221540258876621,0.0907979784335839,0,-0.0488953971289136,0,0,0,0,0,0.0604345121637275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838284732617631,0.0866358154614891,0.0215274865245993,0,0.236305268042296,0,0,0,0,-0.128153717813585,0,0,0,0,0,0,-0.0761726445800115,0,0,0,0,0,-0.138948786076439,-0.116851704101404,-0.213102788476792
X600000.CH.EQUITY,0.0791812674492981,0.00835185929603301,0,0,0.0296257740816472,0.0715050428623557,0,0,0,0,0.414649539937102,0,0,0,0.0385806685360059,0,0,0,0,0,0.210908471527135,0,0,0,0,0,0,0,0,0,0,0,0,-0.00426856836369158,0,-0.00909265972175078,0,0,0,0,0.0925015337936714,0,0,0,0,0,0,0,0,0,0,0,0.142252777289739
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0665645242820502,0,0,0,0,0.16496294051064,0.124847606016027,0,0.0666063788589239,0,0,0,0.0110138745810857,0,0,0.040489295939665,0,0,0,0.101332206192866,0.0576138410241426,0,0,0,0,0.266620962999483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.0753749427967453,0,0.120187672420939,3.46944695195361e-18,0.378907428445085,0,0,0,0,0,0,0,0,0,0.0400080123499557,0,0,0,0,0.306887323166971,0.0119572760697112,0,0,-0.0376730138342543,0,0,0.218746824676692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.273080459354768,0.119474727987749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852246058855666,0,0,0,0,0,0,0,0.12697283292577,0,0,0,0,0.0056802060178777,0,0,0.17858198714003,0,0.111717033432818,0,0,0,0,0,0,0,0,0,0.0921712128595694,0,0,0,0,0.0205292694718366,0.0017017739338956,0
X601166.CH.EQUITY,0,0,0,0.14948025143813,0,0.492321508489721,0,0,0,0,0,0.0335032992031483,0.0241508538068072,0,0,0.0540590673912915,0,0,0,0,0,0,0,0,0.0108481948896567,0,0,0,0,0,0,0.0542284110690218,0,0.220029897776038,0,0,0,0.0269518221805436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.253794829125491,0.453765417421262,0,0,0.111222787955845,0,0,0,0.147330803857139,0,0,0,0.124662566010489,0,0,0,0,0,0,-0.063791673916402,0,0,0,0,0,0,0.049156755204016,0,0.0108543213808122,0,0.0865691754826827,0,0,0,0,0,0,-0.0315298686374512,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.254121047318515,0,0,0,0.173546678426483,0,0,0,0,0,0.0402231239838913,-0.10468879308921,0,0,0.0494978594059217,0,0,0.383426935579503,0,0,0,0,0,0,0.102712292485711,0,0,0,-0.0689553521526177,0,0,0.0335733035172363,0,0,0,0,0,0,0,0,0,0,0.179942724175001,0
X601288.CH.EQUITY,-0.0743892194112389,-0.0309999849795455,0,0,0,0,0,0.0551169565634183,0.0912511584453942,0,0,0.548263249539075,0,0.0665378347478652,0.171649035211431,-0.0428604531319934,0,0,0,0,0,0,0.27710106630399,0,0,0,0.0634990702986507,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234926975757977,0.0526651892567855
X601328.CH.EQUITY,0,0,0.28577700938898,0,0.122949593728362,0,0,0.156220139200055,0,0,0,0,0,0.0293344679318689,0.0665781697673276,0.150854882923067,0,0,0.178817407878685,0,0,0,0,0.0164994445123064,0,0,0,0,0,0,0,0,0.0198558384104798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123690456642919,0,0,0.0323387680138207,0,0
X601398.CH.EQUITY,0,0,0.136985604584138,0,0,0,0,0,0,0.0753435017193996,0.3557703469915,0,0.0346610922956142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149817689268336,0,0,-0.175598160253922,0,0,0.0557298384539586,0,0,0,0,0,0,0,0,0.139074422641784,0,0,0,0.153913798706076,0,-0.0178893976561608,0
