,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.230706365472083,0,0,0,0.142313872423687,0,0,0,0,0,0,0,0,0,0,0,0,0.0874238022853353,0,0,0,0,0.0337831540930513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282412725590072,0.00921137528103227,0.0591773481297934,0.0033471490343324,0,0,0.0626525434610525,0,0,-0.0334554991535326,-0.0728326952959506
X002142.CH.EQUITY,0.0953187955500165,0,0,0,6.93889390390723e-18,0.270783237035243,0.101883040312571,0.0361964834497405,0,6.93889390390723e-18,0,0,0.0792924169795825,0,0,0.144745796232038,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0529221130844982,0,0,-0.00394945284983737,0,0,-0.0158223261041704,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0302253912061687,0,0,-1.0842021724855e-19,0
X600000.CH.EQUITY,0,0,0,0.133505197982383,1.38777878078145e-17,0.0236759814036408,0,0,-8.67361737988404e-19,0,0,0.228042876223413,0.0369696554501748,0.0686074576742376,0,0,0.216279697199171,0,0,0,0,0,0,0,0,0,0,0.0882106408466942,0,0,0,0,0,0,0,0.0816411804690981,0,0.0101031876485597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.464946945208716,0,0.0395242571120004,0,0,0,0,0,0,0,0,0,0.022807420255487,0,0,0,0,0,0,0,0,0,0.528532774088582,0,0,0,0.134814773836645,0,0,0,-0.150163108924173,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0085966455070548,0,0,-0.0670933336780472,-0.140502716594508,-0.0179839099119045,0.0713033899184101
X600016.CH.EQUITY,0,0,0.108158229937942,0.107807657102168,0,0,0,0,0,0,0,0,0,0,0.135044171010067,0.00855703523084939,0,0.205202706620831,0.0591791448662215,0,0.164917386605188,0,0,0.087643630372107,0,0,0,0,0.0670228473141639,0,0.0192065462086568,0,0.0382653529087448,0,0,0,0,0,0.142371465564677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.239181780818368,0.32908933283097,0,0,0,0,0,0,0,0.0331910329943702,0,0,0,0,0,0,0.0577957341940312,0,0,0,0,5.42101086242752e-20,0,0,0,0,0.169152927643169,0,0,0,0.113269640196195,0,0,0,0.00506050719076763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.0451915817607618,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.146084174764866,0.0465306792880873,0,0,0,0,0,0.166422460292156,0.0445495480700886,0.00709844107218498,0,0,0,0,0,-0.000204813799103234,0,-0.0668722357524242,0,0,0,0,0,0,0,0,0,0.182048656680945,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0.0139838826634515,0,0.176586547703565,0,0,0,0.0589376859275822,0.185913180145877,0,0,0,0,0,0,0,0,0,0,0,0.0693914781832848,0,0.0357010488390575,-0.0426634032263119,0,0,0,0,0,0.0328087099876241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.100092594573581,0,0,0,0.394001248614565,0,0.357106394906181,0,0,0,0,0,0,0,0,0,0.00840320845276143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817370252592597,0,0,0.0551292380488048,0,-0.0413291923460272,0,0,0,-0.147748969901076,0,0
X601166.CH.EQUITY,0,0.198641362593432,0,0,0,0.151504736351367,0,0,0.207254567812387,0,0,0,0.00387911322873769,0.192092500148861,0,0,0,0,0,0.018421453711383,0,0.0642270628452508,0,0,0,0,0,0,0,0,0,0,0,0,0.016197029514946,0,0,0,0,0.0560618476958702,0,0,0,1.38777878078145e-17,0,0,0,0,0.0292464825242141,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.20050506698874,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0345190405736443,0,0.310934743594938,0,0,0,0.209304792467169,0,0,0,0.219172409301643,0,0,-0.0262249144154661,0,0,-0.0623626818741279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0698046870385391,-0.0332925655609916,0
X601229.CH.EQUITY,0,0,0.31835005278855,0,0,0,0,0,0,0,0.139152347084193,0,0,0.0827466821309722,0,0.0382286869041077,0,0,0,0,0,0,0,0,0.172488911939983,0,0.020765009386789,0,0,0,0,0,0,0,0,0,0.213272443960628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117460009130758,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376725328476696,0,0,0,0,0.287327469509655,0.0745219516758231,0,0,0.025288766969648,0.0702767891969427,0,0,-0.0619324242454445,0,0,0,0.0386666929973202,0,0.0405205095234912,0.0932259163598225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.450578799370284,0.35062761784063,0,0,0,0.0201803861052168,0,0,0,0,0,0,0.014677914683194,0,0,0,0,0,0,-0.0115504614604382,0,0.0635227340052392,0,0,0,0,0,0,0,0,0,0,0.00999307999483516,0,0,0,-0.051529541112998,0,0,0,0.0666212341992971,-0.0845139166071522
X601398.CH.EQUITY,0,0,0,0,0.112193842651556,0,0,0,0,0,0,0,0.12433214743042,0,0,0,0.0357762740113959,0.0894697803645292,0.337896726982543,0.0947651168686661,0,0.273744890245242,0,0,0,0,0.0157643811370802,0,0,0,0,0,0,-0.176712993529417,0,0,0,0.128805025748379,0,0,0,0,0,0,0,0,0,0,0,0.0312928570022223,-0.0071286688884954,0,-0.168310669391561
X601577.CH.EQUITY,0,0.294075288695153,0,0,0,0,0,0,0,0,0,0.0399849322336798,0,0,0,0,0,0,0,0.103179568265182,0,0,0.0864119075415034,0,0.249442773038316,0,0,0,0,-0.0257098775278863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136762183557397,0,0,0,0,0
X601818.CH.EQUITY,0,0,0.166558249084797,0,0.454600706526319,0,0,0,0,0,0,0,0,0.0667357301087148,0,0,0,0,0,0,0,0,0,0,0.223627840460751,0,-0.0401963929905205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117865872092531,0,0,0,0,0
X601838.CH.EQUITY,0,0,0,0.0940866568727535,0,0,0,0.00974398343788952,0.0938627984925684,0.0942193887392688,0,0,0,0,0,0,0,0,0.0276465551170125,0,0,0,0,0.0897121308353655,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.146250283883994,0,0,-0.0479148804840111,0,0.17855114106546,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.0382192041888728,0.0262030013915518,0,0,0,0,0,0,0,0.399347988809692,0,0.214484108851663,0.032747967315303,0.119296465057209,0.170849008291117,0,0.086086901424513,0,0,0,0,0,0,-0.0640136130194955,-0.03241506827341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360219214367832,-0.0295866986450481,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0.174800853862475,0,0,0,0.423349872512108,0,0.209578521106188,0,0,0,0.0948384745937108,0,0,0,0,0,0,0,0.148705359091137,0,0,0,0,-0.071967674014924,0,-0.0350821559660842,0,0,0,0,0,0,0,0.188369678623271,0,0,0,-0.137799148430078,0,0,0,0,0,0,0.189410343580192
X601997.CH.EQUITY,0,0,0,0,0.101343394335813,0,0,0,0,0,0.135261851734903,0,0,0,0,0.168340906817768,0,0,0,0.262430077805019,0,0,0,0.0914577501887462,0,0,0,0,0.0314656973193472,0,0,0,0.1098109665587,0,0,0,0,0,0,0.0238749266641391,0,0.120464465635755,0,-1.73472347597681e-18,0,0,0,0,0,0.0442832449479196,0,0,0.0295464411119473
X601998.CH.EQUITY,0,0.247001799017731,0,0,0,0.11294915101158,0,0,0,0,0,0,0,0,0.048209232896561,0,0,0,0.142808571354073,0.0480087123545903,0,0,0,0.22150544736105,0,0.111792441687036,0,0,0,0,0,0,0,-0.0255042113241104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238994620079869,-0.108699116085027
X601658.CH.Equity,0.147817045312778,0.0552945262895529,0,0,0,0,0,0,0,0,0,0,0.124403279340774,0,0,0,0,0.154860904462656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335190817558502,0,0,0,0,0,0.162258687745262,0,0,0,-0.0486480395117963
X601916.CH.Equity,0,0.141940886683331,0,0,0.00406590888989038,0,0,0,0,0,0,0.390223317316975,0,0,0.0385582859036939,0,0.103109527245016,0,0,-0.130487390348466,0,6.93889390390723e-18,0,0,0,0,0,-0.199812640595718,0,0,0,0,0,0,0,0,0,0,0.430665699800916,0,0,0,0,0,0,0,0,0,0.0364894354453057,0,0,0.160641964606614,-0.238918737234484
X601077.CH.Equity,0,0,0,0.101376701088883,0,0,0,0,0,0,0.510589086900539,0.104758734873405,0,0,0.0486832928302124,0.030837316291074,0,0,0,0,0.011384218985772,0,0,0,0,0,0,0.0460909238870087,0,0,0,-0.0427629627740322,0,0,0,0,0,0,0,-0.0499996830652605,0,0,0,0,0,0,0,0,0,0,0,0.10679073271361,0
X11.HK.EQUITY,0,0,0,0,0.142723621528051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200445410797588,0,0,0,4.33680868994202e-19,0,0,1.73472347597681e-18,0,0,0,0,0.152233486645097,0,0,0,0,-0.00359274889169676,0,0.268886259491032,0,0,-0.110088246387838,0.338091427047969,0,0,-0.00440996449309078
X2388.HK.EQUITY,0,0,0,0,0.456529300942753,0,0,0,0,0,-0.140031720237278,0,0,0,0,0,0,-0.342694461261144,0,0.133909495276478,0,0,0,0,0,0,0,0,0.201207227102819,0,0,0,-0.652222037731599,0,0.107822505894478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256674546808512,-0.00727420365170094,0.0441569219532633,-0.348325672204064
X5.HK.EQUITY,0,0,0.115740387152394,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.402211547715856,0,0,0,0.19006744294032,0,0,0,-0.197098699388085,0,0,0,-0.00556994968705362,0,0,0,0,0,0.157215273762945,0,0,0,0,0,0.364472101761558,0,-0.251212381776122,0.0896772694141891,0.195298220284337,-0.304617333768828,0
X2880.TT.EQUITY,0,0,0,0,0,0,0,0,-0.118976461833113,0,0,0,0,0.0316350926534717,0,0,0,0,-0.0140413086501961,0,0.187380595358925,0,0,0,0,0,0,0,0,0.294319739879877,0,0.436948268644392,0,0,0,0,0,0,-0.0353906861803989,0.0904389554887543,0,0,0,0,0,0.0424180151796781,0,0,0,0,0,-0.0137988168917394,0
X2884.TT.EQUITY,0,0,0,0,0,0,-0.0218566206436882,0,0,0,0,-6.93889390390723e-18,0,-0.0297522560080234,0,0,-0.0845429634501554,0,0,0,0,0,0,0,0,0,0,0,0.363733658052652,0,0.242475349474274,0.110796189989581,0,0,0,0,0,0,0,0.033052931656769,0,0,0,0,0,0,0,0.101022903383186,0,0.114511660444146,-0.0668253732802686,0,0
X2887.TT.EQUITY,0,0,0,0,0,0.3337855190638,0,0,0,0,0,-0.0561627895962305,0,0,0,0,0,0,0,0,-0.0189591346558365,0,0,0,0,0,-0.0633123260150574,0,0,0,0,0.302783344661741,0,0,0.0788616025343171,0,0,0,0,0.168252082257356,0,0,0,0,0,-0.120634684852643,0.322732116662156,0,-0.0669861879059805,0.0719691806164953,0.0609298682879657,0,0.008212514286216
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104730331019484,0,0,0.552009966599942,0,0.124994915388501,0,0,0,0,0,0.0103966640695365,0,0,0.313452113425204,0,-0.164284821345739,0,0,0,0,0,0,0,0,0.0655298030910498,0,0
X000166.CH.EQUITY,0,0,0,0,0.0631651943489662,0,0,0,0.0204286002409428,0,-1.38777878078145e-17,0,0,0.057623716242874,0,0.0477009913541116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404375279967319,0,0,0.317076327730969,0.126446919577601,0,0.203378294817333,0,0.112222410829812,0.00499675138575735,0,0,0.171185484423529,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113457524087525,0,0,0.0860290744852273,0,0,0,0.105375133437029,0,0,0.212221429314454,0,0.184247461135817,0.102149035054636,0,0.0857039227704519,0.420064709296389,0,0,0,0,-0.145069911270892,0,0.0688077498376142,0,0.0273861295289523,0,-0.060826348703378,-0.0389015480538663,-0.023652656235528,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500256498849185,0,0,0,0,0,0,0.230294658556549,0,0.0567820089905904,0.608106216612216,0,0,0.0254470304035564,0.0147680894673391,0.0425756419433732,0,0.0139479679847947,0,0,0,0,0,0,0.041893728571736,-0.115269593724244,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0176251146794152,0,0,0,0,0.0885260738344883,0,0,0,0,0,0,0,0,0.0536377587192359,0,0,0.625833968097855,0,0,0,0.208621379828183,0.0211076016290055,0,0,0,0,0,0,0,0,0,0,0
