,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.399704702836947,0,0,0,0,0,0,0,0,0,0,0,0,0.00873335791966522,0,0,0,0,0,0,0,0.0924683349601401,0,0,0,0,0,0,0.12617043014264,0,0,0,0,0,0,0.0350524342089597,0,0.0808729574373777,0,-0.0708147663789181,0,0.129781450921172,0,0,0,0,0,0,0,0.0569181100234185,-0.0729536974940536
X002142.CH.EQUITY,0.360817869292705,0,0,0,0,0,0.110511382141983,0,0.0708136818487046,0,0,0,0,0.305808693508226,0,0,0,-0.0599834435929752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102113902992423,0,0.14050083273604,0,0.0639157454491306,0.0270388968877301,0,0,0,0,0,0,0,-0.045357581965386,0,0,0,-0.00885270812135632,-0.0211799464999331
X600000.CH.EQUITY,0,0,0,0,0,0.565592274067529,0,0,0,0,0,0.0142156894926356,0,0,0,0,0,0,0,0,0,0,0,-0.180989872774623,0,0,0,0,0,0,0,0,0,0,0,0,-0.277750604839597,0,0,0,0.328908259311877,0.115522089678013,0,0,0,0,0,0,0,0,0,4.33680868994202e-19
X600015.CH.EQUITY,0.0555915142018741,0,0.111367070071068,0,0,0,0,0.481083048132714,0,0,0,0.0726365796280064,0,0,0.138469047978027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158829037155167,0,0,0,0,0,0,0,0,0.0389532901665578,0,0,0,0,0,0,0,0,0,0.00823440864356238,0,-0.00972424319336585,0,0
X600016.CH.EQUITY,0,0,0.061938598404107,0.11962662824509,0,0,0,0,0,0,0,0,0,0,0.300186752090343,0,0,0,0,0.11070840574645,0,0.0567935261440896,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122649270809105,0,0,0,0,0.000873779493273878,0,0,0,0.0856538730021185,-0.0698433585635216,0
X600036.CH.EQUITY,0,0,0.46903583623271,0,0,0,0.00899446774917135,0,0,0,0.0672524579964272,0,0.0522158575450933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745052409963022,0,0,0,-0.0729139437385537,0,0,0,0,-0.15168467941276,0.372479948477166,0,0,0,0,0,0,0.146146763041403,0,0,0,-0.150052015273909,0.0967219634683714
X601166.CH.EQUITY,0,0.130223452532036,0,0,0,0.0123720679426686,0,0,0,0.245335187575064,0,0,0,0,0.0366447301549862,0,0,-0.11850493556994,0,0,0.0429508968763282,0,0,0,0,0,0,0,0,0,0,0,0.493751909628653,0.0256564294583662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102504352182007,0
X601169.CH.EQUITY,0,0,0,0.828681803183608,0,0,0,0,0,0,0,0,0,0,0,0.132915662515846,0,0,0,0,-0.225195912793051,0,0,0,0,0,0,0,0,0,0.0537864963905913,0.0556401387424181,-0.247944661752673,-0.0523086323447677,0,0,0,-0.046996080196857,0.551729291440431,-0.204149418341753,0,-0.0770205133843789,0,0,0,0,0,-0.0707924118204575,0.177067088870204,0,0,0
X601229.CH.EQUITY,0,0.178573502708965,0.0632450221548649,0,0,0,0,0,0,0,-0.0548987443590824,0.45932925472155,0,0,0,0.0489574770575299,0,0,0,0,0,0,0,0.108995416151233,0,0.058264895855557,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.125615716096088,0,-0.0225221951695205,0,-0.0170151484159208,-0.0229411351718699,0,0,0,0,0,0,0,0,0,-0.00329041436771347,-0.177510419475426
X601288.CH.EQUITY,0,0,0,0,0,-0.216963646370399,0.614275851684382,0,-0.0348521603689521,0,0,0,0.120002568573796,-0.138692288554051,0,0,0,0,0,0,0,0.0606205541246814,0,0,0,0,0,-0.361176836576971,0,0,0,0,0,0.376528223615723,-0.245807247322095,0,0,0,0,0,0,0,0,0.110146902166267,0,0,0,0,0,0,0,0.374616420244086
