,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.047484272248408,0,0,0,0.037059966280852,0.257936556177202,0,0,0,0,0,0.0868759819566202,0,0,0,0,0,0.0688622706924574,-8.99571111060402e-05,0,0,-0.340480133315959,0,0.0958140354246149,0,0,0.330896238692563,0,0,0,0.268527222188771,-0.0553430370707773,0,0,0,0,-0.0626396007389639,0,0,0,0,0,0,0,0,0,-0.0970534736378228,0,0,-0.082158156583282,0,0
X002142.CH.EQUITY,0.588689651858365,0,0,0,0,0.0501506546402709,0.138981286701649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594828425168936,0,0,0,0,0,0,0,0,0,0,-0.0105664858557596,0,0,-0.0853343384566413,0,0,0,0,0,0
X600000.CH.EQUITY,0.218559827526088,0,0,0.122206076848149,0.000120386916169485,0,0,0.199346194067476,0,0,0,0,0,0,0,0,0.0916799699383697,0,0,0,0,0,0,0,0,0,0,0,0.186979144359436,0,-0.0486863796152319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903637423820032,0,0,-0.193305168709628,0,-0.0276983820957141
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0721254189481146,0,0,0,0,0,0,0.289507096009768,0.0632457580638016,0.298020689744536,0,0,0,0.210862964660578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237167114045468,0,0,0,0,0,0,0,0,-0.123381899157541,0,0,0,0
X600016.CH.EQUITY,0,0,2.16840434497101e-19,0,0,0,0.140923455313668,0.426982190063925,0,0,0.233192706563404,0,0.051231066852119,0.0385558178385991,0,0,0,0,0.0983305934030999,0,0,0,0,0,0,0,0,0,0,0,0,0.106501034252923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.10426027068724,0,0,-0.00312919285599168,0.35615658754441,0,0,0.0764143773456674,0,0,0,0,0.139467225120123,0,0,0.0508701401047022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124872387633692,0,0,0,0,0,0,-0.10818128110617,0,0,0,0,0,-0.0495872004768289,-0.0815421279849761,0,0
X601166.CH.EQUITY,0.474575139762833,0,0,0,0,0,0,0,0,0,0,0,0.17930999120565,0.0671901111397063,0,0,0,0,0,0,0,0,0,0,0,0,-0.0729388370939821,0,0,0,-0.118956462580282,0,0,0.0407835437291085,0,0,0,0.114076096306386,0,0,0.108886047977485,0,0,-0.126634275659434,-0.0179757524775209,0,0.053077736284436,0,0.0386990155508877,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.723034121665258,0.0268529260095804,0,0,0,0,0,0,0,0.150614853288609,0,-0.012738809637013,0,0,0.0148454406775505,0.0926381137207313,0,0,0,0,0,0,0,-0.0349609696625678,0,0,0,0.0585233536315237,0.0376176429279406,0,0,0,0,-0.184019607998813,0,0,0,0,0,0,0,0,0,-0.0560780806888735,0,0,0,0,-0.0176588838499781
X601229.CH.EQUITY,0,0,0,0.152780663063424,0.141818330801222,0,0,0,0,0,0,0,0.175238717900336,0,0,0,0,0.0483811434876905,0,0,0.109946170685282,0,0,0,0,0,0,0,0,0.0398301433427838,0,0,0,0,0,0.0379625055124673,0,0,0,0,0.0450602008447722,0,0.0362019571959331,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0715065278732278,0,0,0.112095178363141,0,0,0,0,0,0,0,0,0.0728457323372993,0.0954486693751491,0.375337336253751,0.0214487819069188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16454279355912,0,0,0,0
X601328.CH.EQUITY,0,0,0.246583404837547,0,0.0438938688721599,0,0,0,0.0989900689312172,0,0,0.0449900100027599,0,0.0289010788853964,0.142795630282647,0,0.0836232067765045,0.0134001919753941,0,0,0,0,0,0,0,0,0,0,0.0331315433865572,0,0,0,0,0,0.106455040603309,0.0635711108830978,0,0,0,0,0,0,0,0,0,0,0,0.108131282382017,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.114359924818561,0,0,0,0.266093354537363,0.247970271337035,0.192878034941084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0927373416350698,0,0,0,0,0,0,1.73472347597681e-18,0.0131386912174189,0,0,0,-3.46944695195361e-18,0,0.0989088643187008,0.0201624998758838,0,0,0,0
X601818.CH.EQUITY,0.0158272846739468,0.185201870478419,0.168342394006737,0,0,0.093811753171488,0.146360538104213,0,0,0,0,0,0,0,0,0.129624702902579,0.159932301353256,0,-0.105764407156577,0,0,0,0,0,0,0,0,0,0,0,0,0.00773194695559741,0,0.141583189788712,0,0.0272723029490283,0,0,0,0,0,0,0,0,0,0,0.0880008858854083,0,0,0.126935773582166,0,0.138608135770705,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0.157305196758804,0,0,-1.73472347597681e-18,0.655212466057249,0.103450543608892,0,0,0,0,0,0,0.204872658079023,0,0,0,0,0,0.0636629734527616,0,0,0,0,0,0.0418565037048653,0,0,0,0,0,0,0,0,0,-0.0448867587358264,0,0.0334839461630988,0,0,0,0,0,0,0,0.0502426940591896,0
X601988.CH.EQUITY,-0.118486283596178,0,0,0.0735876065976852,0,0,0,0,0,0.462157749735994,0.0918013855562954,0.201140735874624,0,0,0,0,0.0318986815341416,0,0,-0.0247416963409315,0,0,0,0,0.108592343739969,0,0,0.0158107886776024,0,0,0,0,0,0,0,0,0,0,0.152384396191884,0,0,0,0,-0.0127071404053084,0,0,0,0,-0.150878140122477,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0.105391545536445,0,0,0,0.275380021677647,0.267367316966897,0.0536828823595495,0.122958836048003,0,0.15011431466628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277313091791082,0,0,0,0,0,0.0208175313441879,0,0,0,0,0,0.0262260899790781,0,0,0,0,0,0,0,-0.0178553884045913,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0.0982124559617003,0.438894535735209,0,0,0,0,0,0.0602307857071945,0,0,0.0807694708302727,0,0,0,-0.104731099660568,0,0,-0.076004893735118,0,0,0,0,-0.15830255351245,0,0,0,0,0.119197963853671,0,0,0.0283598748674001,0,0,0,0,0,0,0,0,0,0,0,0.284472577124774,0,0.337353751634479
X11.HK.EQUITY,0,0,0,0,0,0,0,0,-0.007050285699464,0,0,0,0,-0.0893517943636412,0,0,0,0,0.0266650540023414,0.647172758480694,0,0,0,0,0,0,-0.0288525000731976,0,0,0,0,0,0,0,0.0401703197848794,0,0,0,0.109106098654049,0,0,0,0,0,0,0,0,0.201027463177678,0.113810639212452,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.100979029323063,0,0,0,0,0,0,0,0,0,0.510593658345889,0,0.110759329273088,0,0,0,0,0,0,0,-0.234036723188945,0,0.0995722959715339,0,0,0,0,0,0,0,0,0,0,0,0.124342283231973,0,0.0518222340640964,0.106102081709979,0,-0.0186958369719335,0,-0.11046412547843,0.0284223422454536,0,0.0603906752440196,0
