,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.143687514808345,0,0,0,0.383622284080652,0,0,0,0,0,0,0.118985951163082,0,0,-0.0105194137606176,1.73472347597681e-18,0,0.0119612746333831,0,0,0,0,0,0,-0.0178939508037629,0,0,-0.127477169778139,0,0,0,0.144090256406781,0,0,0,0,0,0,0,0,-0.180819099493903,0,0,0,0,-0.124185299080296,0,0
X002142.CH.EQUITY,0.155318665625824,0,0,0,0,-6.93889390390723e-18,0,0.533979520918409,0.126082592601932,0,-0.0432594235320104,0,0,0,0,0,0.0899657597562617,-0.106635207692596,0,0,0,0.135867335371577,0,-0.103370599847369,0,0,0,0,0,0,0,0,0,0,0.229719838159086,0.0632567135895315,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580707107741539,-0.106160384118464,0,0,0
X600000.CH.EQUITY,0.13242428007041,0,0,0,0.127015652530211,0,0.0678645782717145,0,0,0,0.086732405687014,0.031898824316491,0,0,0,0.0477181424405968,8.67361737988404e-19,0,0,0,0,0,0.0502538052159881,0,0,0,0.0246630485607844,0,0,0,0,0,0,0,0,0,0,0.191924028091605,0,0,0,0,0,0,0,-0.0265313224971841,0,0,0,0,-0.171210802335589,0,0
X600015.CH.EQUITY,0.0325793960617073,0.0045178988344988,0.11885328199269,0,0,0,0.443672996389507,0,0.0577697307762536,0,0,0,0,0,0,0.0503785303984123,0,0,0,0,0,0.205769175512701,0,0,0.0640996777187406,0,-0.00886108559017081,0,0,0,0,0,0,0,0,0,0.0210196368078338,0,0,0,0,0,0,0,0,0,0,-0.112696880053919,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.0461823863998271,0,0,0,0.0723436949102554,0.412496002935543,0,0,0.204948674914219,0,0.0998779392215611,0,0,0.085917772601746,0,0,0,0,0.087670217093367,0,0,0.0170918519027663,0.0188314100132865,-0.0523180468469709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104510699664188,0,0,0,0,0.011427840630312
X600036.CH.EQUITY,0.229411354058517,0,0,0,0.399247888187498,0,0,0,0,0.0947969545448969,0.0400332680844545,0,0,0,0,0,0.0605870777458498,0,0,0,0,0.0600880200385788,0,0,0,0,0,0,0,0,0,0.0474433220279117,0,0,0,0,0,0,0,0,0,0.00228426726362118,0,0,0.103381421858209,0,0,-0.118057405963677,0,0,-0.0121452576549208,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.0144192932850757,0,0,0,0.259551086323811,0,0,0,0,0,0,0,0.407477421594563,0,0.360838943099296,0,0,0,0,0,0,0,0.111871314687278,0,0.113826829223015,0.108192920049759,0,0,0,0,0,0,0,-0.0665807874954226,0,0,0,0,0,-0.124081493877358,0,0,0,0.111046605598885,0
X600926.CH.EQUITY,0,0.04015871579548,0,-0.0300816668399973,0,0.0237022722018444,0,0,0,0.656283471991441,0,0,0,-0.106353963860671,0,0,0,0.0802276562952109,0,0,0,0,0,0,0,-0.0294882761362717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583235240907787,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.201830069009159,0,0,0.293244006141601,0,0,0,0,0,0,0,0,0,0,0,0,0.078318582592798,0,0.167490547821756,0,0.0820234096652911,0.0121032263964477,0,0,0,0,0,0.0547111806282811,0,0,0,0,0,0,0,0,0,0.0593045340760801,0,0,0,0,0,0.00647084598335909,0.0313090461900198,0,-0.0649629300149201,0,0,0,0.054309281159153,0,0.0141577087858694
X601166.CH.EQUITY,0.470865300287592,0,0,0,0,0.230993994076205,0,0.141168866407841,0,0,0,0,0,0,0,0,0,0.044259353813576,0,0,0,0,0.00155886041459104,0,0,0,-0.0895965854192233,0.165749411458526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015082626067288,0,0.150793514386603,0,0,-0.0664097017698632,0
