,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.145601496813235,0.176052707744215,0,0.00557607606289027,0,0,0,0,0,0,0,0.100033375560192,0,0,0,0,0.0726743666569305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165713065662897,0,0.131325564970125,0.07164220983227,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0845806341781451,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.194633806321401,0.474847085841676,0,0,0,0,0,0,0,0,0,0,0.173043078204726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410805571850741,0,0,0.0874987901102437,0,0,0,0,0.143492868812727,0,0,0,-0.116135627576553,0,0,0,0,0,-0.0298155477008302,0,0.00810624131449044,0
X600000.CH.EQUITY,0,0,0,0,0.0815539081146208,0,0,0,0,0,0.0212375528909701,0.402814928974991,0.0786680436609893,0,0,0,0,0,0,0,0,0,0,0,0,0.23634724110386,0,0,0,-0.1559672157034,0,0,0,0,0,0,0,0,0,0,0.597974478102949,0,0,0,0,0,0,0,0,0,0,-0.0227503826185277,0
X600016.CH.EQUITY,0,0.244647830803524,0,0,0,0.203585157110469,0,0,0.113050410277411,0,0,0,0,0,0,0,0,0,0,0,0.549121747729067,-0.474896078479497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0480741751618428,0
X600036.CH.EQUITY,0,0.314439037417062,0.183361359252536,0,0,0,0.0529611105030144,0,0,0,0,0.293508187476208,0,0,0,0,0.111087305246772,0.00918628232184125,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114833127939907,-0.00423626494280187,0,0,0,0.0272972655506691,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0.113837314105943,0,0,0,0.0970541386053991,0,-0.0327980369456186
X601166.CH.EQUITY,0,0.0441104297257743,0.0881339910297199,0.0389049052247387,0,0,0,0,0,0,0,0.0121153162877578,0.530867906939422,0.0880489679379303,0.0648699538708802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319836070835161,0,0.0131557047521386,0,0,0,0,0,0,0.0558368023313269,0,0,0.0727845143345618,0,0,0,0.0175706952999129,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.0453563200666871,0,0,0,0,0,0.775815659415517,0,0,0,0,0,0,0,0.369181757575801,-0.0477995856807947,0,0,0,0,0,0,0.00371508843251511,0,0,0.280385376963419,-0.184520029329302,0,0,-0.0478153205976009,0,0,0,-0.0637695947019383,0,0,0,0,0,-0.228235380198882,0,0,0,0.113028818630301,-0.264743135575774,0,0,0.108512118486758,0,0.110282534232717
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.913453364877724,0,0,0,0,0.0594782971749267,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114842022428489,0,0,-0.0661824100409721,0,0,0,-0.104126785764888,0,-0.0148027553391557,0,0,0,0,0,0,0,-0.048625388409264,0,0
X601328.CH.EQUITY,0,0,0.00654573901674428,0.349912588363216,0,0,0.236606336877936,0.134187292204842,0,0,0,0,0.0278518458130203,0,0,0,0.014458907426167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248435933730001,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.232326607903069,0,0,0,0,0,0.11410385167945,0,0,0,0,0,0.376274254464441,0,0,0,0,0,0,0,0,-0.121030238919479,0,0,-0.231393793875426,0,0,0,-0.132397733719783,0,-0.0017096893928759,0,0,0,0,0,0,0,0,-0.0317548847906037,0,0.0668877975897894,0,0,0,0,0,0.134505397120409,0,0,0,0
