,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.162220276331757,0.01683720762952,0,0,0.196851678898307,0,0,0.0323181351192124,0,0,0,0.247524709152191,0,0,0.160767631775255,0,0,0,0,0,0,0,0,0,0,0,0.114901882139504,0,0,0,0.0959386486017084,0,0,0,0,0,0,0,0.018643540062738,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,-5.55111512312578e-17,0,0,0,0,0.444803736124421,0,0,0,0,0,0,0.183667944488136,0,0,-0.177111855885853,0,0,0,0,-0.0175667234585072,0,0,0,0,0,0,0,0,0,0.383323234504006,0,0.211003299894903,0,0,0,-0.166796990451213,0,0,-0.0903798829152388,0,0,0,0,0,0,0,0,0,0,-0.0846396378627726,-0.0278049799659674,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.344826465905301,0,0,0.376143457643781,0,0,0,0,0.05691085489053,0,0,0,0,0.0551469976251546,0.0650287552001472,0.10840783991947,0,0,0,0,0,0,0,0,0,0,0,0.0395643118260469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.374263163137449,0,0,0,0,0.141577401932019,0,0,0,0,0,0.00811561561554963,0.116394918193542,0.212581934548005,0,0,0,0,0,0,0,0,0,0.00520678479733804,0,0.0255767479633195,0,0,0,0,0.0190953844770497,0,0,0,0,0,0,0.0304073289743931,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.107351631017855,0,0.00281825148559141,0,0.409796808936087,0,0,0,0,0.0607732796920087,0,0,0,0,0,0,0.00502902108873585,0,0,0,0,0.243486947171551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801692084796127,0,0,0,0,0,0
X600036.CH.EQUITY,0.195852022605911,0,0,0,0,0,0.409744093959335,0,0,0,0,0,0.0153258113010975,0,0,0,0,0,0,0,0.113980253401182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106723170762228,0,0,0,0.00232238899481239,0,0,0,0,0,0
X601166.CH.EQUITY,0.290641325495157,0,0,0.123410165925534,0,0.185180502246978,0,0.0279485976590695,0,0,0,0,0.26438095108519,0,0,0.00202885934630357,0,0,0,0.0624399084813324,0,0,0,0,0,0,0,0,0.00846362971588206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298256653628541,0,0,0,0,0
X601169.CH.EQUITY,0.0643923188405068,0,0.227642203089474,0.0582300092512688,0,0,0.00843182587877006,0,0.0603730544293728,0,0.054701606112829,0.208919632184317,0,0,0,0,0,0,0,0,0,0,0.00784051031160889,0,0.123122327907817,0,0,0.0434995129916729,-8.67361737988404e-19,0,0,0,0.153592521981645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129955164227273
X601229.CH.EQUITY,0,0.0183618847006579,0,0,0,0,0.233197369358962,0.20178027703775,0,0,0,0,0,0.0143215428285074,0,0,0.0602207419637804,0,0,0,-0.0322944431306089,0,0,0,0,0.105950670287228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172818586540881,0,0,0,0,0,0.193153976370408,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.00180198828223994,0,0,0,0,0,0.355756030247301,0,0.0860552851709477,0.44215007681597,0,0,0,0,0,0.0224021351137122,0,0,0,0,0,0,0,0,0.050982683735655,0,0,0,0,0,0,0.00753068855731768,0,0,0,0,0,0,0,0,0,0,0,0.0325283698532771,0,0,-0.0460014112595597,0
