,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.236707974313101,0,0,0.552634391686069,0,0,0,0,0,0,0,0.0609501010774408,0,0,0,0.069803071759388,0.0510801948219552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016594730800245,0,-3.46944695195361e-18,0,0,0,0,0.00856841643111406,0,0,0,-0.263040333535314,0,0,0,0,0,0
X002142.CH.EQUITY,0.16977586081731,0,0,0,0.471456340058635,0,0,0,0,0,0,0,0,0.0760128891415997,0,0.039357506534599,0,0,0,0,-0.0177022241686445,0.139308905275817,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.137083172176434,-0.2440382581088,0,0,0,0,0,0,0,0,0,0,-0.245426251474925,0,0,0.15037603607575,0,0
X600000.CH.EQUITY,0,-0.0202637167433927,0,0,0,0,0,0,0,0,0.0347943162794314,0,0,0,0,0.595256038421052,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0424752710603768,0,0,0,0.247476217420776,0,0,0.583514041829929,0,-0.0832039034833998,0,0,0.110407790370693,0,0,0,0,0,-0.0968327648421702,0
X600016.CH.EQUITY,0,0.0953829851858572,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0483203958588873,0.269162192582359,0,0,0,0.00416745989239839,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.112008861821695,-0.041397772319327,0,0,0,0,0.328508825209029,0,0,0,0,4.33680868994202e-19,0.0690783781625831,0.109718810835002,0,0,0,0
X600036.CH.EQUITY,0.276152542069317,0.235112694375622,0.107570991872622,0,0,0,0,0,0,0.0195424158900929,0,0,0,0,0,0,0.076360413480073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25691554889515,0,0,0,0,0.0506691600974301,0,0,0,0,0.0651702340271904,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0.0372357607374739,0,0.00741651604073951,0,0.236539063967172,0,0,0,0.0878906265908,0,0,0,0,0.0905854693934222,0,0,0,0,0,0,0.134323351415929,0,0,0,0,0,0,0.113768559132768,0,0,0,0,0,0.0565832032767825,0.0381727660491334,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0.204963953508155,0.0673418409854109,0.0626035834934036,0,0,0,0.0381371726555753,0,0.157396256957053,0,0,0,0.111881238828586,0,0,0,0,0.0540950461812316,0,0,0,0,0.0673602508713597,-0.0555548118407016,0.0476176759785923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.187509247245947,0.253070767465079,0,0,0,0.0879763219698499,0,0,0,0,0,0,0,0,0,0.00635115839022846,0,0,0,0,0,0,0,0,0,0,0,0,0.362363098143291,0,0,0,0,0,0,0.0833993552222961,0,0,0,0,0,0,0,0,0,0,0,0.168716966598813,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.178317859418825,0.207017582781715,0,0,0.148505306336237,0.217497225473854,0,0,0,0,0,0,0,0,0,0,0,0,0.162262642866389,0.0224448351486377,0,0.0349022913291516,0,0,0,0,0,-0.0107616337143256,-0.0737988370229622,0,0,0,0,0,-0.0414656321832738,0,0.119918310649613,0,0,0,0.0214473946241532,0,0,0
X601328.CH.EQUITY,0.00655374484997188,0,0.133772041176531,0,0,0,0.0854216220447882,0,0,0,0,0,0.0220003715151291,0.140875484998644,0,0.136623476161579,0,0,0,0,0,0,0,0,0,0,0,0,0.285856980987727,0,0.0401038254547877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117029232958504,0,0,0,0,0
