,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.29056533367832,0,0,0.170673937463692,0.420244311636813,0,0,0,0,0,0,0,0,0.0140894131315152,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144801228318943,0,0,0,0,0,0,0,-0.132909155269061,0,0,0,0,-0.00140417343366562,-0.0287014838475332,0,0,0,0,0.215319662031638
X002142.CH.EQUITY,0.206537842558025,0,0.0322499752533742,0,0.00421633506416561,0.139969333513326,0,0,0,0.0378529641149357,0.0301220231887542,0,0,0,0,0,0,-0.0123304237600247,0,0,0,0,0,0.0819023580672819,0.115203064631509,0.0108087200448712,0,0,0,0,0,0,0.190745103631648,0,0,0,0,-0.0479472272300423,0,0,0,0,0,0,0,0,0,0,0,0,-0.0747837508135728,0.0920553792709523,-0.0376478943978782
X600000.CH.EQUITY,-0.00245253472602416,0,0,0.0879742027783574,0,0,0,0,0.349341099780044,0,0,0,0,0,0,0.0496409961338972,0,0,0.104561252199971,0,0.0905400337347562,0,0,0,0,0,0,0,0,0,0.0155728087253347,0,0,0,0,0,0,0,0,-0.00972889344723763,0.0782207568687202,0,0.100828735693623,0,0,0,0,0,0,0,-0.012800731106931,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.475429191501513,0,0,0.0341231841724641,0,0,-0.156305815395804,-0.021290887338193,0.0367460150231153,0,-0.190810551220407,0,0,0,0,0,0,0,0,0.341911540262963,0,0,0,0.208994570302078,0.105480902509912,0,0,0,-0.0988676808111583,0,0,0.200662130809754,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.12914808631022,0,0.166874063201038,0.401745845959804,0,0,0,0,0,0,0.0305468489138827,0,0,0,-0.0807805092729613,0,0,0.0632093416373084,0,0,0,0,0,0,0,0,0,0,0,-0.114204517528698,0.00547094174871688,0,0,0,0,0.180132040678546,0,0,0.132720285741986,0,0,0,0,-0.0600290059231202,0,0,0,0,0,0,-6.93889390390723e-18,0,0
X601166.CH.EQUITY,0.412111586170173,0,0,0,0.0871853556924656,0,0,0,0,0,0.301472238142345,0,0,0,0.029634217756279,-0.0690050553934412,0,0,0,0,0,-0.0929659194736431,0,0,0,0,0,0,0,-0.0458666017193745,0,0,0,0,0,0,0,0,0.0651951675536833,0,0.0533752045207166,0,0,0,-0.109258299233313,0,0,0,0.0950181527092786,0,0,-0.0927648143885828,0
X601229.CH.EQUITY,0,0.107604097014657,0,0,0,0,0,0,0,0,0.60605325612769,0,0,0,0,0,0.0504765990393919,0,0,0,0,0,0,0,0.171448131940372,0,0,0,0,0,1.38777878078145e-17,0.0217586029683455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623801243215197,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.119989373567476,0.130516872830389,0.537542190673427,0,0,0.128413515209748,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503269476423167,0,0,0,0,0,0,0,0,0,0.0358737959324006,0,0,0,0,0,0.00672063798560544,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.334309669125864,0.100452779945063,0,0,0,0,0,0,0,0,0.0553237028382906,0.0311386035781928,0.175031924678559,0,0,0,0,0,0,0,0,0,0,0,0.121844325101579,0,0,0,0,0,0,0,0.00265974370723696,0,0,0,0,0,0,0,0,0,0,0,0,0.14499325458758,0,0,0.0507728188401366,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0339717313196211,0,0,-1.38777878078145e-17,0.207618045376761,0.389568343988266,0.251626853903622,0,0,0,0,0,0,0,0,0,0,0.0409092813531568,0,0,0,0,0,0,0,0,0.010129678002293,0,0,0,0,0,0,0,0.00257278118629247,0,0,0,-0.0903823918921082,0,0.0532982019522381,0.0869919143782796,0,0,0,0
X601818.CH.EQUITY,0,0.431161185218439,0,0,0,0,0,0,0,0,0,0,0,0.150364154677472,0.100251876261979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109664080235043,0,0,0.0659026073755591,0,0,0,0.0655285569319734,0,0,0,0,0,0,0,0.0403877707877671,0.084458116902865,0,0,0.0697319010522481,0,0,0
