,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.209247703042351,0,0.0570729276702743,0,0.537940983315232,0,0,0,0,0.0705119422938636,0,0,0.0109824615968758,0,0,0,0.0899152005324519,0,0,0,0,0,0,0,0,0,0,0,0,0.0248467485354511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.227859908953548,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.0882226428887928,0,0.571659738247442,0,0,0,-0.160470339315872,0,0,0,0,0,0,0,0,0,0,0,0,0.11172411367616,0,0,0,0,0,0,0,0,0,0,0.274419517588493,0.049767087432398,0,-0.243053689791191,0,0,0,0.00233123524916547,0,-8.67361737988404e-19,0,0,0,0,0,-0.0527402828009757,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0184820747807748,0,0,0.0460888594702255,0,0.00781538876472247,8.67361737988404e-19,0.371543357686524,0,0.0223690714269724,0,0,0.0208407070090166,0,0,0,0,0,0.0281526370490348,0,0,0,0,0,0,0,0,0,0.177458649650778,0,0,0,0,0,0,0,0,0,0.0159118853239243,0,0,0.0253992982541206,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.225667481189549,0.0706091047923351,0,0,0,0.126858905638437,0.199459038263298,1.38777878078145e-17,0,0.0137167901239355,0.0631636077224697,0,0,0.0679790396811846,0,0,0,0,0,0,0.122043234672217,0,0,0,0,0,0,0,0,0,0,0.0617941422900106,0.00618575563147647,0,0,0.0184499432357739,0,0,0,0,0,0,0,0,0.0207429646874959,0,0.0196926207741288,0,0.0893219783991449,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112645916744974,0,0,0,-0.104341665163385,0,0,-0.362096924538149,0,0,0,0,0,0,0,0,0.727221768523128,0,0,0,0,0,0,0,0,0,0,0.183392999838884,0.11637659311987,0.0641180191286188,0,0,0.10935029502762,0.0626802332948802,0,0,0,0.0883769698260962,0,0
X600036.CH.EQUITY,0.262088342859863,0.277165142223235,0,0,0,0,0,0,0,0,0,0,0,0,0.0634394692415305,0,0,0,0,0,0,0,0.102467266932571,0,0,0,0,0,0,0,0,0.172166584975545,0,0,0,0.10607191978669,0.0791431169614769,-0.0480963133032968,0,0,0,0.0208959008165231,0,0,0,0,0,0,0.0933279715430304,0.045219619499738,0,0,-0.00707599518320884
X601166.CH.EQUITY,0.0584224045965182,0,0,0.0341023072173801,0,0,0,0,0.258710619127054,0,0,0,0.193788949728159,0,0,0,0.111577203402374,0,0,0,0,0.0179191464604115,0,0.0806124817484825,0,0.0979135072494802,0.0458768957741205,0,0,0,0,0,0,0,0.0528874304380606,0,0,0,0,0,0,0,0.0175938929510989,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,-3.46944695195361e-18,0,0,0.055399692357357,0,0,0,0,0.282049854083383,0,0.0806005746454707,0.032782331508441,0,0,0,0.162370730769805,0.102424406064197,0,0,0,0.0260226245748571,0.148038179696589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108511294207113,0,0,0
X601229.CH.EQUITY,0,0.0907635701294261,0,0.0914881371629748,0,0,0.645799522977755,0.370958883911098,0,0,0,0,0,0,0,0,0,0,0,0.0746489614646963,0,0,0,0,0,0,0.00786444095770798,0,0,0,-0.105060871238078,0,0.0240132683382962,0,-0.148169251926493,0,0,0,-0.0663567187683182,0,0,0,0,0,0,0,0,-0.208323195186925,0,0,0.123116246476035,0.233248425015686,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.112184483315733,0.293882760016152,0,0.00229483393581186,0.212371763456623,0.0381392612305154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413185785044868,6.93889390390723e-18,-0.061777552517202,0,0,0,0.191893083951182,0,0,0,0,0,0,0,0,0,0.0821677164913672,0.0774315946081351,0
